Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),GF_MKP_Feedforward (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
0.702000,0.000062,20.002166,0.007014,0.000000,1.000000,0.000000,0.000000,999.999723,0.000277,799.999994,0.000006,600.000000,0.000000,5000.001157,0.350812,0.001246318777750168,6.3e-13,0.001444697123699214,7.020000350999997e-05,8.473869185829608e-06,2.6839464042913133e-08,5.000320990653558e-11,1.9980000000000007e-13,0.007019999999999993,6.039906203061275e-06,0.056159999999999946,1.3257785773602287e-07,0.05399365932125765,0.35100000000000015,0.00047624232653548185,0,0,4.417860435925759e-07,5.575411263213664e-06,4.334333628916804e-10,1.2636505459915458e-12,1.0032167591307169e-25
0.756000,0.000067,20.006486,0.007554,0.000000,1.000000,0.000000,0.000000,999.999594,0.000406,799.999993,0.000007,600.000000,0.000000,5000.001283,0.377879,0.001826150072362157,7.200000000000001e-13,0.0017028570391736865,7.560000377999999e-05,8.473869185829608e-06,2.6839464042913133e-08,2.973357323447304e-10,2.160000000000001e-13,0.007559999999999992,6.687402372246922e-06,0.06047999999999994,1.7947244694951333e-07,0.05399365932125765,0.37800000000000017,0.000541020364069507,0,0,4.417860435925759e-07,6.8708931157653225e-06,4.334333628916804e-10,1.2636505459915458e-12,1.7262351313138895e-25
0.810000,0.000073,20.010806,0.008094,0.000000,1.000000,0.000000,0.000000,999.999525,0.000475,799.999993,0.000007,600.000000,0.000000,5000.001356,0.404810,0.0021363154147763953,7.200000000000001e-13,0.0018447867967528084,8.100000405e-05,8.473869185829608e-06,4.3922644669871025e-08,2.973357323447304e-10,2.322000000000001e-13,0.008099999999999991,7.367261435570312e-06,0.06479999999999993,1.7947244694951333e-07,0.05399365932125765,0.4050000000000002,0.0006786767998921951,0,0,9.381088402662062e-07,6.8708931157653225e-06,1.364589617872322e-09,1.2636505459915458e-12,3.9657479723715535e-25
0.864000,0.000077,20.015126,0.008633,0.000000,1.000000,0.000000,0.000000,999.999379,0.000621,799.999993,0.000007,600.000000,0.000000,5000.001209,0.431733,0.002797145438177278,9.000000000000001e-13,0.0018447867967528084,8.640000432000002e-05,9.844139616624676e-06,4.3922644669871025e-08,2.973357323447304e-10,2.4840000000000013e-13,0.00863999999999999,8.111882811836735e-06,0.06911999999999992,3.774278042669127e-07,0.05399365932125765,0.4320000000000002,0.0009021603694160382,0,0,9.381088402662062e-07,6.8708931157653225e-06,1.8301479577552059e-09,1.2636505459915458e-12,3.9657479723715535e-25
0.918000,0.000081,20.015843,0.009172,0.000000,1.000000,0.000000,0.000000,999.999300,0.000700,799.999993,0.000007,600.000000,0.000000,5000.001289,0.458653,0.00314974384789066,1.08e-12,0.0020027547525604144,9.180000459000003e-05,1.1286945184525431e-05,4.3922644669871025e-08,2.973357323447304e-10,2.6460000000000015e-13,0.009179999999999989,8.90506470620353e-06,0.07343999999999991,3.774278042669127e-07,0.057596641262579816,0.45900000000000024,0.001060824427523558,0,0,1.244042442913762e-06,6.8708931157653225e-06,2.761197477253378e-09,1.2636505459915458e-12,3.9657479723715535e-25
0.972000,0.000084,20.020163,0.009711,0.000000,1.000000,0.000000,0.000000,999.999301,0.000699,799.999993,0.000007,600.000000,0.000000,5000.001289,0.485400,0.00314974384789066,5.315142347671782e-11,0.0020027547525604144,9.720000486000005e-05,1.2800980257063974e-05,4.3922644669871025e-08,4.209567548307334e-10,2.808000000000002e-13,0.00971999999999999,1.0588411426250417e-05,0.0777599999999999,6.144716493360766e-07,0.057596641262579816,0.48600000000000027,0.001313312156489336,0,0,1.244042442913762e-06,6.8708931157653225e-06,2.761197477253378e-09,5.785821719635314e-08,3.9657479723715535e-25
1.026000,0.000090,20.024483,0.010251,0.000000,1.000000,0.000000,0.000000,999.999215,0.000785,799.999993,0.000007,600.000000,0.000000,5000.001203,0.512220,0.003537635844148694,2.351180726129658e-10,0.0020027547525604144,0.00010260000513000006,1.2800980257063974e-05,6.90970431770622e-08,4.209567548307334e-10,3.0761562107907217e-13,0.010259999999999997,1.0588411426250417e-05,0.08207999999999989,7.475742512636554e-07,0.057596641262579816,0.5130000000000002,0.0015802719920591736,0,0,1.6158729755265993e-06,6.8708931157653225e-06,3.226703819692907e-09,8.678421244014957e-08,3.9657479723715535e-25
1.080000,0.000095,20.025199,0.010791,0.000000,1.000000,0.000000,0.000000,999.999215,0.000785,799.999986,0.000014,600.000000,0.000000,5000.001748,0.539234,0.003537635844148694,4.685903762002913e-10,0.0025627658221641426,0.00010800000540000008,1.2800980257063974e-05,1.2563975623814937e-07,4.209567548307334e-10,3.70874529380887e-13,0.010800000000000006,1.0588411426250417e-05,0.08639999999999988,7.475742512636554e-07,0.061201307467152535,0.5400000000000003,0.0015802719920591736,0,0,2.0712329036787214e-06,1.4221739933401675e-05,3.226703819692907e-09,8.678421244014957e-08,3.9657479723715535e-25
1.134000,0.000099,20.025914,0.011329,0.000000,1.000000,0.000000,0.000000,999.999215,0.000785,799.999982,0.000018,600.000000,0.000000,5000.001934,0.566043,0.003537635844148694,4.685903762002913e-10,0.0027558490675840246,0.00011340000567000009,1.4579362712876824e-05,1.2563975623814937e-07,4.209567548307334e-10,4.4672199274110156e-13,0.011340000000000015,1.3550575825142226e-05,0.09071999999999987,8.80646943299496e-07,0.06480610243180844,0.5670000000000003,0.001779241292061621,0,0,2.5443134739949215e-06,1.7896964891595188e-05,4.190473203554634e-09,8.678421244014957e-08,3.9657479723715535e-25
1.188000,0.000101,20.026629,0.011868,0.000000,1.000000,0.000000,0.000000,999.999215,0.000785,799.999982,0.000018,600.000000,0.000000,5000.002349,0.592941,0.003537635844148694,6.238885802615283e-10,0.0031706429467449533,0.00011880000594000011,1.8201504775845994e-05,1.2563975623814937e-07,7.429972860526211e-10,5.393324713917529e-13,0.011880000000000024,1.4586431139896314e-05,0.09503999999999986,8.80646943299496e-07,0.0684110261333707,0.5940000000000003,0.001881129009106681,0,0,3.0540730927549447e-06,1.7896964891595188e-05,5.403311402150672e-09,8.678421244014957e-08,3.9657479723715535e-25
1.242000,0.000106,20.027344,0.012408,0.000000,1.000000,0.000000,0.000000,999.999215,0.000785,799.999971,0.000029,600.000000,0.000000,5000.002542,0.619746,0.003537635844148694,6.238885802615283e-10,0.003386012371008158,0.0001242000062100001,1.8201504775845994e-05,1.2563975623814937e-07,1.1311748595355055e-09,6.403095965726904e-13,0.012420000000000033,1.4586431139896314e-05,0.09935999999999985,8.80646943299496e-07,0.07201607854866668,0.6210000000000003,0.002097813843519764,0,0,3.0540730927549447e-06,2.892077139148621e-05,7.363270401187424e-09,8.678421244014957e-08,1.628680600545466e-21
1.296000,0.000109,20.028059,0.012947,0.000000,1.000000,0.000000,0.000000,999.999109,0.000891,799.999971,0.000029,600.000000,0.000000,5000.002657,0.646625,0.004014623670034348,7.014328717354262e-10,0.0036077845554925683,0.00012960000648000008,2.0174277804900768e-05,1.2563975623814937e-07,1.1311748595355055e-09,7.538318612162006e-13,0.012960000000000067,1.5719393227672073e-05,0.10367999999999984,1.1826517666784684e-06,0.07562100045452791,0.6480000000000004,0.0023258004009526893,0,0,3.0540730927549447e-06,2.892077139148621e-05,7.363270401187424e-09,2.0856759750031927e-07,3.2782535572488253e-21
