Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),Reset_Phase (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
1.026000,0.000103,20.044621,39.293634,0.000000,1.000000,0.000000,0.000000,999.999875,0.000125,799.999995,0.000005,600.000000,0.000000,5000.002392,0.511792,0.00012557217643864208,6.029460246714175e-10,0.002527801738692525,0.0001026006155897397,7.957366024003677e-08,1.8952175590807118e-08,2.202435196696247e-10,4.878892093548096e-13,0.10260000000000039,0.8089662582243298,0.08207999999999989,1.0544615727236158e-07,0.03745854245938126,0.5130000000000003,0.0013439356173231437,0,0,0,4.976350573850398e-06,1.016578195035062e-09,1.862475265903611e-07,5.1150213862685705e-11
1.080000,0.000108,20.047979,39.287245,0.000000,1.000000,0.000000,0.000000,999.999862,0.000138,799.999994,0.000006,600.000000,0.000000,5000.002629,0.538650,0.0001380182025662671,8.404809987231089e-10,0.0027792914257485065,0.00010800064798919966,8.901627634561205e-08,2.0606726943674257e-08,3.181046029372504e-10,6.090592889511194e-13,0.10800000000000042,0.8207550683468624,0.08639999999999984,1.1997098508118478e-07,0.03842073036934321,0.5400000000000004,0.0015003370560148313,0,0,0,5.677073138140013e-06,1.2650249816517816e-09,2.3601896140983918e-07,7.150651093304525e-11
1.134000,0.000113,20.051337,39.210211,0.000000,1.000000,0.000000,0.000000,999.999856,0.000144,799.999993,0.000007,600.000000,0.000000,5000.002948,0.565526,0.0001446008279902716,9.294891396033683e-10,0.0031071312588677167,0.00011340068038865962,9.90700257932589e-08,2.0606726943674257e-08,3.9706647239706105e-10,7.483130115176352e-13,0.11340000000000044,0.903189104226614,0.09071999999999979,1.604070189381149e-07,0.039383125534285475,0.5670000000000004,0.0016328427500282366,0,0,0,6.769615437118761e-06,1.4095012115379796e-09,2.97611315470633e-07,7.703153771171383e-11
1.188000,0.000119,20.054694,39.180330,0.000000,1.000000,0.000000,0.000000,999.999849,0.000151,799.999992,0.000008,600.000000,0.000000,5000.003215,0.592363,0.00015139884660747799,1.1275180830019577e-09,0.00338377022660044,0.00011880071278811957,1.0948286287060319e-07,2.4235728090513046e-08,4.40032256631826e-10,9.147982915397588e-13,0.11880000000000047,0.9384702279025597,0.09503999999999974,1.9458207605486566e-07,0.04034565882425983,0.5940000000000004,0.0018055423579344636,0,0,0,8.34215531895228e-06,1.5891271964562844e-09,3.3112596876328067e-07,1.0647703080635286e-10
1.242000,0.000124,20.058052,39.150475,0.000000,1.000000,0.000000,0.000000,999.999842,0.000158,799.999990,0.000010,600.000000,0.000000,5000.003492,0.619192,0.00015859223350489632,1.482862028268262e-09,0.0036713794193490817,0.00012420074518757954,1.1309760009235526e-07,2.8036667261559206e-08,6.000340983774554e-10,1.141647509617664e-12,0.1242000000000005,0.9737251863643263,0.09935999999999968,2.035312695864681e-07,0.04130828415263626,0.6210000000000004,0.001987191910318043,0,0,0,9.98925186472927e-06,2.0033739052800215e-09,4.540060303778664e-07,1.3521199912802183e-10
1.296000,0.000129,20.061409,39.144129,0.000000,1.000000,0.000000,0.000000,999.999834,0.000166,799.999988,0.000012,599.999999,0.000001,5000.004081,0.646165,0.00016614517337474135,1.9517602214748713e-09,0.004272107095242527,0.0001296007775870395,1.2068674813270726e-07,2.8036667261559206e-08,9.32212800227359e-10,1.4053214276250976e-12,0.12960000000000044,0.9854705088084169,0.10367999999999963,2.218553557911689e-07,0.04227118583499693,0.6480000000000005,0.0020257841154302423,0,0,0,1.1675428138831112e-05,2.2477219441977432e-09,5.572086623113605e-07,1.9314218673793018e-10
1.350000,0.000135,20.063803,39.114308,0.000000,1.000000,0.000000,0.000000,999.999811,0.000189,799.999987,0.000013,599.999999,0.000001,5000.004525,0.673071,0.00018970327879639962,2.685611217099961e-09,0.004741102352986864,0.00013500080998649945,1.2467915150586366e-07,3.4761957214410165e-08,1.1506827220075972e-09,1.799226355969037e-12,0.13500000000000034,1.0206921769524664,0.10799999999999958,2.218553557911689e-07,0.04419717309856493,0.6750000000000005,0.002145151098134354,0,0,0,1.261955362352433e-05,2.5217718460130414e-09,7.274296384300438e-07,2.2452900923081807e-10
1.404000,0.000140,20.068123,39.096242,0.000000,1.000000,0.000000,0.000000,999.999794,0.000206,799.999986,0.000014,599.999999,0.000001,5000.004913,0.699925,0.00020621120423565474,3.592868404818538e-09,0.00514860366526752,0.0001404008423859594,1.3699763803907054e-07,3.7133030765862265e-08,1.3927944494835457e-09,2.3103469541648718e-12,0.14040000000000025,1.0441577813585907,0.11231999999999953,2.544335691503944e-07,0.04419717309856493,0.7020000000000005,0.0023099163800103083,0,0,0,1.362586000732842e-05,3.137638981256405e-09,8.549340367791173e-07,2.800376305705803e-10
1.458000,0.000146,20.072443,39.066464,0.000000,1.000000,0.000000,0.000000,999.999777,0.000223,799.999985,0.000015,599.999999,0.000001,5000.005236,0.726733,0.00022336585802033564,4.9658505382860645e-09,0.005490668237767725,0.00014580087478541936,1.454673428104801e-07,4.763098958172016e-08,1.5662832177138206e-09,3.0282486419896982e-12,0.14580000000000015,1.0793360041555835,0.11663999999999948,2.8982439993054357e-07,0.04419717309856493,0.7290000000000005,0.0025220303534415007,0,0,0,1.4740673760582065e-05,3.137638981256405e-09,1.0566186143593215e-06,3.031143456482812e-10
1.512000,0.000151,20.075799,39.013296,0.000000,1.000000,0.000000,0.000000,999.999759,0.000241,799.999983,0.000017,599.999999,0.000001,5000.005565,0.753533,0.00024116718336832896,5.596565706502844e-09,0.005841913892448389,0.00015120090718487932,1.5871993545862335e-07,5.597710545061607e-08,1.7500690715874466e-09,3.905960315607928e-12,0.15120000000000006,1.1379041498522622,0.12095999999999943,3.1704610205437813e-07,0.0451606964342562,0.7560000000000006,0.0027439872203391933,0,0,0,1.6526169189790827e-05,3.4707798100670985e-09,1.1339397497094455e-06,3.524719946662548e-10
1.566000,0.000156,20.077228,38.983593,0.000000,1.000000,0.000000,0.000000,999.999732,0.000268,799.999983,0.000017,599.999999,0.000001,5000.005811,0.780287,0.000268713531904854,6.680987010997929e-09,0.006116417277420091,0.00015660093958433927,1.7256532169320886e-07,6.85253764912661e-08,1.8491947616329017e-09,4.903003774229412e-12,0.15659999999999996,1.1730070234188745,0.1252799999999994,3.1704610205437813e-07,0.04805172620784141,0.7830000000000006,0.003019004256645831,0,0,0,1.719983611594952e-05,3.859521113823284e-09,1.2917344441033586e-06,4.392394912931531e-10
1.620000,0.000162,20.081548,38.953916,0.000000,1.000000,0.000000,0.000000,999.999713,0.000287,799.999981,0.000019,599.999999,0.000001,5000.005884,0.806929,0.0002877714968046449,8.728390975134594e-09,0.006211770649145439,0.00016200097198379923,1.8676945270044097e-07,7.519075289126842e-08,1.9523571936253243e-09,6.166079208562192e-12,0.16199999999999987,1.2080842522562507,0.12959999999999947,3.6414028683051237e-07,0.04805172620784141,0.8100000000000006,0.0033986876598535026,0,0,0,1.8669057116087586e-05,5.075271386041171e-09,1.456053011031842e-06,4.693991746324987e-10
1.674000,0.000167,20.084904,38.935946,0.000000,1.000000,0.000000,0.000000,999.999683,0.000317,799.999981,0.000019,599.999998,0.000002,5000.006242,0.833715,0.00031722127005414465,1.069955173562168e-08,0.00660161542910207,0.00016740100438325918,1.9167787910036855e-07,8.635530454558644e-08,2.1762983440004354e-09,7.74744565912102e-12,0.16739999999999977,1.2314541757984796,0.13391999999999954,3.8148313369601156e-07,0.049015640524983424,0.8370000000000006,0.0036443431575622037,0,0,0,1.9492658913577532e-05,5.919151636689815e-09,1.8054121782120033e-06,5.8560566922118e-10
1.728000,0.000173,20.088260,38.894641,0.000000,1.000000,0.000000,0.000000,999.999663,0.000337,799.999981,0.000019,599.999998,0.000002,5000.006625,0.860483,0.00033753682016114786,1.1857887587735891e-08,0.0070058420341208094,0.00017280103678271914,2.1717176006138833e-07,8.635530454558644e-08,2.5270025221453654e-09,9.572481469332213e-12,0.17279999999999968,1.2781586292575589,0.1382399999999996,4.1900818312023036e-07,0.04997978505423822,0.8640000000000007,0.003897130690094831,0,0,0,1.9492658913577532e-05,7.240802353633642e-09,1.9877888133136307e-06,7.226531929697731e-10
1.782000,0.000178,20.091616,38.865046,0.000000,1.000000,0.000000,0.000000,999.999621,0.000379,799.999977,0.000023,599.999998,0.000002,5000.007197,0.887375,0.00037956820045040806,1.428932491862048e-08,0.007627513363280652,0.0001782010691821791,2.1717176006138833e-07,9.911490589226738e-08,2.665903865033927e-09,1.1664063365051147e-11,0.17819999999999958,1.313154205880212,0.1425599999999997,4.594745633538159e-07,0.05094411370455561,0.8910000000000007,0.004054714826693977,0,0,0,2.316095379597094e-05,8.202978688539412e-09,2.0916558509299638e-06,8.177866807592452e-10
1.836000,0.000183,20.094971,38.800536,0.000000,1.000000,0.000000,0.000000,999.999610,0.000390,799.999971,0.000029,599.999998,0.000002,5000.007816,0.914236,0.0003902470401810687,1.61576581719252e-08,0.008268551946264734,0.00018360110158163905,2.2804863274917496e-07,1.0846605088865886e-07,2.8351947744978636e-09,1.417866972641718e-11,0.18359999999999949,1.3830636990509364,0.14687999999999976,5.255594023160215e-07,0.05190858038709778,0.9180000000000007,0.004216956002329142,0,0,0,2.9239601284993617e-05,9.410304110823037e-09,2.0916558509299638e-06,8.177866807592452e-10
1.890000,0.000189,20.098327,38.771025,0.000000,1.000000,0.000000,0.000000,999.999577,0.000423,799.999968,0.000032,599.999998,0.000002,5000.008216,0.940998,0.0004236485578007405,1.814733949743581e-08,0.008708662895331854,0.000189001133981099,2.391948506743398e-07,1.1848176423607464e-07,3.380547188729409e-09,1.6936985252281443e-11,0.1889999999999994,1.4179747864086194,0.15119999999999983,5.714826708016418e-07,0.052873254215239196,0.9450000000000007,0.0044949805390113685,0,0,0,3.2450814192923324e-05,1.0095440422547797e-08,2.2284445374156897e-06,9.702183744911767e-10
1.944000,0.000194,20.100717,38.741540,0.000000,1.000000,0.000000,0.000000,999.999554,0.000446,799.999963,0.000037,599.999997,0.000003,5000.008746,0.967801,0.00044655154503054793,2.103585699802453e-08,0.009271885338675637,0.00019440116638055896,2.391948506743398e-07,1.2383122700296583e-07,3.595319071233837e-09,2.0126129837836406e-11,0.1943999999999993,1.4528595017548773,0.1555199999999999,6.69702212315926e-07,0.05480273943518378,0.9720000000000008,0.004725306138051974,0,0,0,3.696787255469687e-05,1.0931142845692135e-08,2.720601283816421e-06,1.0928781128860335e-09
1.998000,0.000200,20.101178,38.712081,0.000000,1.000000,0.000000,0.000000,999.999519,0.000481,799.999963,0.000037,599.999996,0.000004,5000.009292,0.994603,0.00048196693794365006,2.2810275185785363e-08,0.009855390368529754,0.00019980119878001891,2.4503770992823453e-07,1.350940604674754e-07,3.595319071233837e-09,2.3736635916308603e-11,0.1997999999999992,1.4877193084394331,0.15983999999999998,7.221058650849817e-07,0.05866207575694134,0.9990000000000008,0.0049597210206767705,0,0,0,3.696787255469687e-05,1.1766826230585306e-08,3.5853364262587262e-06,1.3867128442639396e-09
2.052000,0.000205,20.103568,38.682648,0.000000,1.000000,0.000000,0.000000,999.999471,0.000529,799.999962,0.000038,599.999996,0.000004,5000.009961,1.021475,0.0005301834257510085,2.494663834617313e-08,0.010575657928150763,0.00020520123117947887,2.633392190402908e-07,1.532794081811117e-07,3.8247212543545955e-09,2.7735411727291128e-11,0.2051999999999991,1.5225518895212928,0.16416000000000006,7.80588506989748e-07,0.06059192684123696,1.0259999999999998,0.005139462782086644,0,0,0,3.824992400854919e-05,1.2631502684785385e-08,3.764277303879783e-06,1.7250180160991223e-09
2.106000,0.000210,20.105958,38.641647,0.000000,1.000000,0.000000,0.000000,999.999433,0.000567,799.999959,0.000041,599.999996,0.000004,5000.010288,1.048147,0.0005677172144369063,2.8470389209734676e-08,0.010945572745415426,0.00021060126357893882,2.820350731819366e-07,1.532794081811117e-07,4.316530271307875e-09,3.208915244937495e-11,0.210599999999999,1.5689530620993644,0.16848000000000013,8.425553447806433e-07,0.06252184609763935,1.0529999999999988,0.0055105634997785514,0,0,0,4.1002054254289786e-05,1.5412157584664372e-08,3.943217108275938e-06,1.908761994080959e-09
2.160000,0.000216,20.108348,38.635454,0.000000,1.000000,0.000000,0.000000,999.999408,0.000592,799.999954,0.000046,599.999996,0.000004,5000.010883,1.074929,0.0005930985905772153,3.3393571405189864e-08,0.011576310092441562,0.00021600129597839878,2.9478003728095725e-07,1.6748821673153647e-07,4.82678872830501e-09,3.7205430023631405e-11,0.21599999999999892,1.5805464561807343,0.1728000000000002,9.080693445510838e-07,0.06445210999628638,1.0799999999999979,0.005764260526827022,0,0,0,4.56200745078276e-05,1.6443467769836072e-08,4.348437873259688e-06,2.298762106452227e-09
2.214000,0.000221,20.110737,38.617674,0.000000,1.000000,0.000000,0.000000,999.999355,0.000645,799.999953,0.000047,599.999995,0.000005,5000.011471,1.101723,0.0006456558612460597,3.7465567463983026e-08,0.012220355734991743,0.00022140132837785874,3.1437304131386445e-07,1.816966842726021e-07,5.666015299401755e-09,4.287754764101497e-11,0.22139999999999882,1.6037256911162068,0.17712000000000028,9.080693445510838e-07,0.06638271849966951,1.1069999999999969,0.0060256463297138066,0,0,0,4.7159377658078896e-05,1.854084773083362e-08,4.56184401010341e-06,2.7235313468028506e-09
2.268000,0.000226,20.115057,38.588327,0.000000,1.000000,0.000000,0.000000,999.999315,0.000684,799.999949,0.000051,599.999995,0.000005,5000.012217,1.128572,0.0006856661975780132,4.186448398698395e-08,0.01301439171346524,0.0002268013607773187,3.278180591157696e-07,1.816966842726021e-07,5.948826324172047e-09,4.928073037437524e-11,0.22679999999999872,1.6384727922108155,0.18144000000000035,1.0606203798737826e-06,0.06638271849966951,1.133999999999996,0.006225569464540356,0,0,0,5.071882650724167e-05,2.2845314862542932e-08,5.003039271094039e-06,3.0675665982617674e-09
2.322000,0.000232,20.117446,38.559006,0.000000,1.000000,0.000000,0.000000,999.999260,0.000739,799.999942,0.000058,599.999995,0.000005,5000.012960,1.155436,0.0007407733154258077,4.335181145359833e-08,0.01382663703454845,0.00023220139317677865,3.3466626572131025e-07,1.9007275386734018e-07,6.622007245535325e-09,5.6188160243040456e-11,0.23219999999999863,1.673194028621364,0.18576000000000042,1.1798226847398261e-06,0.06831397108807194,1.160999999999995,0.006430685961632109,0,0,0,5.79793152291354e-05,2.407234853545654e-08,5.003039271094039e-06,3.6491395106291033e-09
2.376000,0.000237,20.119835,38.518154,0.000000,1.000000,0.000000,0.000000,999.999218,0.000782,799.999934,0.000066,599.999994,0.000006,5000.013453,1.182144,0.0007830483046942999,4.6411800443057724e-08,0.014379095257961608,0.0002376014255762386,3.3466626572131025e-07,2.1752906239750113e-07,6.99298621090288e-09,6.353045524756682e-11,0.23759999999999853,1.7194461778178696,0.1900800000000005,1.2650204066405778e-06,0.07024526867625182,1.187999999999994,0.006781604428647036,0,0,0,6.581445843275842e-05,2.556033593024865e-08,5.590953203712078e-06,4.039114531727e-09
2.430000,0.000243,20.124155,38.511997,0.000000,1.000000,0.000000,0.000000,999.999204,0.000796,799.999928,0.000072,599.999993,0.000007,5000.013848,1.208743,0.0007973915275586365,5.011047341842698e-08,0.01480350118102959,0.00024300145797569856,3.4182026871662216e-07,2.4583667053025583e-07,7.387677641566584e-09,7.139936235270675e-11,0.24299999999999844,1.731003063964524,0.19440000000000057,1.3100282958919104e-06,0.07024526867625182,1.214999999999993,0.007211618154575881,0,0,0,7.198514728700588e-05,3.178960675165001e-08,6.850938200302551e-06,4.914166221147957e-09
