Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Phase_Rest (mM),Phase_Pulse (mM),Phase_Recovery (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),Start_Pulse (firings),End_Pulse (firings),GF_MKP_Feedforward (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
22.842000,0.076496,21.128242,35.493288,1.689974,0.000000,0.000000,1.000000,986.261592,13.706445,769.759540,30.213686,556.247450,42.049373,4820.016006,191.734772,79.6582369679548,1.7031772339253781,4.2766844933410795,0.5017842000642597,0.4252879547592604,0.03196285829092644,0.026774651567188144,0.013203440592747799,1.0512490286147211,5.557960701898893,1.8273600000000598,6.371795700396408,0.6991177103603319,11.421000000000248,3.9469059531313118,1,1,0,33.54516054026212,3.3047000867114664,48.530076841502996,4.777526695590865
22.896000,0.072445,21.129501,35.504047,1.727428,0.000000,0.000000,1.000000,986.261592,13.706445,769.875862,30.097363,556.374893,41.884200,4820.086987,191.761772,79.6582369679548,1.7409069704130007,4.347665708264665,0.5017896000645297,0.4293449403982015,0.03196285829092644,0.026774651567188144,0.013479238969413382,1.0620078113185731,5.557960701898893,1.8316800000000601,6.371795700396408,0.702178724552157,11.448000000000249,3.9469059531313118,1,1,0,33.54516054026212,3.42102274395397,48.530076841502996,4.904970176885889
22.950000,0.072450,21.130760,35.502027,1.803190,0.000000,0.000000,1.000000,986.406717,13.561320,769.109460,30.863766,555.604865,42.578177,4817.061640,194.826978,79.6582369679548,1.8169576287531424,4.3951793612271866,0.5017950000647996,0.4293449403982015,0.03196285829092644,0.026774651567188144,0.013767244700645356,1.0727706638623078,5.57074344964699,1.8360000000000605,6.51692097925818,0.7052396864374573,11.47500000000025,3.9815613980778832,1,1,0,34.31156303570929,3.42102274395397,49.300104721865864,4.904970176885889
23.004000,0.071151,21.128955,35.487253,1.802898,0.000000,0.000000,1.000000,986.334267,13.633279,769.109460,30.863766,554.899286,43.283756,4815.449667,196.360166,79.94689999883818,1.8169576287531424,4.3951793612271866,0.5018004000650695,0.43064910627220354,0.03245367400316983,0.026774651567188144,0.014059345768836318,1.0835570921028979,5.596304188553433,1.8403200000000608,6.51692097925818,0.7113653197317136,11.502000000000251,4.087347184291053,1,1,0,34.31156303570929,3.42102274395397,50.069866518965604,4.9691527108296345
23.058000,0.071157,21.130211,35.498044,1.919355,0.000000,0.000000,1.000000,986.266198,13.701348,769.109460,30.863766,554.899286,43.166995,4815.283924,196.565253,80.79751197204942,1.9337186224638183,4.442895545887163,0.5018058000653395,0.43064910627220354,0.03245367400316983,0.026774651567188144,0.014364013037022134,1.0943479617943053,5.596304188553433,1.8446400000000611,6.66231094793038,0.7144287978337196,11.529000000000252,4.122719248879305,1,1,0,34.31156303570929,3.42102274395397,50.069866518965604,4.9691527108296345
23.112000,0.071162,21.131466,35.496063,1.919044,0.000000,0.000000,1.000000,986.196874,13.770672,769.109460,30.863210,554.259614,43.806668,4813.626434,198.202608,81.36456963494014,1.9337186224638183,4.466822852486452,0.5018112000656094,0.43064910627220354,0.03245367400316983,0.02733019934871153,0.01467493169353738,1.1051479786561562,5.609084778915436,1.8489600000000614,6.735304040532871,0.7174937051228264,11.556000000000253,4.193780643148885,1,1,0,34.31156303570929,3.42102274395397,50.839416198033625,5.099029778488879
23.166000,0.071167,21.135786,35.494095,1.998253,0.000000,0.000000,1.000000,986.196874,13.769681,768.337486,31.634614,553.470999,44.515756,4810.553299,201.314969,81.36456963494014,2.013244894322988,4.514863643889528,0.5018166000658794,0.43064910627220354,0.033445144553087905,0.027899632652081924,0.014992223291719254,1.1159581257769466,5.621863361667343,1.8532800000000618,6.735304040532871,0.7174937051228264,11.583000000000254,4.2295960697050345,1,1,0,35.083536463880144,3.42102274395397,51.6280308928552,5.099029778488879
23.220000,0.071173,21.140106,35.492143,2.038640,0.000000,0.000000,1.000000,986.128102,13.838453,768.397759,31.573773,552.749831,45.196211,4808.885293,203.021539,81.93167115697298,2.0539581257061656,4.562977201259576,0.5018220000661493,0.43064910627220354,0.033445144553087905,0.028467970788834042,0.015318121258521297,1.1267837470703543,5.634641235782422,1.857600000000062,6.808868631626746,0.7174937051228264,11.610000000000255,4.266144905513584,1,1,0,35.083536463880144,3.4812959005547888,52.414922144290564,5.164753490881074
23.274000,0.071178,21.144426,35.502977,2.160217,0.000000,0.000000,1.000000,986.059313,13.907242,768.070741,31.900216,552.749831,45.074291,4807.991538,203.893013,82.49877544109846,2.1758781002874192,4.58709964743246,0.5018274000664192,0.43064910627220354,0.033445144553087905,0.029043278447410076,0.015661533940441563,1.1376179755766682,5.634641235782422,1.8619200000000624,6.882428607105235,0.7174937051228264,11.637000000000256,4.3395485380142835,1,1,0,35.47130045890107,3.542041539211443,52.414922144290564,5.164753490881074
23.328000,0.071184,21.145677,35.513813,2.200427,0.000000,0.000000,1.000000,986.061995,13.904560,767.679045,32.291330,552.078295,45.705260,4805.600830,206.383314,82.7823051079997,2.216444961785229,4.659693108528803,0.5018328000666892,0.43064910627220354,0.033445144553087905,0.029624532858007206,0.016018041603645533,1.1484547001529477,5.634641235782422,1.8662400000000627,6.956288878260499,0.720562642517936,11.664000000000257,4.3395485380142835,1,1,0,35.86299651749934,3.542041539211443,53.21928773817961,5.2975823996821845
23.382000,0.069908,21.146927,35.511872,2.200070,0.000000,0.000000,1.000000,985.919625,14.046424,767.740269,32.230107,552.211538,45.572017,4805.506969,206.515507,83.34933722809845,2.216444961785229,4.708200586200235,0.5018382000669591,0.43193047756050756,0.03395083401598064,0.029624532858007206,0.01637449151572674,1.1592994814062414,5.64742751005857,1.870560000000063,6.956288878260499,0.7236330841942055,11.691000000000258,4.376724781048055,1,1,0,35.86299651749934,3.6032652850964872,53.21928773817961,5.430826143216138
23.436000,0.068655,21.151247,35.522714,2.281580,0.000000,0.000000,1.000000,985.779808,14.186241,767.801410,32.167805,552.278084,45.423598,4805.439931,206.682325,83.90620467298541,2.2983179498162816,4.780980248974519,0.5018436000672291,0.433188881365627,0.03395083401598064,0.03078480625663625,0.016737516273850964,1.1701411011827658,5.64742751005857,1.8748800000000634,6.956288878260499,0.7236330841942055,11.71800000000026,4.376724781048055,1,1,0,35.86299651749934,3.6644066921732645,53.21928773817961,5.497371963944094
23.490000,0.068660,21.152496,35.507986,2.281211,0.000000,0.000000,1.000000,985.854527,14.111522,767.068146,32.901069,551.525745,46.175937,4802.260049,209.900391,83.90620467298541,2.2983179498162816,4.829655090731087,0.501849000067499,0.433188881365627,0.03395083401598064,0.03078480625663625,0.017107112345178473,1.1809870021962274,5.673000560992115,1.8792000000000637,7.031008230344918,0.7267039469645687,11.74500000000026,4.41421537866993,1,1,0,36.65788320568519,3.7260295364002896,54.03867965490236,5.5644250478345745
23.544000,0.068666,21.156816,35.506059,2.322395,0.000000,0.000000,1.000000,985.934941,14.031108,766.275699,33.692924,551.592716,46.067408,4800.630909,211.505075,84.17970399294606,2.339876292807808,4.85406965005547,0.5018544000677689,0.433188881365627,0.03395083401598064,0.03137702549617076,0.017481136725034548,1.1918421741067537,5.685783436110948,1.883520000000064,7.180081665797496,0.7267039469645687,11.772000000000261,4.490085955122734,1,1,0,37.45033042425817,3.7260295364002896,54.03867965490236,5.6313957722420485
23.598000,0.067435,21.161136,35.504135,2.364172,0.000000,0.000000,1.000000,985.940633,14.025416,766.275699,33.691711,550.820758,46.797210,4798.933442,213.240410,84.45325126077908,2.382031721951523,4.903022302647182,0.5018598000680389,0.43442489310226723,0.03395083401598064,0.032589959838708445,0.017859620817546586,1.202700514660617,5.698565617256627,1.8878400000000644,7.254439838499791,0.7267039469645687,11.799000000000262,4.528170848436715,1,1,0,37.45033042425817,3.7260295364002896,54.87755661412656,5.698314606080051
23.652000,0.066226,21.165456,35.476679,2.363789,0.000000,0.000000,1.000000,985.874409,14.091133,766.275699,33.690498,549.982147,47.635821,4797.214502,214.933476,84.71718354723093,2.382031721951523,4.927529532592621,0.5018652000683088,0.43563872142765114,0.03445813307168217,0.03380285051600279,0.018242596016525017,1.2135794042617376,5.736900194633657,1.8921600000000647,7.254439838499791,0.7267039469645687,11.826000000000263,4.6055510126979895,1,1,0,37.45033042425817,3.7260295364002896,55.71616767659834,5.698314606080051
23.706000,0.066232,21.166696,35.487581,2.451304,0.000000,0.000000,1.000000,985.882763,14.082269,766.275699,33.690498,548.374263,49.155799,4793.844510,218.340801,84.98112414010473,2.4699386191361903,4.976851435217408,0.5018706000685788,0.43563872142765114,0.03496779808264876,0.03380285051600279,0.018634967464919522,1.2244815202518302,5.736900194633657,1.896480000000065,7.329022541109221,0.7297836677582649,11.853000000000264,4.644540873267314,1,1,0,37.45033042425817,3.7260295364002896,57.39271058155104,5.766973275960068
23.760000,0.066237,21.167934,35.485716,2.539340,0.000000,0.000000,1.000000,985.890797,14.074235,765.550433,34.415764,548.374263,49.067358,4792.249766,219.972596,85.24511158401829,2.558379240574873,5.026346229016552,0.5018760000688487,0.43563872142765114,0.03496779808264876,0.03380285051600279,0.019039221849241287,1.2353915741517243,5.7496757239108796,1.9008000000000653,7.403291830689255,0.7328656050594762,11.880000000000265,4.683984236542889,1,1,0,38.2393318766346,3.789765221345313,57.39271058155104,5.766973275960068
23.814000,0.065050,21.172254,35.483862,2.628740,0.000000,0.000000,1.000000,985.899992,14.064533,765.614626,34.351571,547.518432,49.833368,4790.497865,221.696505,85.50440509624494,2.648200542783043,5.051155244150279,0.5018814000691186,0.43683102484319436,0.035474139514039174,0.03380285051600279,0.0194602752097588,1.2463139967518722,5.762451892336602,1.9051200000000656,7.477535882249486,0.7328656050594762,11.907000000000266,4.7637850065590905,1,1,0,38.2393318766346,3.853957808902309,58.24854140051621,5.766973275960068
23.868000,0.065056,21.176574,35.494791,2.719378,0.000000,0.000000,1.000000,985.909415,14.054602,765.282992,34.683205,546.734146,50.526583,4787.983221,224.247999,85.76368098821752,2.7392713184871678,5.100921923466424,0.5018868000693886,0.43683102484319436,0.035982804530646194,0.03380285051600279,0.019893485844298883,1.2572431058516598,5.762451892336602,1.909440000000066,7.552009015195742,0.7328656050594762,11.934000000000268,4.803702086524637,1,1,0,38.635070942152325,3.918062902184902,59.10248265992215,5.8366287819580815
23.922000,0.063890,21.180894,35.505735,2.811260,0.000000,0.000000,1.000000,985.844358,14.119151,765.347559,34.618015,545.943055,51.225343,4786.219478,225.982341,86.0229572577121,2.831601563433868,5.1258791488506175,0.5018922000696585,0.43800209359726916,0.036491112275234695,0.03442598599731661,0.02034148100197805,1.2681873220927398,5.762451892336602,1.9137600000000663,7.552009015195742,0.7328656050594762,11.961000000000269,4.885059506163193,1,1,0,38.635070942152325,3.9826302408684744,59.964303687608634,5.907358890111423
23.976000,0.063896,21.185214,35.516682,2.903678,0.000000,0.000000,1.000000,985.855175,14.107826,764.952491,35.012453,545.144046,51.931470,4783.676277,228.561882,86.27757845235965,2.924484797395579,5.175906254483998,0.5018976000699285,0.43800209359726916,0.036999012284801375,0.03505622149259387,0.02080687493756766,1.2791334820657485,5.762451892336602,1.9180800000000666,7.626716786752077,0.7328656050594762,11.98800000000027,4.925747827788456,1,1,0,39.03013929782464,3.9826302408684744,60.8339047448445,5.977950315773186
24.030000,0.063901,21.186442,35.514847,2.903208,0.000000,0.000000,1.000000,985.929573,14.032920,763.767606,36.197337,545.286201,51.789314,4781.381795,230.958651,86.27757845235965,2.924484797395579,5.251193798793887,0.5019030000701984,0.43800209359726916,0.037506894009967706,0.03505622149259387,0.021277245360088615,1.2900859739648771,5.775239212048928,1.922400000000067,7.701114745651823,0.7359576425147014,12.01500000000027,4.925747827788456,1,1,0,40.21502377872003,3.9826302408684744,60.8339047448445,6.120105521211505
24.084000,0.062756,21.187665,35.500250,2.950960,0.000000,0.000000,1.000000,985.929573,14.032415,763.767606,36.196686,543.489038,53.538250,4777.837890,234.537754,86.27757845235965,2.9727126270529687,5.301614725366102,0.5019084000704683,0.43915237471378515,0.03801207912487154,0.03570777356428833,0.021752748051686498,1.301058078345732,5.800807931841087,1.9267200000000673,7.701114745651823,0.7390551802084843,12.042000000000272,4.967970603587106,1,1,0,40.21502377872003,3.9826302408684744,62.631067715706926,6.120105521211505
24.138000,0.062761,21.191985,35.498461,2.999467,0.000000,0.000000,1.000000,985.929573,14.031404,763.441449,36.522844,541.766423,55.211872,4773.485896,238.856727,86.27757845235965,3.021705369038712,5.326990484102015,0.5019138000707383,0.43915237471378515,0.039022394795341524,0.03570777356428833,0.02223871413317325,1.3120516627135836,5.81359065994861,1.9310400000000676,7.701114745651823,0.7390551802084843,12.069000000000273,5.053368006671211,1,1,0,40.607814548692964,4.0492631547638,64.42696204390721,6.193385046307794
24.192000,0.060528,21.196305,35.496678,3.098309,0.000000,0.000000,1.000000,985.942262,14.018715,763.441449,36.521529,541.766423,55.112535,4773.475017,238.902352,86.52331542299304,3.121042016354102,5.377744779997595,0.5019192000710082,0.4413915161248232,0.039022394795341524,0.037022584101220134,0.0227326488234241,1.3230480270041984,5.826370105909605,1.935360000000068,7.775437396043756,0.7390551802084843,12.096000000000274,5.09637655150655,1,1,0,40.607814548692964,4.0492631547638,64.42696204390721,6.193385046307794
24.246000,0.060533,21.200625,35.494891,3.147401,0.000000,0.000000,1.000000,985.821203,14.139774,763.047337,36.913654,541.839561,54.989795,4772.591137,239.752459,87.00598700339697,3.170643297837223,5.403147726998674,0.5019246000712781,0.4413915161248232,0.039022394795341524,0.03900889904971952,0.023242582811137658,1.334042599000822,5.839151548694019,1.9396800000000682,7.775437396043756,0.7390551802084843,12.123000000000275,5.182551461492867,1,1,0,41.001926192411275,4.0492631547638,64.42696204390721,6.266523487282194
24.300000,0.060538,21.204945,35.493114,3.146891,0.000000,0.000000,1.000000,985.895724,14.065253,762.257849,37.701792,541.061678,55.767679,4769.212746,243.165156,87.00598700339697,3.170643297837223,5.454085556704332,0.5019300000715481,0.4413915161248232,0.039022394795341524,0.04035911362824142,0.023752434194006033,1.3450433472657806,5.85192970947213,1.9440000000000686,7.8499582328777535,0.7390551802084843,12.150000000000276,5.226184074282127,1,1,0,41.79141437992983,4.0492631547638,65.35213860349293,6.413816515461291
24.354000,0.058384,21.209265,35.504119,3.196500,0.000000,0.000000,1.000000,985.895724,14.064241,762.257849,37.701113,540.274853,56.504379,4767.420358,245.061129,87.00598700339697,3.2207679875482573,5.5306714745239525,0.501935400071818,0.4435513194781083,0.04003507480855074,0.0410377458862491,0.02426761630573568,1.356048948460736,5.85192970947213,1.9483200000000689,7.8499582328777535,0.7390551802084843,12.177000000000277,5.226184074282127,1,1,0,41.79141437992983,4.0492631547638,66.28662513950205,6.5614784837213005
24.408000,0.057339,21.213585,35.502349,3.297636,0.000000,0.000000,1.000000,985.912595,14.046864,761.932869,38.026093,540.274853,56.402717,4766.601382,245.844338,87.23468227448548,3.3224301006043544,5.556261896318453,0.501940800072088,0.44460223292879514,0.04054078012281458,0.0410377458862491,0.024793657122013268,1.3670603811002733,5.864711192398166,1.9526400000000692,7.924165837367171,0.7390551802084843,12.204000000000278,5.314541462113842,1,1,0,42.1850293526902,4.117898325905525,66.28662513950205,6.5614784837213005
24.462000,0.057344,21.211683,35.513359,3.398504,0.000000,0.000000,1.000000,985.797914,14.161035,761.538198,38.420764,540.348798,56.227359,4765.774187,246.775360,87.69203426435593,3.4238427538341782,5.633089068235838,0.5019462000723579,0.44460223292879514,0.041050595738121434,0.0410377458862491,0.025338803561914758,1.3780699119188762,5.864711192398166,1.9569600000000695,7.924165837367171,0.7452765613711431,12.231000000000279,5.314541462113842,1,1,0,42.57970002150071,4.117898325905525,66.28662513950205,6.635423338259121
24.516000,0.056317,21.212886,35.511591,3.448550,0.000000,0.000000,1.000000,985.872537,14.086412,761.607785,38.351178,538.522115,58.003437,4761.970835,250.471446,87.69203426435593,3.4744473769768462,5.633089068235838,0.5019516000726278,0.4456344243373793,0.041050595738121434,0.0410377458862491,0.025897528978549286,1.389088401129732,5.877497322531648,1.9612800000000699,7.998788778063307,0.748393873268321,12.25800000000028,5.448808241716532,1,1,0,42.57970002150071,4.187484664850409,68.18830131307958,6.71041675794578
24.570000,0.055309,21.217206,35.509849,3.554901,0.000000,0.000000,1.000000,985.872537,14.085398,761.607785,38.350487,536.623678,59.794953,4758.199744,254.203787,87.69203426435593,3.5813688959681653,5.658872543581538,0.5019570000728978,0.4466481983006171,0.04206479915429062,0.04172806708324286,0.02646766740352075,1.400131814186091,5.890282819809164,1.9656000000000702,7.998788778063307,0.748393873268321,12.28500000000028,5.540341458281864,1,1,0,42.57970002150071,4.187484664850409,70.08673828704042,6.71041675794578
24.624000,0.053341,21.221526,35.508117,3.554325,0.000000,0.000000,1.000000,985.946847,14.010584,761.677274,38.280997,535.828073,60.590558,4756.354208,256.082004,87.69203426435593,3.5813688959681653,5.710651715519622,0.5019624000731677,0.44862149172944993,0.042569198340848526,0.04172806708324286,0.027043530304832045,1.411185668630148,5.903069018400315,1.9699200000000705,8.073098172473207,0.748393873268321,12.312000000000282,5.586439656708758,1,1,0,42.57970002150071,4.256974459667469,71.0353961498976,6.863469559189685
24.678000,0.053346,21.225846,35.519175,3.609058,0.000000,0.000000,1.000000,985.840161,14.115749,761.677274,38.280997,535.034831,61.328485,4754.406108,258.062495,88.11766544503507,3.636683547190699,5.762488835519498,0.5019678000734377,0.44862149172944993,0.044089967965927256,0.04172806708324286,0.02762527374242539,1.4222437298070028,5.903069018400315,1.9742400000000708,8.073098172473207,0.748393873268321,12.339000000000283,5.632886424156779,1,1,0,42.57970002150071,4.256974459667469,71.98202207584684,7.016853109676004
24.732000,0.052391,21.227025,35.517460,3.664512,0.000000,0.000000,1.000000,985.840161,14.115241,761.677274,38.280308,533.220720,63.086549,4750.622092,261.732474,88.11766544503507,3.692730774799178,5.762488835519498,0.5019732000737076,0.449581790079645,0.0445981349214087,0.04241712503814836,0.028218988771830784,1.4333168140226764,5.915857249461125,1.9785600000000712,8.073098172473207,0.7515347666540887,12.366000000000284,5.773922585566057,1,1,0,42.57970002150071,4.256974459667469,73.8740299560855,7.0947497701207265
24.786000,0.051454,21.231345,35.515756,3.663918,0.000000,0.000000,1.000000,985.937483,14.017919,761.746672,38.210911,532.431945,63.875324,4748.679716,263.559505,88.3229746328974,3.692730774799178,5.762488835519498,0.5019786000739775,0.4505248678595398,0.0445981349214087,0.04241712503814836,0.028812607624595137,1.4443990610807929,5.928643534904366,1.9828800000000715,8.22187159133529,0.7515347666540887,12.393000000000285,5.9162677192484034,1,1,0,42.57970002150071,4.326371834457551,74.81949215553287,7.251437331313189
24.840000,0.050533,21.232521,35.514051,3.663325,0.000000,0.000000,1.000000,986.011507,13.943895,761.034781,38.922802,532.588463,63.718806,4747.167524,265.103351,88.3229746328974,3.692730774799178,5.814726277816052,0.5019840000742475,0.45145103503939976,0.0445981349214087,0.04241712503814836,0.029406130316298226,1.4554800715522078,5.9414292068937895,1.9872000000000718,8.295895575781616,0.7546793432177556,12.420000000000286,5.963851228581966,1,1,0,43.36191475302928,4.396696008602782,74.81949215553287,7.407955500178929
24.894000,0.050538,21.236841,35.512342,3.662731,0.000000,0.000000,1.000000,986.011507,13.943393,760.007236,39.950347,532.744817,63.562452,4744.853815,267.374086,88.3229746328974,3.692730774799178,5.840887077367668,0.5019894000745174,0.45145103503939976,0.045100115145920355,0.04241712503814836,0.029999556862517304,1.4665594219628402,5.954216924274161,1.9915200000000721,8.295895575781616,0.7546793432177556,12.447000000000287,6.059986632522223,1,1,0,44.531849618162475,4.539085884805884,74.81949215553287,7.564308935476445
24.948000,0.048741,21.238017,35.497853,3.719335,0.000000,0.000000,1.000000,986.036486,13.918414,760.007236,39.949628,532.744817,63.505246,4744.831276,267.353577,88.5175523321968,3.7499369819999098,5.867087014361645,0.5019948000747874,0.45325407415039437,0.045100115145920355,0.04313623127709809,0.030602154183962723,1.477638105274655,5.979785196320302,1.9958400000000724,8.36961336530718,0.7578234352320501,12.474000000000288,6.156234260472166,1,1,0,44.531849618162475,4.539085884805884,74.81949215553287,7.564308935476445
25.002000,0.047869,21.242337,35.508941,3.834750,0.000000,0.000000,1.000000,986.110091,13.844809,760.078778,39.877368,530.852957,65.281073,4740.889421,271.176663,88.5175523321968,3.865970046262793,5.867087014361645,0.5020002000750573,0.4541314396170351,0.045100115145920355,0.04385403681586131,0.03122031908717739,1.4887260746000117,5.979785196320302,2.0001600000000725,8.443219051248164,0.7578234352320501,12.501000000000289,6.30200375245866,1,1,0,44.531849618162475,4.6106279000400665,76.79041963683432,7.643376885972696
25.056000,0.047013,21.246657,35.520032,3.892804,0.000000,0.000000,1.000000,986.016072,13.938328,760.221608,39.734538,531.010942,65.064406,4740.821703,271.200057,88.89294388364618,3.9246518869643103,5.89338850484887,0.5020056000753272,0.4549930773052796,0.04560022057658012,0.04385403681586131,0.031847852464872574,1.4998173852880008,5.979785196320302,2.004480000000073,8.443219051248164,0.7578234352320501,12.52800000000029,6.399628646447907,1,1,0,44.531849618162475,4.753458080187145,76.79041963683432,7.801361484806187
25.110000,0.047018,21.247814,35.531132,4.071196,0.000000,0.000000,1.000000,985.969057,13.984839,760.221608,39.733822,529.050738,66.845568,4736.880633,275.095786,89.08063004702852,4.1036941589484,5.919741365194217,0.5020110000755972,0.4549930773052796,0.04610369290508383,0.044569258490882176,0.032497746691202166,1.510916789273868,5.979785196320302,2.008800000000073,8.443219051248164,0.7609855277697175,12.555000000000291,6.498322119086694,1,1,0,44.531849618162475,4.753458080187145,78.75062361047938,7.801361484806187
25.164000,0.046177,21.252134,35.516656,4.070537,0.000000,0.000000,1.000000,985.876709,14.077188,760.292892,39.661110,529.130577,66.765729,4736.867496,275.215135,89.44931870585647,4.1036941589484,5.9989529538470565,0.5020164000758671,0.4558393999151454,0.04610369290508383,0.045998380118685685,0.03315724489580269,1.5220201945871688,6.005364338663345,2.0131200000000735,8.443219051248164,0.7609855277697175,12.582000000000292,6.498322119086694,1,1,0,44.531849618162475,4.8247414412711525,78.75062361047938,7.881200522982122
25.218000,0.046182,21.253288,35.527767,4.130837,0.000000,0.000000,1.000000,985.950987,14.002909,759.901343,40.051938,527.326860,68.508477,4732.207971,279.904605,89.44931870585647,4.164663295149807,6.051931915026723,0.5020218000761371,0.4558393999151454,0.04610369290508383,0.046719327974282486,0.03382651273417948,1.5331310968532805,6.005364338663345,2.017440000000074,8.517497360598606,0.7641522119096161,12.609000000000293,6.548355412978457,1,1,0,44.92339846565658,4.8247414412711525,80.71532678950147,8.042186546987985
25.272000,0.044540,21.254432,35.538887,4.192703,0.000000,0.000000,1.000000,986.024970,13.928926,759.973037,39.980244,526.502594,69.270197,4730.288112,281.853869,89.44931870585647,4.227208776662654,6.105077928930061,0.502027200076407,0.45748709984009395,0.04610369290508383,0.046719327974282486,0.034505803977888154,1.5442511192747719,6.005364338663345,2.021760000000074,8.591480344836368,0.7673283292697248,12.636000000000294,6.5990966228595695,1,1,0,44.92339846565658,4.89643546909276,81.7018293008568,8.204423358339143
25.326000,0.043744,21.258752,35.537216,4.192024,0.000000,0.000000,1.000000,985.981228,13.972167,760.044650,39.907912,525.681347,70.091444,4728.329043,283.842081,89.62398580861023,4.227208776662654,6.158319474818011,0.5020326000766769,0.45828885404434927,0.0466051342516261,0.04743768331761467,0.03518498518235768,1.5553759980703863,6.0181596729094275,2.0260800000000745,8.591480344836368,0.7673283292697248,12.663000000000295,6.6501957752263285,1,1,0,44.92339846565658,4.968048952560789,82.68611361513128,8.367460977209944
25.380000,0.042962,21.263072,35.548344,4.255238,0.000000,0.000000,1.000000,985.981228,13.971664,759.798002,40.154560,524.854685,70.854206,4725.621211,286.578650,89.62398580861023,4.291108752967348,6.211648011030697,0.5020380000769469,0.4590763062729345,0.04710813225633705,0.04743768331761467,0.03587095737652203,1.5665035609725566,6.0181596729094275,2.030400000000075,8.591480344836368,0.7673283292697248,12.690000000000296,6.70178759870681,1,1,0,45.313989101781935,5.11199107015258,83.67610342663896,8.530788925614779
25.434000,0.042194,21.264207,35.546679,4.254548,0.000000,0.000000,1.000000,985.981228,13.971664,759.869844,40.081997,523.045839,72.663052,4721.701201,290.448922,89.62398580861023,4.291108752967348,6.238427642434333,0.5020434000772168,0.4598496167614068,0.04710813225633705,0.04815917224611397,0.03656026867525755,1.5776376001142063,6.030958412140786,2.034720000000075,8.591480344836368,0.7705134835270486,12.717000000000297,6.805303841947386,1,1,0,45.313989101781935,5.1838331685034955,85.64949792081526,8.695337080358886
25.488000,0.042199,21.265331,35.532227,4.319249,0.000000,0.000000,1.000000,985.939031,14.013861,759.161557,40.789555,523.045839,72.597655,4720.150593,292.027583,89.79249304856646,4.356505499846088,6.292042654399531,0.5020488000774868,0.4598496167614068,0.04710813225633705,0.04888767728845772,0.03725653096955866,1.5887766168728188,6.05655008768473,2.0390400000000755,8.591480344836368,0.7737090927316428,12.744000000000298,6.857867432727901,1,1,0,46.09500225217338,5.256559373141549,85.64949792081526,8.695337080358886
25.542000,0.041445,21.266456,35.517782,4.383877,0.000000,0.000000,1.000000,985.971781,13.980607,758.769876,41.181236,523.045839,72.532317,4719.379458,292.826672,89.95801321938387,4.421843389652637,6.345713436212531,0.5020542000777567,0.4606092344610979,0.047612631258919215,0.04888767728845772,0.037966795684989896,1.5999151595557615,6.082132695203368,2.043360000000076,8.665673405884727,0.7769042795977659,12.7710000000003,6.910584102620461,1,1,0,46.486683528773256,5.256559373141549,85.64949792081526,8.695337080358886
25.596000,0.041450,21.267575,35.503352,4.448435,0.000000,0.000000,1.000000,985.962938,13.988945,758.769876,41.181236,522.033458,73.479419,4717.352408,294.961327,90.28913024345097,4.487122475358361,6.426318843050216,0.5020596000780266,0.4606092344610979,0.04811742512206394,0.04888767728845772,0.03868751998458368,1.6110569608018575,6.107704905389693,2.047680000000076,8.739724235281198,0.7801053280243603,12.7980000000003,6.910584102620461,1,1,0,46.486683528773256,5.256559373141549,86.66187870177897,8.695337080358886
25.650000,0.039977,21.271895,35.501716,4.513839,0.000000,0.000000,1.000000,986.110426,13.841456,758.842973,41.108139,521.104819,74.341927,4715.355114,296.906373,90.28913024345097,4.553253952589817,6.4532484882229175,0.5020650000782966,0.46208805010484927,0.04811742512206394,0.04888767728845772,0.03941526953984733,1.622201937006169,6.120486112129641,2.0520000000000764,8.88721283822331,0.7801053280243603,12.825000000000301,7.0167622434909696,1,1,0,46.486683528773256,5.329656651453019,87.67399074190212,8.778809780968297
25.704000,0.039263,21.276215,35.500083,4.580004,0.000000,0.000000,1.000000,986.183705,13.767679,758.456056,41.494310,520.169299,75.210539,4712.596455,299.692388,90.28913024345097,4.620161686897326,6.507187844046566,0.5020704000785665,0.46280766760437303,0.04861571754142761,0.04963458830840275,0.04015731038781089,1.6333512130072525,6.133268067552872,2.0563200000000768,8.960491778485567,0.7801053280243603,12.852000000000302,7.070344680855694,1,1,0,46.87360099235419,5.329656651453019,88.69337202337817,8.862670943711496
