time,P10,P7,P8,P9
0.35,0,0,0,0.0
0.7500000000000001,0,0,0,0.0
1.1500000000000004,0,0,0,0.0
1.5500000000000007,0,0,0,0.0
1.950000000000001,0,0,0,0.0
2.349999999999999,0,0,0,0.0
2.7499999999999973,0,0,0,0.0
3.1499999999999955,0,0,0,0.0
3.5499999999999936,0,0,0,0.0
3.9499999999999917,0,0,0,0.0
4.349999999999992,0,0,0,0.0
4.749999999999992,0,0,0,0.0
5.149999999999992,0,0,0,0.0
5.549999999999993,0,0,0,0.0
5.949999999999993,0,0,0,0.0
6.349999999999993,0,0,0,0.0
6.749999999999994,0,0,0,0.0
7.149999999999994,0,0,0,0.0
7.5499999999999945,0,0,0,0.0
7.949999999999995,0,0,0,0.0
8.349999999999994,0,0,0,0.0
8.749999999999995,0,0,0,0.0
8.952399999999994,0,0,0,0.0
9.105399999999992,0,0,0,0.0
9.258399999999991,0,0,0,0.0
9.41140606060605,0,0,0,0.0
9.564436363636347,0,0,0,0.0
9.717491403834243,0,0,0,0.0
9.87055262832404,0,0,0,0.0
10.023613852813837,0,0,0,0.0
10.176675077303633,0,0,0,0.0
10.32973630179343,0,0,0,0.0
10.482797526283226,0,0,0,0.0
10.635858750773023,0,0,0,0.0
10.78891997526282,0,0,0,0.0
10.941981199752616,0,0,0,0.0
11.095042424242413,0,0,0,0.0
11.24810364873221,0,0,0,0.0
11.401164873222006,0,0,0,0.0
11.554226097711803,0,0,0,0.0
11.7072873222016,0,0,0,0.0
11.860348546691396,0,0,0,0.0
12.013409771181193,0,0,0,0.0
12.16647099567099,0,0,0,0.0
12.319532220160786,0,0,0,0.0
12.472593444650583,0,0,0,0.0
12.62566098094345,0,0,0,0.0
12.778753764448604,0,0,0,0.0
12.931846547953757,0,0,0,0.0
13.08493933145891,0,0,0,0.0
13.238032114964064,0,0,0,0.0
13.391124898469217,0,0,0,0.0
13.54421768197437,0,0,0,0.0
13.697310465479523,0,0,0,0.0
13.850416135582613,0,0,0,0.0
14.003541135582607,0,0,0,0.0
14.1566661355826,0,0,0,0.0
14.309791135582595,0,0,0,0.0
14.462916135582589,0,0,0,0.0
14.616041135582583,0,0,0,0.0
14.769166135582577,0,0,0,0.0
14.92229771452994,0,0,0,0.0
15.075455609266779,0,0,0,0.0
15.228613504003619,0,0,0,0.0
15.38177811766543,0,0,0,0.0
15.53496960702713,0,0,0,0.0
15.688195413478736,0,0,0,0.0
15.841421219930343,0,0,0,0.0
15.99464702638195,0,0,0,0.0
16.147872832833563,0,0,0,0.0
16.30109863928518,0,0,0,0.0
16.454324445736795,0,0,0,0.0
16.60755025218841,0,0,0,0.0
16.760776058640026,0,0,0,0.0
16.914029915582525,0,0,0,0.0
17.067290785147744,0,0,0,0.0
17.220551654712963,0,0,0,0.0
17.373812524278183,0,0,0,0.0
17.527073393843402,0,0,0,0.0
17.68033426340862,0,0,0,0.0
17.83359513297384,0,0,0,0.0
17.98685600253906,0,0,0,0.0
18.14011687210428,0,0,0,0.0
18.2933777416695,0,0,0,0.0
18.446638611234718,0,0,0,0.0
18.599899480799937,0,0,0,0.0
18.753160350365157,0,0,0,0.0
18.906421219930376,0,0,0,0.0
19.059682089495595,0,0,0,0.0
19.212942959060815,0,0,0,0.0
19.366203828626034,0,0,0,0.0
19.519464698191253,0,0,0,0.0
19.672725567756473,0,0,0,0.0
19.825986437321692,0,0,0,0.0
19.979261640379505,0,0,0,0.0
20.13255834367621,0,0,0,0.0
20.285855046972912,0,0,0,0.0
20.439151750269616,0,0,0,0.0
20.59244845356632,0,0,0,0.0
20.745745156863023,0,0,0,0.0
20.899041860159727,0,0,0,0.0
21.05233856345643,0,0,0,0.0
21.205635266753134,0,0,0,0.0
21.358931970049838,0,0,0,0.0
21.51222867334654,0,0,0,0.0
21.665525376643245,0,0,0,0.0
21.81882207993995,0,0,0,0.0
21.972118783236652,0,0,0,0.0
22.125415486533356,0,0,0,0.0
22.27871218983006,0,0,0,0.0
22.432008893126763,0,0,0,0.0
22.58532757444545,0,0,0,0.0
22.738660907778794,0,0,0,0.0
22.892024203658956,0,0,0,0.0
23.045394990175822,0,0,0,0.0
23.19876577669269,0,0,0,0.0
23.352136563209555,0,0,0,0.0
23.50550734972642,0,0,0,0.0
23.65887813624329,0,0,0,0.0
23.812248922760155,0,0,0,0.0
23.96561970927702,0,0,0,0.0
24.118990495793888,0,0,0,0.0
24.272361282310754,0,0,0,0.0
24.42573206882762,0,0,0,0.0
24.579102855344487,0,0,0,0.0
24.732473641861354,0,0,0,0.0
24.88584442837822,0,0,0,0.0
25.039215214895087,0,0,0,0.0
25.192586001411954,0,0,0,0.0
25.34595678792882,0,0,0,0.0
25.499327574445687,0,0,0,0.0
25.652698360962553,0,0,0,0.0
25.80606914747942,0,0,0,0.0
25.959478238388513,0,0,0,0.0
26.112887329297607,0,0,0,0.0
26.2662964202067,0,0,0,0.0
26.419705511115794,0,0,0,0.0
26.573114602024887,0,0,0,0.0
26.72652369293398,0,0,0,0.0
26.879932783843074,0,0,0,0.0
27.033341874752168,0,0,0,0.0
27.18675096566126,0,0,0,0.0
27.340160056570355,0,0,0,0.0
27.493608332432437,0,0,0,0.0
27.64705660829452,0,0,0,0.0
27.800504884156602,0,0,0,0.0
27.953953160018685,0,0,0,0.0
28.10743351286552,0,0,0,0.0
28.26092188495854,0,0,0,0.0
28.414378180066812,0,0,0,0.0
28.567826455928895,0,0,0,0.0
28.721274731790977,0,0,0,0.0
28.87472300765306,0,0,0,0.0
29.028171283515142,0,0,0,0.0
29.181619559377225,0,0,0,0.0
29.33509991222406,0,0,0,0.0
29.48859649225142,0,0,0,0.0
29.64212590401614,0,0,0,0.0
29.79565531578086,0,0,0,0.0
29.94918472754558,0,0,0,0.0
30.102714139310297,0,0,0,0.0
30.256243551075016,0,0,0,0.0
30.409772962839735,0,0,0,0.0
30.563302374604454,0,0,0,0.0
30.716831786369173,0,0,0,0.0
30.870386408217918,0,0,0,0.0
31.023966442641328,0,0,0,0.0
31.177580900472663,0,0,0,0.0
31.33123943705803,0,0,0,0.0
31.4848979736434,0,0,0,0.0
31.638556510228767,0,0,0,0.0
31.792215046814135,0,0,0,0.0
31.945873583399504,0,0,0,0.0
32.09957728710321,0,0,0,0.0
32.25328099080691,0,0,0,0.0
32.406984694510605,0,0,0,0.0
32.5606883982143,0,0,0,0.0
32.71444789188518,0,0,0,0.0
32.868245360239605,0,0,0,0.0
33.02204282859403,0,0,0,0.0
33.17584029694846,0,0,0,0.0
33.329657239499575,0,0,0,0.0
33.48350339334573,0,0,0,0.0
33.63734954719188,0,0,0,0.0
33.791195701038035,0,0,0,0.0
33.94504185488419,0,0,0,0.0
34.09888800873034,0,0,0,0.0
34.252734162576495,0,0,0,0.0
34.40658031642265,0,0,0,0.0
34.5604264702688,0,0,0,0.0
34.714272624114955,0,0,0,0.0
34.86811877796111,0,0,0,0.0
35.02196493180726,0,0,0,0.0
35.175811085653415,0,0,0,0.0
35.32965723949957,0,0,0,0.0
35.48350339334572,0,0,0,0.0
35.637349547191874,0,0,0,0.0
35.79119570103803,0,0,0,0.0
35.94504185488418,0,0,0,0.0
36.098888008730334,0,0,0,0.0
36.25273416257649,0,0,0,0.0
36.40658031642264,0,0,0,0.0
36.560426470268794,0,0,0,0.0
36.71428261412494,0,0,0,0.0
36.868178718021056,0,0,0,0.0
37.02207482191717,0,0,0,0.0
37.17597092581329,0,0,0,0.0
37.329867029709405,0,0,0,0.0
37.48376313360552,0,0,0,0.0
37.63765923750164,0,0,0,0.0
37.79155534139775,0,0,0,0.0
37.94545144529387,0,0,0,0.0
38.099347549189986,0,0,0,0.0
38.2532436530861,0,0,0,0.0
38.40713975698222,0,0,0,0.0
38.561035860878334,0,0,0,0.0
38.71493196477445,0,0,0,0.0
38.86882806867057,0,0,0,0.0
39.02272417256668,0,0,0,0.0
