time,P12,P14,P21,P24,P27,P7,P8
0.0,50.0,0,0,2.0,4.0,0,0
0.5,50.0,0,0,2.0,4.0,0,0
0.5012,50.0,0,0,2.0,4.0,0,0
1.0011999999999999,50.0,0,0,2.0,4.0,0,0
1.0024,50.0,0,0,2.0,4.0,0,0
1.5024,50.0,0,0,2.0,4.0,0,0
1.5036,50.0,0,0,2.0,4.0,0,0
2.0036,50.0,0,0,2.0,4.0,0,0
2.0048,50.0,0,0,2.0,4.0,0,0
2.5048,50.0,0,0,2.0,4.0,0,0
2.506,50.0,0,0,2.0,4.0,0,0
3.006,50.0,0,0,2.0,4.0,0,0
3.0071999999999997,50.0,0,0,2.0,4.0,0,0
3.5071999999999997,50.0,0,0,2.0,4.0,0,0
3.5083999999999995,40.0,0,0,2.0,4.0,0,0
4.0084,40.0,0,0,2.0,4.0,0,0
4.0099,40.0,0,0,2.0,4.0,0,0
4.5099,40.0,0,0,2.0,4.0,0,0
4.5114,40.0,0,0,2.0,4.0,0,0
5.0114,40.0,0,0,2.0,4.0,0,0
5.0129,40.0,0,0,2.0,4.0,0,0
5.5129,40.0,0,0,2.0,4.0,0,0
5.5144,40.0,0,0,2.0,4.0,0,0
6.0144,40.0,0,0,2.0,4.0,0,0
6.0159,40.0,0,0,2.0,4.0,0,0
6.5159,40.0,0,0,2.0,4.0,0,0
6.5174,40.0,0,0,2.0,4.0,0,0
7.0174,40.0,0,0,2.0,4.0,0,0
7.0189,40.0,0,0,2.0,4.0,0,0
7.5189,40.0,0,0,2.0,4.0,0,0
7.5204,40.0,0,0,2.0,4.0,0,0
8.0204,40.0,0,0,2.0,4.0,0,0
8.0219,40.0,0,0,2.0,4.0,0,0
8.5219,40.0,0,0,2.0,4.0,0,0
8.5234,40.0,0,0,2.0,4.0,0,0
9.0234,40.0,0,0,2.0,4.0,0,0
9.0249,40.0,0,0,2.0,4.0,0,0
9.5249,40.0,0,0,2.0,4.0,0,0
9.5264,40.0,0,0,2.0,4.0,0,0
10.0264,40.0,0,0,2.0,4.0,0,0
10.0279,40.0,0,0,2.0,4.0,0,0
10.5279,40.0,0,0,2.0,4.0,0,0
10.5294,40.0,0,0,2.0,4.0,0,0
11.0294,40.0,0,0,2.0,4.0,0,0
11.0309,40.0,0,0,2.0,4.0,0,0
11.5309,40.0,0,0,2.0,4.0,0,0
11.5324,40.0,0,0,2.0,4.0,0,0
12.0324,40.0,0,0,2.0,4.0,0,0
12.033900000000001,40.0,0,0,2.0,4.0,0,0
12.533900000000001,40.0,0,0,2.0,4.0,0,0
12.535400000000001,40.0,0,0,2.0,4.0,0,0
13.035400000000001,40.0,0,0,2.0,4.0,0,0
13.036900000000001,40.0,0,0,2.0,4.0,0,0
13.536900000000001,40.0,0,0,2.0,4.0,0,0
13.538400000000001,40.0,0,0,2.0,4.0,0,0
14.038400000000001,40.0,0,0,2.0,4.0,0,0
14.039900000000001,40.0,0,0,2.0,4.0,0,0
14.539900000000001,40.0,0,0,2.0,4.0,0,0
14.541400000000001,40.0,0,0,2.0,4.0,0,0
15.041400000000001,40.0,0,0,2.0,4.0,0,0
15.042900000000001,40.0,0,0,2.0,4.0,0,0
15.542900000000001,40.0,0,0,2.0,4.0,0,0
15.544400000000001,40.0,0,0,2.0,4.0,0,0
16.044400000000003,40.0,0,0,2.0,4.0,0,0
16.045900000000003,40.0,0,0,2.0,4.0,0,0
16.545900000000003,40.0,0,0,2.0,4.0,0,0
16.547400000000003,40.0,0,0,2.0,4.0,0,0
17.047400000000003,40.0,0,0,2.0,4.0,0,0
17.048900000000003,30.0,0,0,2.0,4.0,0,0
17.548900000000003,30.0,0,0,2.0,4.0,0,0
17.550900000000002,30.0,0,0,2.0,4.0,0,0
18.050900000000002,30.0,0,0,2.0,4.0,0,0
18.0529,20.0,0,0,2.0,4.0,0,0
