time,P12,P14,P21,P24,P27,P7,P8
0.0,50.0,0,0,2.0,4.0,0,0
0.5,50.0,0,0,2.0,4.0,0,0
0.5012,50.0,0,0,2.0,4.0,0,0
1.0011999999999999,50.0,0,0,2.0,4.0,0,0
1.0024,50.0,0,0,2.0,4.0,0,0
1.5024,50.0,0,0,2.0,4.0,0,0
1.5036,50.0,0,0,2.0,4.0,0,0
2.0036,50.0,0,0,2.0,4.0,0,0
2.0048,40.0,0,0,2.0,4.0,0,0
2.5048,40.0,0,0,2.0,4.0,0,0
2.5063,40.0,0,0,2.0,4.0,0,0
3.0063,40.0,0,0,2.0,4.0,0,0
3.0078,30.0,0,0,2.0,4.0,0,0
3.5078,30.0,0,0,2.0,4.0,0,0
3.5098,30.0,0,0,2.0,4.0,0,0
4.0098,30.0,0,0,2.0,4.0,0,0
4.0118,30.0,0,0,2.0,4.0,0,0
4.5118,30.0,0,0,2.0,4.0,0,0
4.5138,30.0,0,0,2.0,4.0,0,0
5.0138,30.0,0,0,2.0,4.0,0,0
5.0158,30.0,0,0,2.0,4.0,0,0
5.5158,30.0,0,0,2.0,4.0,0,0
5.517799999999999,30.0,0,0,2.0,4.0,0,0
6.017799999999999,30.0,0,0,2.0,4.0,0,0
6.019799999999999,30.0,0,0,2.0,4.0,0,0
6.519799999999999,30.0,0,0,2.0,4.0,0,0
6.521799999999999,30.0,0,0,2.0,4.0,0,0
7.021799999999999,30.0,0,0,2.0,4.0,0,0
7.023799999999999,30.0,0,0,2.0,4.0,0,0
7.523799999999999,30.0,0,0,2.0,4.0,0,0
7.5257999999999985,30.0,0,0,3.0,4.0,0,0
8.025799999999998,30.0,0,0,3.0,4.0,0,0
8.0278,30.0,0,0,3.0,4.0,0,0
8.5278,30.0,0,0,3.0,4.0,0,0
8.5298,30.0,0,0,3.0,4.0,0,0
9.0298,30.0,0,0,3.0,4.0,0,0
9.0318,30.0,0,0,3.0,4.0,0,0
9.5318,30.0,0,0,3.0,4.0,0,0
9.533800000000001,30.0,0,0,3.0,4.0,0,0
10.033800000000001,30.0,0,0,3.0,4.0,0,0
10.035800000000002,30.0,0,0,3.0,4.0,0,0
10.535800000000002,30.0,0,0,3.0,4.0,0,0
10.537800000000002,30.0,0,0,3.0,4.0,0,0
11.037800000000002,30.0,0,0,3.0,4.0,0,0
11.039800000000003,30.0,0,0,3.0,4.0,0,0
11.539800000000003,30.0,0,0,3.0,4.0,0,0
11.541800000000004,30.0,0,0,3.0,4.0,0,0
12.041800000000004,30.0,0,0,3.0,4.0,0,0
12.043800000000005,30.0,0,0,3.0,4.0,0,0
12.543800000000005,30.0,0,0,3.0,4.0,0,0
12.545800000000005,30.0,0,0,3.0,4.0,0,0
13.045800000000005,30.0,0,0,3.0,4.0,0,0
13.047800000000006,30.0,0,0,3.0,4.0,0,0
13.547800000000006,30.0,0,0,3.0,4.0,0,0
13.549800000000007,30.0,0,0,3.0,4.0,0,0
14.049800000000007,30.0,0,0,3.0,4.0,0,0
14.051800000000007,30.0,0,0,3.0,4.0,0,0
14.551800000000007,30.0,0,0,3.0,4.0,0,0
14.553800000000008,30.0,0,0,3.0,4.0,0,0
15.053800000000008,30.0,0,0,3.0,4.0,0,0
15.055800000000009,30.0,0,0,3.0,4.0,0,0
15.555800000000009,30.0,0,0,3.0,4.0,0,0
15.55780000000001,30.0,0,0,3.0,4.0,0,0
16.057800000000007,30.0,0,0,3.0,4.0,0,0
16.059800000000006,30.0,0,0,3.0,4.0,0,0
16.559800000000006,30.0,0,0,3.0,4.0,0,0
16.561800000000005,30.0,0,0,3.0,4.0,0,0
17.061800000000005,30.0,0,0,3.0,4.0,0,0
17.063800000000004,30.0,0,0,3.0,4.0,0,0
17.563800000000004,30.0,0,0,3.0,4.0,0,0
17.565800000000003,30.0,0,0,3.0,4.0,0,0
