Time (s),ATP_pool (mM),Spo0A (mM),Spo0A_P (mM),RapA (mM),SigmaH (mM),Septum (mM),SigmaF (mM),SigmaE (mM),SigmaG (mM),SigmaK (mM),Forespore (mM),GTP_pool (mM),Mother_cell (mM),Cortex (mM),Inner_coat (mM),Outer_coat (mM),Mature_spore (mM),ADP_pool (mM),GDP_pool (mM),Nutrients (mM),Cell_density (mM),KinA_kinase (mM),KinA_P (mM),Spo0F (mM),Spo0F_P (mM),Spo0B (mM),T_KinA_activation (firings),T_sigmaE_feedback (firings),T_sigmaG_transcription (firings),T_sigmaK_transcription (firings),T_forespore_formation (firings),T_mother_cell_formation (firings),T_cortex_synthesis (firings),T_inner_coat_synthesis (firings),T_outer_coat_synthesis (firings),T_spore_maturation (firings),Source_nutrient_depletion (firings),T_Spo0F_phosphorylation (firings),Source_ATP_regen (firings),Source_GTP_regen (firings),Source_cell_density (firings),T_Spo0F_dephosphorylation (firings),T_Spo0A_phosphorylation (firings),T_Spo0A_dephosphorylation (firings),T_sigmaH_transcription (firings),T_septation (firings),T_sigmaF_activation (firings),T_sigmaE_activation (firings)
0.540000,5086.397855,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5063.543505,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.946000,1.005400,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.05400000000000012,0,2.159946375079072,78.54350454832986,0.005400000000000008,0,0,0,0,0,0,1
0.594000,5095.037407,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5071.397643,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.940600,1.005940,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.05940000000000015,0,2.3759351765446333,86.39764278344119,0.0059400000000000095,0,0,0,0,0,0,1
0.648000,5103.676917,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5079.251742,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.935200,1.006480,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.06480000000000018,0,2.5919229164946422,94.25174241798697,0.006480000000000011,0,0,0,0,0,0,1
0.702000,5112.316384,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5087.105803,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.929800,1.007020,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.0702000000000002,0,2.8079095948248143,102.10580344817505,0.007020000000000012,0,0,0,0,0,0,1
0.756000,5120.955808,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5094.959826,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.924400,1.007560,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.07560000000000024,0,3.023895211430848,109.95982587021263,0.007560000000000014,0,0,0,0,0,0,1
0.810000,5129.595191,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5102.813810,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.919000,1.008100,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.08100000000000027,0,3.2398797662084258,117.81380968030636,0.008100000000000012,0,0,0,0,0,0,1
0.864000,5138.234530,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5110.667755,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.913600,1.008640,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.0864000000000003,0,3.4558632590532166,125.66775487466236,0.008640000000000005,0,0,0,0,0,0,1
0.918000,5146.873828,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5118.521661,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,996.000000,99.908200,1.009180,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.09180000000000033,0,3.6718456898608727,133.5216614494862,0.009179999999999999,0,0,0,0,0,0,1
0.972000,5155.513082,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5111.375529,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,997.000000,99.902800,1.009720,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.09720000000000036,0,3.8878270585270314,141.37552940098286,0.009719999999999993,0,0,0,0,0,0,2
1.026000,5164.152295,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5119.229359,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,997.000000,99.897400,1.010260,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.10260000000000039,0,4.103807364947314,149.2293587253568,0.010259999999999986,0,0,0,0,0,0,2
