time,P1,P13,P14,P15,P16,P17,P18,P2,P24,P3,P5,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T6,T7,T8,T9
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,100.0,10.0,54,68,51,63,60,47,7,4,0,57,239.3205654426354,55,49,61,52
0.05399999999999999,4976.63997643555,0.0,1.0,0.0,0.0,0.0,0.0,4957.854524032319,0.0,99.99459999999995,10.0,54,68,51,63,60,47,7,4,0,57,239.53656485352414,55,50,61,52
0.10800000000000003,4965.279910452158,0.0,1.0,0.0,0.0,0.0,0.0,4965.709009501964,0.0,99.9891999999999,10.0,54,68,51,63,60,48,7,4,0,57,239.75256320393933,55,50,61,52
0.16200000000000006,4973.919802045659,0.0,1.0,0.0,0.0,0.0,0.0,4973.563456405146,0.0,99.98379999999985,10.0,54,68,51,63,60,48,7,4,0,57,239.9685604937769,55,50,61,52
0.2160000000000001,4982.559651211887,0.0,1.0,0.0,0.0,0.0,0.0,4981.417864738081,0.0,99.9783999999998,10.0,54,68,51,63,60,48,7,4,0,57,240.1845567229326,55,50,61,52
0.27000000000000013,4991.199457946677,0.0,1.0,0.0,0.0,0.0,0.0,4989.272234496982,0.0,99.97299999999974,10.0,54,68,51,63,60,48,7,4,0,57,240.40055189130237,55,50,61,52
0.3240000000000002,4999.8392222458615,0.0,1.0,0.0,0.0,0.0,0.0,4997.126565678056,0.0,99.96759999999969,10.0,54,68,51,63,60,48,7,4,0,57,240.61654599878193,55,50,61,52
0.3780000000000002,5008.47894410527,0.0,1.0,0.0,0.0,0.0,0.0,5004.9808582775195,0.0,99.96219999999964,10.0,54,68,51,63,60,48,7,4,0,57,240.83253904526717,55,50,61,52
0.4320000000000003,5017.118623520735,0.0,1.0,0.0,0.0,0.0,0.0,5012.835112291581,0.0,99.95679999999959,10.0,54,68,51,63,60,48,7,4,0,57,241.04853103065383,55,50,61,52
0.4860000000000003,4999.758260488091,1.0,1.0,0.0,0.0,0.0,1.0,5020.689327716449,0.0,99.95139999999954,10.0,54,68,51,64,60,48,7,4,0,57,241.2645219548377,56,50,61,52
0.5400000000000004,4998.397855003164,2.0,1.0,0.0,0.0,0.0,1.0,5028.543504548333,0.0,99.94599999999949,10.0,54,68,51,64,60,48,7,4,0,57,241.48051181771456,57,50,61,52
0.5940000000000004,5007.037407061787,2.0,1.0,0.0,0.0,0.0,1.0,5036.397642783443,0.0,99.94059999999943,10.0,54,68,51,64,60,48,7,4,0,57,241.6965006191801,57,50,61,52
0.6480000000000005,4999.676916659789,2.0,1.0,0.0,0.0,0.0,2.0,5044.2517424179905,0.0,99.93519999999938,10.0,54,68,51,65,60,48,7,4,0,57,241.91248835913015,57,50,61,52
0.7020000000000005,5008.316383792996,2.0,1.0,0.0,0.0,0.0,2.0,5052.105803448178,0.0,99.92979999999933,10.0,54,68,51,65,60,48,7,4,0,57,242.12847503746033,57,50,61,52
