time,P1,P13,P14,P15,P16,P17,P18,P2,P24,P3,P5,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T6,T7,T8,T9
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,100.0,10.0,346,352,354,363,338,347,22,14,1,329,1435.9233926558336,355,353,349,377
0.05399999999999999,5008.63997643555,0.0,0.0,0.0,0.0,0.0,0.0,5007.854524032319,0.0,99.99459999999995,10.0,346,352,354,363,338,347,22,14,1,329,1436.1393920667224,355,353,349,377
0.10800000000000003,5017.279910452158,0.0,0.0,0.0,0.0,0.0,0.0,5015.709009501964,0.0,99.9891999999999,10.0,346,352,354,363,338,347,22,14,1,329,1436.3553904171374,355,353,349,377
0.16200000000000006,5025.919802045659,0.0,0.0,0.0,0.0,0.0,0.0,5023.563456405146,0.0,99.98379999999985,10.0,346,352,354,363,338,347,22,14,1,329,1436.571387706975,355,353,349,377
0.2160000000000001,5034.559651211887,0.0,0.0,0.0,0.0,0.0,0.0,5031.417864738081,0.0,99.9783999999998,10.0,346,352,354,363,338,347,22,14,1,329,1436.7873839361305,355,353,349,377
0.27000000000000013,5027.199457946677,0.0,0.0,0.0,0.0,1.0,0.0,5039.272234496982,0.0,99.97299999999974,10.0,346,352,355,363,338,347,22,14,1,329,1437.0033791045003,355,353,349,377
0.3240000000000002,5003.8392222458615,0.0,1.0,0.0,0.0,1.0,0.0,4997.126565678056,0.0,99.96759999999969,10.0,346,352,355,363,338,347,22,14,1,329,1437.2193732119797,355,354,349,377
0.3780000000000002,5012.47894410527,0.0,1.0,0.0,0.0,1.0,0.0,5004.9808582775195,0.0,99.96219999999964,10.0,346,352,355,363,338,347,22,14,1,329,1437.4353662584651,355,354,349,377
0.4320000000000003,5021.118623520735,0.0,1.0,0.0,0.0,1.0,0.0,5012.835112291581,0.0,99.95679999999959,10.0,346,352,355,363,338,347,22,14,1,329,1437.6513582438515,355,354,349,377
0.4860000000000003,4997.758260488091,0.0,2.0,0.0,0.0,1.0,0.0,4970.689327716449,0.0,99.95139999999954,10.0,346,352,355,363,338,347,22,14,1,329,1437.8673491680356,355,355,349,377
0.5400000000000004,4990.397855003164,0.0,2.0,0.0,0.0,2.0,0.0,4978.543504548333,0.0,99.94599999999949,10.0,346,352,356,363,338,347,22,14,1,329,1438.0833390309126,355,355,349,377
0.5940000000000004,4983.037407061787,0.0,2.0,0.0,0.0,2.0,0.0,4986.397642783443,1.0,99.94059999999943,10.0,346,352,356,363,338,347,22,14,1,330,1438.2993278323784,355,355,349,377
0.6480000000000005,4991.676916659789,0.0,2.0,0.0,0.0,2.0,0.0,4994.2517424179905,1.0,99.93519999999938,10.0,346,352,356,363,338,347,22,14,1,330,1438.5153155723283,355,355,349,377
0.7020000000000005,5000.316383792996,0.0,2.0,0.0,0.0,2.0,0.0,5002.105803448178,1.0,99.92979999999933,10.0,346,352,356,363,338,347,22,14,1,330,1438.7313022506587,355,355,349,377
0.7560000000000006,5008.955808457238,0.0,2.0,0.0,0.0,2.0,0.0,5009.959825870215,1.0,99.92439999999928,10.0,346,352,356,363,338,347,22,14,1,330,1438.9472878672652,355,355,349,377
0.8100000000000006,4977.5951906483415,0.0,2.0,2.0,0.0,2.0,0.0,5017.8138096803095,2.0,99.91899999999923,10.0,346,352,356,363,338,347,22,14,1,331,1439.1632724220428,355,355,351,377
0.8640000000000007,4986.234530362133,0.0,2.0,2.0,0.0,2.0,0.0,5025.667754874666,2.0,99.91359999999918,10.0,346,352,356,363,338,347,22,14,1,331,1439.3792559148878,355,355,351,377
0.9180000000000007,4984.873827594439,1.0,2.0,2.0,0.0,2.0,0.0,5033.52166144949,2.0,99.90819999999913,10.0,346,352,356,363,338,347,22,14,1,331,1439.5952383456959,356,355,351,377
0.9720000000000008,4963.5130823410855,2.0,2.0,2.0,0.0,2.0,0.0,5041.375529400987,2.0,99.90279999999908,10.0,346,352,356,363,338,348,22,14,1,331,1439.811219714362,357,355,351,377
1.0260000000000007,4931.152294597897,2.0,2.0,2.0,0.0,2.0,0.0,5049.229358725362,3.0,99.89739999999902,9.0,347,352,356,363,338,349,22,14,1,332,1440.0272000207826,357,355,351,377
1.0800000000000007,4939.791464360698,2.0,2.0,2.0,0.0,2.0,0.0,5057.083149418816,3.0,99.89199999999897,9.0,347,352,356,363,338,349,22,14,1,332,1440.2431792648529,357,355,351,377
1.1340000000000008,4928.4305916253115,2.0,2.0,2.0,0.0,2.0,0.0,5064.936901477556,3.0,99.88659999999892,9.0,347,352,356,363,338,350,22,14,1,332,1440.4591574464682,357,355,351,377
1.1880000000000008,4917.06967638756,2.0,2.0,2.0,0.0,2.0,0.0,5072.790614897783,3.0,99.88119999999887,9.0,347,352,356,363,338,351,22,14,1,332,1440.6751345655248,357,355,351,377
1.2420000000000009,4885.708718643267,2.0,2.0,2.0,0.0,2.0,0.0,5080.644289675699,3.0,99.87579999999882,9.0,347,352,356,363,338,353,22,14,1,332,1440.8911106219177,357,355,351,377
1.296000000000001,4852.347718388255,3.0,3.0,2.0,0.0,2.0,0.0,5038.497925807506,3.0,99.87039999999877,9.0,347,352,356,363,338,353,22,14,1,332,1441.1070856155425,358,356,351,377
1.350000000000001,4848.9866756183455,3.0,3.0,3.0,0.0,2.0,0.0,5046.351523289405,3.0,99.86499999999872,9.0,347,352,356,363,338,353,22,14,1,332,1441.3230595462944,358,356,352,377
1.404000000000001,4857.625590329358,3.0,3.0,3.0,0.0,2.0,0.0,5054.205082117597,3.0,99.85959999999866,9.0,347,352,356,363,338,353,22,14,1,332,1441.5390324140697,358,356,352,377
1.458000000000001,4866.2644625171115,3.0,3.0,3.0,0.0,2.0,0.0,5062.058602288283,3.0,99.85419999999861,9.0,347,352,356,363,338,353,22,14,1,332,1441.7550042187634,358,356,352,377
1.5120000000000011,4874.903292177427,3.0,3.0,3.0,0.0,2.0,0.0,5069.91208379766,3.0,99.84879999999856,9.0,347,352,356,363,338,353,22,14,1,332,1441.9709749602712,358,356,352,377
1.5660000000000012,4883.542079306121,3.0,3.0,3.0,0.0,2.0,0.0,5077.765526641928,3.0,99.84339999999851,9.0,347,352,356,363,338,353,22,14,1,332,1442.1869446384885,358,356,352,377
1.6200000000000012,4892.1808238990125,3.0,3.0,3.0,0.0,2.0,0.0,5085.6189308172825,3.0,99.83799999999846,9.0,347,352,356,363,338,353,22,14,1,332,1442.402913253311,358,356,352,377
1.6740000000000013,4890.81952595192,4.0,3.0,3.0,0.0,2.0,0.0,5093.472296319926,3.0,99.83259999999841,10.0,347,352,356,363,338,353,22,14,1,332,1442.6188808046338,359,356,352,377
1.7280000000000013,4883.458185460659,4.0,3.0,3.0,0.0,2.0,0.0,5101.325623146054,4.0,99.82719999999836,10.0,347,352,356,363,338,353,22,14,1,333,1442.8348472923524,359,356,352,377
1.7820000000000014,4892.096802421047,4.0,3.0,3.0,0.0,2.0,0.0,5109.178911291861,4.0,99.8217999999983,10.0,347,352,356,363,338,353,22,14,1,333,1443.0508127163623,359,356,352,377
1.8360000000000014,4900.735376828899,4.0,3.0,3.0,0.0,2.0,0.0,5117.032160753544,4.0,99.81639999999825,10.0,347,352,356,363,338,353,22,14,1,333,1443.2667770765586,359,356,352,377
1.8900000000000015,4909.373908680031,4.0,3.0,3.0,0.0,2.0,0.0,5124.8853715273,4.0,99.8109999999982,10.0,347,352,356,363,338,353,22,14,1,333,1443.4827403728373,359,356,352,377
1.9440000000000015,4918.012397970257,4.0,3.0,3.0,0.0,2.0,0.0,5132.738543609323,4.0,99.80559999999815,10.0,347,352,356,363,338,353,22,14,1,333,1443.6987026050929,359,356,352,377
1.9980000000000016,4926.650844695389,4.0,3.0,3.0,0.0,2.0,0.0,5140.591676995808,4.0,99.8001999999981,10.0,347,352,356,363,338,353,22,14,1,333,1443.9146637732215,359,356,352,377
2.0519999999999996,4935.2892488512425,4.0,3.0,3.0,0.0,2.0,0.0,5148.444771682947,4.0,99.79479999999805,10.0,347,352,356,363,338,353,22,14,1,333,1444.130623877118,359,356,352,377
2.1059999999999977,4943.92761043363,4.0,3.0,3.0,0.0,2.0,0.0,5156.2978276669355,4.0,99.789399999998,10.0,347,352,356,363,338,353,22,14,1,333,1444.3465829166778,359,356,352,377
2.1599999999999957,4952.565929438363,4.0,3.0,3.0,0.0,2.0,0.0,5164.150844943964,4.0,99.78399999999795,10.0,347,352,356,363,338,353,22,14,1,333,1444.5625408917965,359,356,352,377
2.2139999999999938,4961.2042058612515,4.0,3.0,3.0,0.0,2.0,0.0,5172.003823510226,4.0,99.7785999999979,10.0,347,352,356,363,338,353,22,14,1,333,1444.7784978023685,359,356,352,377
2.267999999999992,4948.8424396981045,4.0,3.0,3.0,0.0,2.0,0.0,5179.856763361912,5.0,99.77319999999784,9.0,348,352,356,363,338,353,22,14,1,334,1444.9944536482901,359,356,352,377
2.32199999999999,4957.480630944737,4.0,3.0,3.0,0.0,2.0,0.0,5187.709664495214,5.0,99.76779999999779,9.0,348,352,356,363,338,353,22,14,1,334,1445.2104084294558,359,356,352,377
2.375999999999988,4966.118779596955,4.0,3.0,3.0,0.0,2.0,0.0,5195.562526906322,5.0,99.76239999999774,9.0,348,352,356,363,338,353,22,14,1,334,1445.4263621457615,359,356,352,377
2.429999999999986,4974.756885650568,4.0,3.0,3.0,0.0,2.0,0.0,5203.415350591425,5.0,99.75699999999769,9.0,348,352,356,363,338,353,22,14,1,334,1445.642314797102,359,356,352,377
2.483999999999984,4983.3949491013855,4.0,3.0,3.0,0.0,2.0,0.0,5211.268135546714,5.0,99.75159999999764,9.0,348,352,356,363,338,353,22,14,1,334,1445.8582663833724,359,356,352,377
2.537999999999982,4976.032969945214,4.0,3.0,3.0,0.0,3.0,0.0,5219.1208817683755,5.0,99.74619999999759,9.0,348,352,357,363,338,353,22,14,1,334,1446.0742169044681,359,356,352,377
2.59199999999998,4984.670948177862,4.0,3.0,3.0,0.0,3.0,0.0,5226.9735892526005,5.0,99.74079999999753,9.0,348,352,357,363,338,353,22,14,1,334,1446.2901663602843,359,356,352,377
2.645999999999978,4993.308883795132,4.0,3.0,3.0,0.0,3.0,0.0,5234.826257995575,5.0,99.73539999999748,9.0,348,352,357,363,338,353,22,14,1,334,1446.5061147507163,359,356,352,377
2.699999999999976,4969.946776792834,4.0,4.0,3.0,0.0,3.0,0.0,5192.678887993486,5.0,99.72999999999743,9.0,348,352,357,363,338,353,22,14,1,334,1446.722062075659,359,357,352,377
2.7539999999999742,4978.5846271667715,4.0,4.0,3.0,0.0,3.0,0.0,5200.531479242521,5.0,99.72459999999738,9.0,348,352,357,363,338,353,22,14,1,334,1446.9380083350077,359,357,352,377
2.8079999999999723,4987.222434912748,4.0,4.0,3.0,0.0,3.0,0.0,5208.384031738864,5.0,99.71919999999733,9.0,348,352,357,363,338,353,22,14,1,334,1447.1539535286572,359,357,352,377
2.8619999999999703,4995.860200026569,4.0,4.0,3.0,0.0,3.0,0.0,5216.236545478701,5.0,99.71379999999728,9.0,348,352,357,363,338,353,22,14,1,334,1447.3698976565029,359,357,352,377
2.9159999999999684,4988.497922504037,4.0,4.0,3.0,0.0,3.0,0.0,5224.089020458218,6.0,99.70839999999723,9.0,348,352,357,363,338,353,22,14,1,335,1447.5858407184396,359,357,352,377
2.9699999999999664,4981.135602340955,4.0,4.0,3.0,0.0,3.0,1.0,5231.941456673599,6.0,99.70299999999717,9.0,348,352,357,364,338,353,22,14,1,335,1447.8017827143626,359,357,352,377
3.0239999999999645,4989.773239533126,4.0,4.0,3.0,0.0,3.0,1.0,5239.793854121026,6.0,99.69759999999712,9.0,348,352,357,364,338,353,22,14,1,335,1448.0177236441673,359,357,352,377
3.0779999999999625,4978.410834076349,4.0,4.0,3.0,0.0,3.0,1.0,5247.646212796682,6.0,99.69219999999707,9.0,348,352,357,364,338,354,22,14,1,335,1448.2336635077477,359,357,352,377
3.1319999999999606,4953.0483859664255,5.0,4.0,5.0,0.0,3.0,1.0,5255.4985326967535,6.0,99.68679999999702,9.0,348,352,357,364,338,354,22,14,1,335,1448.4496023049994,360,357,354,377
