time,P1,P13,P14,P15,P16,P17,P18,P2,P24,P3,P5,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T6,T7,T8,T9
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,100.0,10.0,526,521,528,560,532,521,30,23,1,526,2153.8850889837804,543,554,519,542
0.05399999999999999,5008.63997643555,0.0,0.0,0.0,0.0,0.0,0.0,5007.854524032319,0.0,99.99459999999995,10.0,526,521,528,560,532,521,30,23,1,526,2154.1010883946687,543,554,519,542
0.10800000000000003,5017.279910452158,0.0,0.0,0.0,0.0,0.0,0.0,5015.709009501964,0.0,99.9891999999999,10.0,526,521,528,560,532,521,30,23,1,526,2154.317086745084,543,554,519,542
0.16200000000000006,5009.919802045659,0.0,0.0,0.0,1.0,0.0,0.0,5008.563456405146,1.0,99.98379999999985,10.0,526,521,528,560,532,521,30,23,1,527,2154.5330840349225,543,554,519,543
0.2160000000000001,5018.559651211887,0.0,0.0,0.0,1.0,0.0,0.0,5016.417864738081,1.0,99.9783999999998,10.0,526,521,528,560,532,521,30,23,1,527,2154.749080264078,543,554,519,543
0.27000000000000013,4995.199457946677,0.0,1.0,0.0,1.0,0.0,0.0,4974.272234496982,1.0,99.97299999999974,10.0,526,521,528,560,532,521,30,23,1,527,2154.9650754324475,543,555,519,543
0.3240000000000002,4993.8392222458615,1.0,1.0,0.0,1.0,0.0,0.0,4982.126565678056,1.0,99.96759999999969,10.0,526,521,528,560,532,521,30,23,1,527,2155.181069539927,544,555,519,543
0.3780000000000002,4970.47894410527,1.0,2.0,0.0,1.0,0.0,0.0,4939.9808582775195,1.0,99.96219999999964,10.0,526,521,528,560,532,521,30,23,1,527,2155.397062586412,544,556,519,543
0.4320000000000003,4979.118623520735,1.0,2.0,0.0,1.0,0.0,0.0,4947.835112291581,1.0,99.95679999999959,10.0,526,521,528,560,532,521,30,23,1,527,2155.6130545717992,544,556,519,543
0.4860000000000003,4987.758260488091,1.0,2.0,0.0,1.0,0.0,0.0,4955.689327716449,1.0,99.95139999999954,10.0,526,521,528,560,532,521,30,23,1,527,2155.8290454959833,544,556,519,543
0.5400000000000004,4996.397855003164,1.0,2.0,0.0,1.0,0.0,0.0,4963.543504548333,1.0,99.94599999999949,10.0,526,521,528,560,532,521,30,23,1,527,2156.0450353588603,544,556,519,543
0.5940000000000004,5005.037407061787,1.0,2.0,0.0,2.0,0.0,0.0,4956.397642783443,1.0,99.94059999999943,10.0,526,521,528,560,532,521,30,23,1,527,2156.2610241603256,544,556,519,544
0.6480000000000005,4993.676916659789,1.0,2.0,0.0,2.0,0.0,0.0,4964.2517424179905,1.0,99.93519999999938,10.0,526,521,528,560,532,522,30,23,1,527,2156.477011900276,544,556,519,544
0.7020000000000005,5002.316383792996,1.0,2.0,0.0,2.0,0.0,0.0,4972.105803448178,1.0,99.92979999999933,10.0,526,521,528,560,532,522,30,23,1,527,2156.692998578606,544,556,519,544
0.7560000000000006,4978.955808457238,1.0,3.0,0.0,2.0,0.0,0.0,4929.959825870215,1.0,99.92439999999928,10.0,526,521,528,560,532,522,30,23,1,527,2156.9089841952123,544,557,519,544
0.8100000000000006,4967.5951906483415,1.0,3.0,0.0,2.0,0.0,0.0,4937.8138096803095,1.0,99.91899999999923,10.0,526,521,528,560,533,522,30,23,1,527,2157.12496874999,544,557,519,544
0.8640000000000007,4964.234530362133,1.0,3.0,1.0,2.0,0.0,0.0,4945.667754874666,1.0,99.91359999999918,10.0,526,521,528,560,533,522,30,23,1,527,2157.340952242834,544,557,520,544
