time,P1,P13,P14,P15,P16,P17,P18,P2,P24,P3,P5,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T6,T7,T8,T9
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,100.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05399999999999999,5003.63997643555,0.0,0.0,0.0,0.0,0.0,0.0,5007.854524032319,0.0,99.99459999999995,9.0,1,0,0,0,0,0,0,0,0,0,0.21599941088873972,0,0,0,0
0.10800000000000003,5000.279910452158,0.0,0.0,1.0,0.0,0.0,0.0,5015.709009501964,0.0,99.9891999999999,9.0,1,0,0,0,0,0,0,0,0,0,0.431997761303941,0,0,1,0
0.16200000000000006,5008.919802045659,0.0,0.0,1.0,0.0,0.0,0.0,5023.563456405146,0.0,99.98379999999985,9.0,1,0,0,0,0,0,0,0,0,0,0.6479950511414716,0,0,1,0
0.2160000000000001,5001.559651211887,0.0,0.0,1.0,0.0,0.0,0.0,5031.417864738081,1.0,99.9783999999998,9.0,1,0,0,0,0,0,0,0,0,1,0.863991280297184,0,0,1,0
0.27000000000000013,5010.199457946677,0.0,0.0,1.0,0.0,0.0,0.0,5039.272234496982,1.0,99.97299999999974,9.0,1,0,0,0,0,0,0,0,0,1,1.0799864486669148,0,0,1,0
0.3240000000000002,5018.8392222458615,0.0,0.0,1.0,1.0,0.0,0.0,5032.126565678056,1.0,99.96759999999969,9.0,1,0,0,0,0,0,0,0,0,1,1.2959805561464863,0,0,1,1
0.3780000000000002,5027.47894410527,0.0,0.0,1.0,1.0,0.0,0.0,5039.9808582775195,1.0,99.96219999999964,9.0,1,0,0,0,0,0,0,0,0,1,1.5119736026317045,0,0,1,1
0.4320000000000003,5036.118623520735,0.0,0.0,1.0,1.0,0.0,0.0,5047.835112291581,1.0,99.95679999999959,9.0,1,0,0,0,0,0,0,0,0,1,1.7279655880183606,0,0,1,1
0.4860000000000003,5044.758260488091,0.0,0.0,1.0,1.0,0.0,0.0,5055.689327716449,1.0,99.95139999999954,9.0,1,0,0,0,0,0,0,0,0,1,1.94395651220223,0,0,1,1
0.5400000000000004,5053.397855003164,0.0,0.0,1.0,1.0,0.0,0.0,5063.543504548333,1.0,99.94599999999949,9.0,1,0,0,0,0,0,0,0,0,1,2.159946375079072,0,0,1,1
0.5940000000000004,5062.037407061787,0.0,0.0,1.0,1.0,0.0,0.0,5071.397642783443,1.0,99.94059999999943,10.0,1,0,0,0,0,0,0,0,0,1,2.3759351765446333,0,0,1,1
0.6480000000000005,5070.676916659789,0.0,0.0,1.0,1.0,0.0,0.0,5079.2517424179905,1.0,99.93519999999938,10.0,1,0,0,0,0,0,0,0,0,1,2.5919229164946422,0,0,1,1
0.7020000000000005,5043.316383792996,0.0,0.0,1.0,1.0,1.0,0.0,5087.105803448178,1.0,99.92979999999933,10.0,1,0,1,0,1,0,0,0,0,1,2.8079095948248143,0,0,1,1
0.7560000000000006,5025.955808457238,0.0,0.0,1.0,2.0,1.0,0.0,5079.959825870215,2.0,99.92439999999928,10.0,1,1,1,0,1,0,0,0,0,2,3.023895211430848,0,0,1,2
0.8100000000000006,5034.5951906483415,0.0,0.0,1.0,2.0,1.0,0.0,5087.8138096803095,2.0,99.91899999999923,10.0,1,1,1,0,1,0,0,0,0,2,3.2398797662084258,0,0,1,2
0.8640000000000007,5043.234530362133,0.0,0.0,1.0,2.0,1.0,0.0,5095.667754874666,2.0,99.91359999999918,10.0,1,1,1,0,1,0,0,0,0,2,3.4558632590532166,0,0,1,2
0.9180000000000007,5051.873827594439,0.0,0.0,1.0,2.0,1.0,0.0,5103.52166144949,2.0,99.90819999999913,10.0,1,1,1,0,1,0,0,0,0,2,3.6718456898608727,0,0,1,2
0.9720000000000008,5048.5130823410855,0.0,0.0,2.0,2.0,1.0,0.0,5111.375529400987,2.0,99.90279999999908,10.0,1,1,1,0,1,0,0,0,0,2,3.8878270585270314,0,0,2,2
1.0260000000000007,5057.152294597897,0.0,0.0,2.0,2.0,1.0,0.0,5119.229358725362,2.0,99.89739999999902,10.0,1,1,1,0,1,0,0,0,0,2,4.103807364947314,0,0,2,2
1.0800000000000007,5033.791464360698,0.0,1.0,2.0,2.0,1.0,0.0,5077.083149418816,2.0,99.89199999999897,10.0,1,1,1,0,1,0,0,0,0,2,4.319786609017329,0,1,2,2
1.1340000000000008,5042.4305916253115,0.0,1.0,2.0,2.0,1.0,0.0,5084.936901477556,2.0,99.88659999999892,10.0,1,1,1,0,1,0,0,0,0,2,4.535764790632666,0,1,2,2
1.1880000000000008,5051.06967638756,0.0,1.0,2.0,2.0,1.0,0.0,5092.790614897783,2.0,99.88119999999887,10.0,1,1,1,0,1,0,0,0,0,2,4.751741909688902,0,1,2,2
1.2420000000000009,5043.708718643267,0.0,1.0,2.0,2.0,2.0,0.0,5100.644289675699,2.0,99.87579999999882,10.0,1,1,2,0,1,0,0,0,0,2,4.967717966081596,0,1,2,2
1.296000000000001,5036.347718388255,0.0,1.0,2.0,2.0,2.0,0.0,5108.497925807506,3.0,99.87039999999877,10.0,1,1,2,0,1,0,0,0,0,3,5.183692959706294,0,1,2,2
