time,P10,P7,P8,P9
1.0500000000000003,0,0,0,0.0
2.150000000000001,0,0,0,0.0
3.2499999999999996,0,0,0,0.0
4.349999999999997,0,0,0,0.0
5.449999999999991,0,0,0,0.0
6.549999999999986,0,0,0,0.0
7.64999999999998,0,0,0,0.0
8.749999999999986,0,0,0,0.0
9.849999999999998,0,0,0,0.0
10.95000000000001,0,0,0,0.0
12.050000000000022,0,0,0,0.0
13.150000000000034,0,0,0,0.0
14.250000000000046,0,0,0,0.0
15.350000000000058,0,0,0,0.0
16.450000000000063,0,0,0,0.0
17.550000000000058,0,0,0,0.0
18.650000000000052,0,0,0,0.0
19.750000000000046,0,0,0,0.0
20.85000000000004,0,0,0,0.0
21.950000000000035,0,0,0,0.0
23.05000000000003,0,0,0,0.0
24.150000000000023,0,0,0,0.0
25.250000000000018,0,0,0,0.0
26.350000000000012,0,0,1.0,0.0
27.450000000000006,0,0,1.0,0.0
28.55,0,0,1.0,0.0
29.649999999999995,0,0,1.0,0.0
30.74999999999999,0,0,1.0,0.0
31.849999999999984,0,0,1.0,0.0
32.94999999999998,0,0,1.0,0.0
34.049999999999976,0,0,1.0,0.0
35.14999999999997,0,0,1.0,0.0
36.149999999999984,0,0,1.0,0.0
37.05000000000002,0,0,1.0,0.0
37.95000000000005,0,0,1.0,0.0
39.05000000000005,0,0,1.0,0.0
40.15000000000004,0,0,0,1.0
41.250000000000036,0,0,0,1.0
42.35000000000003,0,0,0,1.0
43.450000000000024,0,0,0,1.0
44.55000000000002,0,0,0,1.0
45.65000000000001,0,0,0,1.0
46.75000000000001,0,0,0,1.0
47.85,0,0,0,1.0
48.949999999999996,0,0,0,1.0
50.04999999999999,0,0,0,1.0
51.149999999999984,0,0,0,1.0
52.24999999999998,0,0,0,1.0
53.34999999999997,0,0,0,1.0
54.44999999999997,0,0,0,1.0
55.54999999999996,0,0,0,1.0
56.649999999999956,0,0,0,1.0
57.74999999999995,0,0,0,1.0
58.849999999999945,0,0,0,1.0
59.94999999999994,0,0,0,1.0
