time,P10,P7,P8,P9
1.0500000000000003,0,0,0,0.0
2.150000000000001,0,0,0,0.0
3.2499999999999996,0,0,0,0.0
4.349999999999997,0,0,0,0.0
5.449999999999991,0,0,0,0.0
6.549999999999986,0,0,0,0.0
7.609999999999981,0,0,0,0.0
8.50999999999998,0,0,0,0.0
9.609999999999992,0,0,0,0.0
10.710000000000004,0,0,0,0.0
11.810000000000016,0,0,0,0.0
12.910000000000029,0,0,0,0.0
14.01000000000004,0,0,0,0.0
15.110000000000053,0,0,0,0.0
16.21000000000006,0,0,0,0.0
17.310000000000056,0,0,0,0.0
18.41000000000005,0,0,0,0.0
19.510000000000044,0,0,0,0.0
20.61000000000004,0,0,0,0.0
21.710000000000033,0,0,0,0.0
22.810000000000027,0,0,0,0.0
23.91000000000002,0,0,0,0.0
25.010000000000016,0,0,0,0.0
26.11000000000001,0,0,0,0.0
27.210000000000004,0,0,0,0.0
28.31,0,0,0,0.0
29.409999999999993,0,0,0,0.0
30.509999999999987,0,0,0,0.0
31.569999999999983,0,0,0,0.0
32.47,0,0,0,0.0
33.37000000000003,0,0,0,0.0
34.27000000000007,0,0,0,0.0
35.1700000000001,0,0,0,0.0
36.2300000000001,0,0,1.0,0.0
37.3300000000001,0,0,1.0,0.0
38.43000000000009,0,0,1.0,0.0
39.530000000000086,0,0,2.0,0.0
40.63000000000008,0,0,2.0,0.0
41.730000000000075,0,0,2.0,0.0
42.83000000000007,0,0,2.0,0.0
43.930000000000064,0,0,2.0,0.0
45.03000000000006,0,0,2.0,0.0
46.13000000000005,0,0,2.0,0.0
47.23000000000005,0,0,2.0,0.0
48.33000000000004,0,0,2.0,0.0
49.430000000000035,0,0,2.0,0.0
50.53000000000003,0,0,1.0,1.0
51.630000000000024,0,0,1.0,1.0
52.73000000000002,0,0,1.0,1.0
53.83000000000001,0,0,1.0,1.0
54.93000000000001,0,0,1.0,1.0
56.03,0,1.0,1.0,1.0
57.129999999999995,0,1.0,1.0,1.0
58.22999999999999,0,1.0,1.0,1.0
59.329999999999984,0,1.0,1.0,1.0
