time,P1,P13,P14,P15,P16,P17,P18,P2,P21,P24,P3,P5,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T6,T7,T8,T9
0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,100.0,10.0,501,555,534,562,554,529,6.084275004351365,5.832582824468764,0.04456804632026576,519,2159.9999999947,552,489,532,534
0.05399999999999999,308.6399999999998,0.0,0.0,0.0,0.0,0.0,0.0,3007.8545454545465,1.5000000000000002e-27,0.0,100.0,10.0,501,555,534,562,554,529,6.084275004351365,5.832582824468764,0.04456804632026576,519,2160.215999994699,552,489,532,534
0.10800000000000003,317.27999999999963,0.0,0.0,0.0,0.0,0.0,0.0,3015.709090909093,6.087035754072978e-27,0.0,100.0,10.0,501,555,534,562,554,529,6.084275004351365,5.832582824468764,0.04456804632026576,519,2160.431999994698,552,489,532,534
0.16200000000000006,309.91999999999945,0.0,0.0,0.0,0.0,0.0,0.0,3023.5636363636395,1.531018005824049e-26,1.0,100.0,10.0,501,555,534,562,554,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2160.647999994697,552,489,532,534
0.2160000000000001,298.55999999999926,0.0,0.0,0.0,0.0,0.0,0.0,3031.418181818186,2.97823550534024e-17,1.0,100.0,10.0,501,555,534,562,555,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2160.863999994696,552,489,532,534
0.27000000000000013,307.1999999999991,0.0,0.0,0.0,0.0,0.0,0.0,3039.2727272727325,7.503242195268397e-17,1.0,100.0,10.0,501,555,534,562,555,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2161.079999994695,552,489,532,534
0.3240000000000002,315.8399999999989,0.0,0.0,0.0,0.0,0.0,0.0,3047.127272727279,1.2077541856667218e-16,1.0,100.0,10.0,501,555,534,562,555,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2161.295999994694,552,489,532,534
0.3780000000000002,319.4799999999987,0.0,0.0,0.0,0.0,0.0,0.0,3054.9818181818255,1.8279289624759787e-16,1.0,100.0,9.0,502,555,534,562,555,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2161.511999994693,552,489,532,534
0.4320000000000003,328.1199999999985,0.0,0.0,0.0,0.0,0.0,0.0,3062.836363636372,2.296534783325071e-16,1.0,100.0,9.0,502,555,534,562,555,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2161.727999994692,552,489,532,534
0.4860000000000003,324.75999999999834,0.0,0.0,1.0,0.0,0.0,0.0,3070.6909090909185,2.7663423039483893e-16,1.0,100.0,9.0,502,555,534,562,555,529,6.084275004351365,5.832582824468764,0.04456804632026576,520,2161.943999994691,552,489,533,534
0.5400000000000004,303.39999999999816,1.0,0.0,1.0,0.0,0.0,0.0,3078.545454545465,3.5405482625997724e-16,1.0,100.0,10.0,502,555,534,562,555,530,6.084275004351365,5.832582824468764,0.04456804632026576,520,2162.1599999946898,553,489,533,534
0.5940000000000004,312.039999999998,1.0,0.0,1.0,0.0,0.0,0.0,3086.4000000000115,4.2985434477025943e-16,1.0,100.0,10.0,502,555,534,562,555,530,6.084275004351365,5.832582824468764,0.04456804632026576,520,2162.3759999946888,553,489,533,534
0.6480000000000005,304.6799999999978,1.0,0.0,1.0,0.0,1.0,0.0,3094.254545454558,4.605593591168116e-16,1.0,100.0,10.0,502,555,535,562,555,530,6.084275004351365,5.832582824468764,0.04456804632026576,520,2162.5919999946877,553,489,533,534
0.7020000000000005,249.31994516147418,1.0,2.0,1.0,0.0,1.0,0.0,3002.1090909091045,5.483852361994422e-07,1.0,100.0,10.0,502,555,535,562,555,530,6.084275552736601,5.832582824468764,0.04456804632026576,520,2162.8079999946867,553,491,533,534
0.7560000000000006,257.9598901306305,1.0,2.0,1.0,0.0,1.0,0.0,3009.963636363651,1.098693672137672e-06,1.0,100.0,10.0,502,555,535,562,555,530,6.084276103045037,5.832582824468764,0.04456804632026576,520,2163.0239999946857,553,491,533,534
0.8100000000000006,246.5998354425546,1.0,2.0,1.0,0.0,1.0,0.0,3017.8181818181974,1.6455744309480602e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.084276649925796,5.832582824468764,0.04456804632026576,520,2163.2399999946847,553,491,533,534
0.8640000000000007,255.2397943524964,1.0,2.0,1.0,0.0,1.0,0.0,3025.672727272744,2.056475013673927e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.084277060826378,5.832582824468764,0.04456804632026576,520,2163.4559999946837,553,491,533,534
0.9180000000000007,263.87975273006725,1.0,2.0,1.0,0.0,1.0,0.0,3033.5272727272904,2.4726993037884955e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.084277477050668,5.832582824468764,0.04456804632026576,520,2163.6719999946827,553,491,533,534
0.9720000000000008,272.51972451704773,1.0,2.0,1.0,0.0,1.0,0.0,3041.381818181837,2.7548294972037458e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.0842777591808614,5.832582824468764,0.04456804632026576,520,2163.8879999946816,553,491,533,534
1.0260000000000007,269.15965355670426,1.0,2.0,2.0,0.0,1.0,0.0,3049.2363636363834,3.4644329298040627e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.0842784687842935,5.832582824468764,0.04456804632026576,520,2164.1039999946806,553,491,534,534
1.0800000000000007,265.7996110112161,1.0,2.0,3.0,0.0,1.0,0.0,3057.09090909093,3.8898878098916385e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.084278894239173,5.832582824468764,0.04456804632026576,520,2164.3199999946796,553,491,535,534
1.1340000000000008,274.43956819775445,1.0,2.0,3.0,0.0,1.0,0.0,3064.9454545454764,4.318022424681622e-06,1.0,100.0,10.0,502,555,535,562,555,531,6.084279322373788,5.832582824468764,0.04456804632026576,520,2164.5359999946786,553,491,535,534
