time,P1,P13,P14,P15,P16,P17,P18,P2,P21,P24,P3,P5,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T6,T7,T8,T9
0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,100.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05399999999999999,308.6399999999998,0.0,0.0,0.0,0.0,0.0,0.0,3007.8545454545465,6.035706787105128e-27,0.0,100.0,10.0,0,0,0,0,0,0,6.035706787105128e-27,4.2090108496016465e-27,3.428690081506861e-27,0,0.21600000000000008,0,0,0,0
0.10800000000000003,297.27999999999963,0.0,0.0,0.0,0.0,0.0,0.0,3015.709090909093,9.045068894574465e-27,0.0,100.0,10.0,0,0,0,0,0,1,9.045068894574465e-27,4.147802482078277e-17,8.572469890946192e-27,0,0.4320000000000003,0,0,0,0
0.16200000000000006,305.91999999999945,0.0,0.0,0.0,0.0,0.0,0.0,3023.5636363636395,1.3543819856495488e-26,0.0,100.0,10.0,0,0,0,0,0,1,1.3543819856495488e-26,1.113977037037408e-16,1.0287204448427157e-26,0,0.6480000000000005,0,0,0,0
0.2160000000000001,274.55999999999926,0.0,0.0,0.0,0.0,0.0,0.0,3031.418181818186,4.3072418040578447e-17,0.0,100.0,10.0,0,0,0,0,2,1,4.3072418040578447e-17,1.5154299533703606e-16,1.5432274528977886e-26,0,0.8640000000000007,0,0,0,0
0.27000000000000013,219.19999999999922,0.0,1.0,0.0,0.0,0.0,1.0,2989.2727272727325,7.179635465442328e-17,1.0,100.0,10.0,0,0,0,1,2,1,7.179635465442328e-17,1.7848632506706897e-16,1.7139689037513164e-17,1,1.0800000000000007,0,1,0,0
0.3240000000000002,227.83998038948494,0.0,1.0,0.0,0.0,0.0,1.0,2997.1272678246473,1.4867940624916015e-16,1.0,100.0,10.0,0,0,0,1,2,1,1.4867940624916015e-16,2.451314298280007e-07,6.297326905396389e-14,1,1.296000000000001,0,1,0,0
0.3780000000000002,220.4799610877049,0.0,1.0,0.0,0.0,0.0,1.0,3004.981808453733,1.998022715017077e-16,2.0,100.0,10.0,0,0,0,1,2,1,1.998022715017077e-16,4.864036812179494e-07,3.7616173454865984e-13,2,1.5120000000000011,0,1,0,0
0.4320000000000003,229.11992177468588,0.0,1.0,0.0,0.0,0.0,1.0,3012.836344080001,2.2547208763132124e-16,2.0,100.0,10.0,0,0,0,1,2,1,2.2547208763132124e-16,9.778164198086566e-07,8.564267440818414e-13,2,1.7280000000000013,0,1,0,0
0.4860000000000003,237.7598817977812,0.0,1.0,0.0,0.0,0.0,1.0,3020.690879540288,2.7780091967225095e-16,2.0,100.0,10.0,0,0,0,1,2,1,2.7780091967225095e-16,1.477527729573277e-06,1.5302857051648567e-12,2,1.9440000000000015,0,1,0,0
0.5400000000000004,230.39986213409708,0.0,1.0,0.0,0.0,0.0,2.0,3028.5454200787567,3.2911906585203297e-16,2.0,100.0,10.0,0,0,0,2,2,1,3.2911906585203297e-16,1.7233237819271297e-06,4.654815158038258e-12,2,2.1600000000000015,0,1,0,0
0.5940000000000004,239.0397619115633,0.0,1.0,0.0,0.0,0.0,2.0,3036.399940477619,4.078573711760133e-16,2.0,100.0,10.0,0,0,0,2,2,1,4.078573711760133e-16,2.9761054554843285e-06,5.6757631701396695e-12,2,2.3760000000000017,0,1,0,0
0.6480000000000005,247.67966008181688,0.0,1.0,0.0,0.0,0.0,2.0,3044.2544604746604,4.884430311876733e-16,2.0,100.0,10.0,0,0,0,2,2,1,4.884430311876733e-16,4.248977286773634e-06,7.04560278539008e-12,2,2.592000000000002,0,1,0,0
0.7020000000000005,240.31962992253682,0.0,1.0,0.0,0.0,0.0,3.0,3052.1089983888373,5.681713742284543e-16,2.0,100.0,10.0,0,0,0,3,2,1,5.681713742284543e-16,4.625968288327369e-06,1.802712527795467e-11,2,2.808000000000002,0,1,0,0
0.7560000000000006,248.95953810829732,0.0,1.0,0.0,0.0,0.0,3.0,3059.9635208895265,6.756798079974433e-16,2.0,100.0,10.0,0,0,0,3,2,1,6.756798079974433e-16,5.773646283052475e-06,2.3971121121650257e-11,2,3.0240000000000022,0,1,0,0
0.8100000000000006,257.59938255978994,0.0,1.0,0.0,0.0,0.0,3.0,3067.8180274567476,7.579365781100808e-16,2.0,100.0,10.0,0,0,0,3,2,1,7.579365781100808e-16,7.71800262581295e-06,2.7944509669628718e-11,2,3.2400000000000024,0,1,0,0
0.8640000000000007,244.23922569843995,1.0,1.0,1.0,0.0,0.0,3.0,3075.67253369529,7.848044443038246e-16,2.0,100.0,10.0,0,0,0,3,2,1,7.848044443038246e-16,9.678769499963262e-06,4.128083885590756e-11,2,3.4560000000000026,1,1,1,0
0.9180000000000007,252.879102044155,1.0,1.0,1.0,0.0,0.0,3.0,3083.5270482354376,8.387152991895144e-16,2.0,100.0,10.0,0,0,0,3,2,1,8.387152991895144e-16,1.1224448062562833e-05,5.7822551774939355e-11,2,3.672000000000003,1,1,1,0
0.9720000000000008,261.5189451937344,1.0,1.0,1.0,0.0,0.0,3.0,3091.3815544767704,8.94217501805416e-16,2.0,100.0,10.0,0,0,0,3,2,1,8.94217501805416e-16,1.3185078318792236e-05,6.998517812846846e-11,2,3.888000000000003,1,1,1,0
1.0260000000000007,254.1588818605573,1.0,1.0,1.0,0.0,0.0,4.0,3099.236084095754,9.4874332726167e-16,2.0,100.0,10.0,0,0,0,4,2,1,9.4874332726167e-16,1.3976743032030414e-05,1.1537251149979652e-10,2,4.104000000000003,1,1,1,0
1.0800000000000007,262.79875585411577,1.0,1.0,1.0,0.0,0.0,4.0,3107.090598047676,1.0592643243529798e-15,2.0,100.0,10.0,0,0,0,4,2,1,1.0592643243529798e-15,1.555182354964492e-05,1.356496631205024e-10,2,4.320000000000003,1,1,1,0
1.1340000000000008,271.4386282402588,1.0,1.0,1.0,0.0,0.0,4.0,3114.9451115959782,1.0875517765281462e-15,2.0,100.0,10.0,0,0,0,4,2,1,1.0875517765281462e-15,1.7146996758793117e-05,1.912455634400717e-10,2,4.536000000000003,1,1,1,0
1.1880000000000008,280.078455713742,1.0,1.0,1.0,0.0,0.0,4.0,3122.799613918233,1.2020784174218733e-15,2.0,100.0,10.0,0,0,0,4,2,1,1.2020784174218733e-15,1.9303578216933265e-05,2.0450696584631552e-10,2,4.752000000000003,1,1,1,0
1.2420000000000009,272.7183154762107,1.0,1.0,1.0,0.0,0.0,5.0,3130.654124310888,1.288789487786861e-15,2.0,100.0,10.0,0,0,0,5,2,1,1.288789487786861e-15,2.105654735631953e-05,2.5468315830770304e-10,2,4.9680000000000035,1,1,1,0
1.296000000000001,281.35804538009853,1.0,1.0,1.0,0.0,0.0,5.0,3138.5086022394826,1.346295846894434e-15,2.0,100.0,10.0,0,0,0,5,2,1,1.346295846894434e-15,2.4432748756608198e-05,2.931661362556905e-10,2,5.184000000000004,1,1,1,0
1.350000000000001,289.9977176404626,1.0,1.0,1.0,0.0,0.0,5.0,3146.3630657578947,1.4048285648894388e-15,2.0,100.0,10.0,0,0,0,5,2,1,1.4048285648894388e-15,2.8529494203352023e-05,3.1767396824581183e-10,2,5.400000000000004,1,1,1,0
1.404000000000001,282.63739294268527,1.0,1.0,1.0,0.0,0.0,6.0,3154.217530031984,1.4048285648894388e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.4048285648894388e-15,3.2588216417633414e-05,4.3793556255773123e-10,2,5.616000000000004,1,1,1,0
1.458000000000001,291.2770643511867,1.0,1.0,1.0,0.0,0.0,6.0,3162.071993331429,1.4048285648894388e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.4048285648894388e-15,3.669561014702827e-05,5.824602804932506e-10,2,5.832000000000004,1,1,1,0
1.5120000000000011,267.9169977883531,1.0,2.0,1.0,0.0,0.0,6.0,3119.9265221395053,1.553350774938007e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.553350774938007e-15,3.752764556484504e-05,6.976934722816589e-10,2,6.0480000000000045,1,2,1,0
1.5660000000000012,276.5567404884683,1.0,2.0,1.0,0.0,0.0,6.0,3127.7810032630737,1.6104386573489071e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.6104386573489071e-15,4.074389412198603e-05,8.178342964659038e-10,2,6.264000000000005,1,2,1,0
1.6200000000000012,285.1964799508953,1.0,2.0,1.0,0.0,0.0,6.0,3135.635483576677,1.6684105755971633e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.6684105755971633e-15,4.400061378180928e-05,9.488360964582924e-10,2,6.480000000000005,1,2,1,0
1.6740000000000013,293.836150035051,1.0,2.0,1.0,0.0,0.0,6.0,3143.4899465498675,1.7566848806301102e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.7566848806301102e-15,4.81245618331264e-05,9.967325194461101e-10,2,6.696000000000005,1,2,1,0
1.7280000000000013,302.47608351520853,1.0,2.0,1.0,0.0,0.0,6.0,3151.34447536436,1.875878034694595e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.875878034694595e-15,4.8956059861462585e-05,1.1986070673978443e-09,2,6.912000000000005,1,2,1,0
1.7820000000000014,311.11588085866964,1.0,2.0,1.0,0.0,0.0,6.0,3159.1989701470266,1.9669553191385954e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.9669553191385954e-15,5.148926659520432e-05,1.353493727226763e-09,2,7.128000000000005,1,2,1,0
1.8360000000000014,319.7554027750898,1.0,2.0,1.0,0.0,0.0,6.0,3167.0533960778043,1.997593246614019e-15,2.0,100.0,10.0,0,0,0,6,2,1,1.997593246614019e-15,5.7465311341163584e-05,1.4109796163021925e-09,2,7.344000000000006,1,2,1,0
1.8900000000000015,328.3951274098117,1.0,2.0,1.0,0.0,0.0,6.0,3174.9078726847947,2.091396553125789e-15,2.0,100.0,10.0,0,0,0,6,2,1,2.091396553125789e-15,6.090737731520242e-05,1.5357068890224746e-09,2,7.560000000000006,1,2,1,0
1.9440000000000015,321.03492093141807,1.0,2.0,1.0,0.0,0.0,6.0,3182.762366507002,2.153203876872296e-15,3.0,100.0,10.0,0,0,0,6,2,1,2.153203876872296e-15,6.348835723361063e-05,1.7905244449041864e-09,3,7.776000000000006,1,2,1,0
1.9980000000000016,309.67471594212407,3.0,2.0,1.0,0.0,0.0,6.0,3190.616860700817,2.2153254496797908e-15,3.0,100.0,10.0,0,0,0,6,2,1,2.2153254496797908e-15,6.605072340601739e-05,2.058662224141953e-09,3,7.992000000000006,3,2,1,0
2.0519999999999996,318.31444250037606,3.0,2.0,1.0,0.0,0.0,6.0,3198.4713377847074,2.2766465694101193e-15,3.0,100.0,10.0,0,0,0,6,2,1,2.2766465694101193e-15,6.946874525346153e-05,2.2630607141492917e-09,3,8.207999999999998,3,2,1,0
2.1059999999999977,326.9542354204905,3.0,2.0,1.0,0.0,0.0,6.0,3206.325831458444,2.369940263115581e-15,3.0,100.0,10.0,0,0,0,6,2,1,2.369940263115581e-15,7.205724382057268e-05,2.479833395469042e-09,3,8.42399999999999,3,2,1,0
2.1599999999999957,323.59402915276377,3.0,2.0,2.0,0.0,0.0,6.0,3214.1803253310577,2.4318076563545972e-15,3.0,100.0,10.0,0,0,0,6,2,1,2.4318076563545972e-15,7.463559040289533e-05,2.779865498045541e-09,3,8.639999999999983,3,2,2,0
2.2139999999999938,332.2336821198934,3.0,2.0,2.0,0.0,0.0,6.0,3222.034784019507,2.4942988067889552e-15,3.0,100.0,10.0,0,0,0,6,2,1,2.4942988067889552e-15,7.897350128019057e-05,2.937468402073614e-09,3,8.855999999999975,3,2,2,0
2.267999999999992,308.873551446033,3.0,2.0,2.0,0.0,1.0,6.0,3229.8893122859668,6.198724896927172e-07,4.0,100.0,10.0,0,0,1,6,2,1,6.198724896927172e-07,7.983208392459921e-05,3.2661375335622384e-09,4,9.071999999999967,3,2,2,0
2.32199999999999,317.5132547889112,3.0,2.0,2.0,0.0,1.0,6.0,3237.7438065305037,1.5385412046583866e-06,4.0,100.0,10.0,0,0,1,6,2,1,1.5385412046583866e-06,8.23919620507986e-05,3.515080841343498e-09,4,9.28799999999996,3,2,2,0
2.375999999999988,326.1528792186064,3.0,2.0,2.0,0.0,1.0,6.0,3245.5982658706034,1.8501873273595307e-06,4.0,100.0,10.0,0,0,1,6,2,1,1.8501873273595307e-06,8.6697033204538e-05,3.775540445200936e-09,4,9.503999999999952,3,2,2,0
2.429999999999986,318.7926007231762,3.0,2.0,2.0,0.0,1.0,7.0,3253.452741677783,1.8501873273595307e-06,4.0,100.0,10.0,0,0,1,7,2,1,1.8501873273595307e-06,9.017822607945472e-05,4.245738778304028e-09,4,9.719999999999944,3,2,2,0
2.483999999999984,327.4322656444975,3.0,2.0,2.0,0.0,1.0,7.0,3261.3072266751697,2.7833443084787505e-06,4.0,100.0,10.0,0,0,1,7,2,1,2.7833443084787505e-06,9.320026333539458e-05,4.574022125826218e-09,4,9.935999999999936,3,2,2,0
