time,P14,P21,P3,P6,P7,P8
0.0,0.0,0,0,0,0,0
0.3,0.0,0,0,0,0,0
0.306,0.0,0,0,0,0,0
0.606,0.0,0,0,0,0,0
0.612,0.0,0,0,0,0,0
0.9119999999999999,0.0,0,0,0,0,0
0.9179999999999999,0.0,0,0,0,0,0
1.218,0.0,0,0,0,0,0
1.224,0.0,0,0,0,0,0
1.524,0.0,0,0,0,0,0
1.53,0.0,0,0,0,0,0
1.83,0.0,0,0,0,0,0
1.836,0.0,0,0,0,0,0
2.136,0.0,0,0,0,0,0
2.142,0.0,0,0,0,0,0
2.4419999999999997,0.0,0,0,0,0,0
2.4479999999999995,0.0,0,0,0,0,0
2.7479999999999993,0.0,0,0,0,0,0
2.753999999999999,0.0,0,0,0,0,0
3.053999999999999,0.0,0,0,0,0,0
3.0599999999999987,0.0,0,0,0,0,0
3.3599999999999985,0.0,0,0,0,0,0
3.3659999999999983,0.0,0,0,0,0,0
3.665999999999998,0.0,0,0,0,0,0
3.671999999999998,0.0,0,0,0,0,0
3.9719999999999978,0.0,0,0,0,0,0
3.9759999999999978,0.0,0,0,0,0,0
4.275999999999998,0.0,0,0,0,0,0
4.279999999999998,0.0,0,0,0,0,0
4.579999999999997,0.0,0,0,0,0,0
4.583999999999997,0.0,0,0,5.0,0,0
4.883999999999997,0.0,0,0,5.0,0,0
4.8863999999999965,0.0,0,0,5.0,0,0
5.186399999999996,0.0,0,0,5.0,0,0
5.188799999999996,0.0,0,0,5.0,0,0
5.488799999999996,0.0,0,0,5.0,0,0
5.491199999999996,0.0,0,0,5.0,0,0
5.7911999999999955,0.0,0,0,5.0,0,0
5.793599999999995,0.0,0,0,5.0,0,0
6.093599999999995,0.0,0,0,5.0,0,0
6.095999999999995,0.0,0,0,5.0,0,0
6.395999999999995,0.0,0,0,5.0,0,0
6.398399999999994,0.0,0,0,5.0,0,0
6.698399999999994,0.0,0,0,5.0,0,0
6.700799999999994,0.0,0,0,5.0,0,0
7.000799999999994,0.0,0,0,5.0,0,0
7.003199999999993,0.0,0,0,5.0,0,0
7.303199999999993,0.0,0,0,5.0,0,0
7.305599999999993,0.0,0,0,5.0,0,0
7.605599999999993,0.0,0,0,5.0,0,0
7.6079999999999925,0.0,0,0,5.0,0,0
7.907999999999992,0.0,0,0,5.0,0,0
7.910399999999992,0.0,0,0,5.0,0,0
8.210399999999993,0.0,0,0,5.0,0,0
8.212799999999993,0.0,0,0,5.0,0,0
8.512799999999993,0.0,0,0,5.0,0,0
8.515199999999993,0.0,0,0,5.0,0,0
8.815199999999994,0.0,0,0,5.0,0,0
8.817599999999993,0.0,0,0,5.0,0,0
9.117599999999994,0.0,0,0,5.0,0,0
9.119999999999994,0.0,0,0,5.0,0,0
9.419999999999995,0.0,0,0,5.0,0,0
9.422399999999994,0.0,0,0,5.0,0,0
9.722399999999995,0.0,0,0,5.0,0,0
9.724799999999995,0.0,0,0,5.0,0,0
10.024799999999995,0.0,0,0,5.0,0,0
10.027199999999995,0.0,0,0,5.0,0,0
10.327199999999996,0.0,0,0,5.0,0,0
10.329599999999996,0.0,0,0,5.0,0,0
10.629599999999996,0.0,0,0,5.0,0,0
10.631999999999996,0.0,0,0,5.0,0,0
10.931999999999997,0.0,0,0,5.0,0,0
10.934399999999997,0.0,0,0,5.0,0,0
11.234399999999997,0.0,0,0,5.0,0,0
11.236799999999997,0.0,0,0,5.0,0,0
11.536799999999998,0.0,0,0,5.0,0,0
11.539199999999997,0.0,0,0,5.0,0,0
11.839199999999998,0.0,0,0,5.0,0,0
11.841599999999998,0.0,0,0,5.0,0,0
12.141599999999999,0.0,0,0,5.0,0,0
12.143999999999998,0.0,0,0,5.0,0,0
12.443999999999999,0.0,0,0,5.0,0,0
12.446399999999999,0.0,0,0,5.0,0,0
12.7464,0.0,0,0,5.0,0,0
12.7488,0.0,0,0,5.0,0,0
13.0488,0.0,0,0,5.0,0,0
13.0512,0.0,0,0,5.0,0,0
13.3512,0.0,0,0,5.0,0,0
13.3536,0.0,0,0,5.0,0,0
13.6536,0.0,0,0,5.0,0,0
13.656,0.0,0,0,5.0,0,0
13.956000000000001,0.0,0,0,5.0,0,0
13.958400000000001,0.0,0,0,5.0,0,0
14.258400000000002,0.0,0,0,5.0,0,0
14.260800000000001,0.0,0,0,3.0,0,1.0
14.560800000000002,0.0,0,0,3.0,0,1.0
14.564800000000002,0.0,0,0,3.0,0,1.0
14.864800000000002,0.0,0,0,3.0,0,1.0
14.868800000000002,0.0,0,0,3.0,0,1.0
15.168800000000003,0.0,0,0,3.0,0,1.0
15.172800000000002,0.0,0,0,3.0,0,1.0
15.472800000000003,0.0,0,0,3.0,0,1.0
15.476800000000003,0.0,0,0,3.0,0,1.0
15.776800000000003,0.0,0,0,3.0,0,1.0
15.780800000000003,0.0,0,0,3.0,0,1.0
16.080800000000004,0.0,0,0,3.0,0,1.0
16.084800000000005,0.0,0,0,3.0,0,1.0
16.384800000000006,0.0,0,0,3.0,0,1.0
16.388800000000007,0.0,0,0,3.0,0,1.0
16.688800000000008,0.0,0,0,3.0,0,1.0
16.69280000000001,0.0,0,0,3.0,0,1.0
16.99280000000001,0.0,0,0,3.0,0,1.0
16.99680000000001,0.0,0,0,3.0,0,1.0
17.29680000000001,0.0,0,0,3.0,0,1.0
17.300800000000013,0.0,0,0,3.0,0,1.0
17.600800000000014,0.0,0,0,3.0,0,1.0
17.604800000000015,0.0,0,5.0,3.0,0,1.0
17.904800000000016,0.0,0,5.0,3.0,0,1.0
17.907200000000017,0.0,0,5.0,3.0,0,1.0
18.207200000000018,0.0,0,5.0,3.0,0,1.0
18.20960000000002,0.0,0,5.0,3.0,0,1.0
18.50960000000002,0.0,0,5.0,3.0,0,1.0
18.51200000000002,0.0,0,5.0,3.0,0,1.0
18.812000000000022,0.0,0,5.0,3.0,0,1.0
18.814400000000024,0.0,0,5.0,3.0,0,1.0
19.114400000000025,0.0,0,5.0,3.0,0,1.0
19.116800000000026,0.0,0,5.0,3.0,0,1.0
19.416800000000027,0.0,0,5.0,3.0,0,1.0
19.41920000000003,0.0,0,5.0,3.0,0,1.0
19.71920000000003,0.0,0,5.0,3.0,0,1.0
19.72160000000003,0.0,0,5.0,3.0,0,1.0
20.02160000000003,0.0,0,5.0,3.0,0,1.0
20.024000000000033,0.0,0,5.0,3.0,0,1.0
20.324000000000034,0.0,0,5.0,3.0,0,1.0
20.326400000000035,0.0,0,5.0,3.0,0,1.0
20.626400000000036,0.0,0,5.0,3.0,0,1.0
20.628800000000037,0.0,0,5.0,3.0,0,1.0
20.928800000000038,0.0,0,5.0,3.0,0,1.0
20.93120000000004,0.0,0,5.0,3.0,0,1.0
21.23120000000004,0.0,0,5.0,3.0,0,1.0
21.23360000000004,0.0,0,5.0,3.0,0,1.0
21.533600000000042,0.0,0,5.0,3.0,0,1.0
21.536000000000044,0.0,0,5.0,3.0,0,1.0
21.836000000000045,0.0,0,5.0,3.0,0,1.0
21.838400000000046,0.0,0,5.0,3.0,0,1.0
22.138400000000047,0.0,0,5.0,3.0,0,1.0
22.14080000000005,0.0,0,5.0,3.0,0,1.0
22.44080000000005,0.0,0,5.0,3.0,0,1.0
22.44320000000005,0.0,0,5.0,3.0,0,1.0
22.74320000000005,0.0,0,5.0,3.0,0,1.0
22.745600000000053,0.0,0,5.0,3.0,0,1.0
