time,P14,P21,P3,P6,P7,P8
0.0,0.0,0,0,0,0,0
0.3,0.0,0,0,0,0,0
0.306,0.0,0,0,0,0,0
0.606,0.0,0,0,0,0,0
0.61,0.0,0,0,0,0,0
0.9099999999999999,0.0,0,0,0,0,0
0.9139999999999999,0.0,0,0,0,0,0
1.214,0.0,0,0,0,0,0
1.218,0.0,0,0,0,0,0
1.518,0.0,0,0,0,0,0
1.522,0.0,0,0,0,0,0
1.822,0.0,0,0,0,0,0
1.826,0.0,0,0,5.0,0,0
2.126,0.0,0,0,5.0,0,0
2.1284,0.0,0,0,5.0,0,0
2.4284,0.0,0,0,5.0,0,0
2.4308,0.0,0,0,5.0,0,0
2.7308,0.0,0,0,5.0,0,0
2.7332,0.0,0,0,5.0,0,0
3.0332,0.0,0,0,5.0,0,0
3.0356,0.0,0,0,5.0,0,0
3.3356,0.0,0,0,5.0,0,0
3.338,0.0,0,0,5.0,0,0
3.638,0.0,0,0,5.0,0,0
3.6404,0.0,0,0,5.0,0,0
3.9404,0.0,0,0,5.0,0,0
3.9428,0.0,0,0,5.0,0,0
4.2428,0.0,0,0,5.0,0,0
4.2452,0.0,0,0,5.0,0,0
4.5451999999999995,0.0,0,0,5.0,0,0
4.547599999999999,0.0,0,0,5.0,0,0
4.847599999999999,0.0,0,0,5.0,0,0
4.849999999999999,0.0,0,0,5.0,0,0
5.149999999999999,0.0,0,0,5.0,0,0
5.152399999999998,0.0,0,0,5.0,0,0
5.452399999999998,0.0,0,0,5.0,0,0
5.454799999999998,0.0,0,0,5.0,0,0
5.754799999999998,0.0,0,0,5.0,0,0
5.757199999999997,0.0,0,0,5.0,0,0
6.057199999999997,0.0,0,0,5.0,0,0
6.059599999999997,0.0,0,0,5.0,0,0
6.359599999999997,0.0,0,0,5.0,0,0
6.3619999999999965,0.0,0,0,5.0,0,0
6.661999999999996,0.0,0,0,5.0,0,0
6.664399999999996,0.0,0,0,5.0,0,0
6.964399999999996,0.0,0,0,5.0,0,0
6.966799999999996,0.0,0,0,5.0,0,0
7.2667999999999955,0.0,0,0,5.0,0,0
7.269199999999995,0.0,0,0,5.0,0,0
7.569199999999995,0.0,0,0,5.0,0,0
7.571599999999995,0.0,0,0,5.0,0,0
7.871599999999995,0.0,0,0,5.0,0,0
7.873999999999994,0.0,0,0,5.0,0,0
8.173999999999994,0.0,0,0,5.0,0,0
8.176399999999994,0.0,0,0,5.0,0,0
8.476399999999995,0.0,0,0,5.0,0,0
8.478799999999994,0.0,0,0,5.0,0,0
8.778799999999995,0.0,0,0,5.0,0,0
8.781199999999995,0.0,0,0,5.0,0,0
9.081199999999995,0.0,0,0,5.0,0,0
9.083599999999995,0.0,0,0,5.0,0,0
9.383599999999996,0.0,0,0,5.0,0,0
9.385999999999996,0.0,0,0,5.0,0,0
9.685999999999996,0.0,0,0,5.0,0,0
9.688399999999996,0.0,0,0,5.0,0,0
9.988399999999997,0.0,0,0,5.0,0,0
9.990799999999997,0.0,0,0,5.0,0,0
10.290799999999997,0.0,0,0,5.0,0,0
10.293199999999997,0.0,0,0,5.0,0,0
10.593199999999998,0.0,0,0,5.0,0,0
10.595599999999997,0.0,0,0,5.0,0,0
10.895599999999998,0.0,0,0,5.0,0,0
10.897999999999998,0.0,0,0,5.0,0,0
11.197999999999999,0.0,0,0,5.0,0,0
11.200399999999998,0.0,0,0,5.0,0,0
11.500399999999999,0.0,0,0,5.0,0,0
11.502799999999999,0.0,0,0,4.0,0,0
11.8028,0.0,0,0,4.0,0,0
11.80655,0.0,0,0,4.0,0,0
12.10655,0.0,0,0,4.0,0,0
12.1103,0.0,0,0,4.0,0,0
12.410300000000001,0.0,0,0,4.0,0,0
12.414050000000001,0.0,0,0,4.0,0,0
12.714050000000002,0.0,0,0,4.0,0,0
12.717800000000002,0.0,0,0,4.0,0,0
13.017800000000003,0.0,0,0,4.0,0,0
13.021550000000003,0.0,0,0,4.0,0,0
13.321550000000004,0.0,0,0,4.0,0,0
13.325300000000004,0.0,0,0,4.0,0,0
13.625300000000005,0.0,0,0,4.0,0,0
13.629050000000005,0.0,0,0,4.0,0,0
13.929050000000005,0.0,0,0,4.0,0,0
13.932800000000006,0.0,0,0,4.0,0,0
14.232800000000006,0.0,0,0,4.0,0,0
14.236550000000006,0.0,0,0,4.0,0,0
14.536550000000007,0.0,0,0,4.0,0,0
14.540300000000007,0.0,0,0,4.0,0,0
14.840300000000008,0.0,0,0,4.0,0,0
14.844050000000008,0.0,0,0,4.0,0,0
15.144050000000009,0.0,0,0,4.0,0,0
15.147800000000009,0.0,0,0,4.0,0,0
15.44780000000001,0.0,0,0,4.0,0,0
15.45155000000001,0.0,0,0,4.0,0,0
15.75155000000001,0.0,0,0,4.0,0,0
15.75530000000001,0.0,0,0,4.0,0,0
16.05530000000001,0.0,0,0,4.0,0,0
16.05905000000001,0.0,0,0,4.0,0,0
16.35905000000001,0.0,0,0,4.0,0,0
16.36280000000001,0.0,0,0,4.0,0,0
16.66280000000001,0.0,0,0,4.0,0,0
16.66655000000001,0.0,0,0,4.0,0,0
16.966550000000012,0.0,0,0,4.0,0,0
16.970300000000012,0.0,0,0,4.0,0,0
17.270300000000013,0.0,0,0,4.0,0,0
17.274050000000013,0.0,0,0,4.0,0,0
17.574050000000014,0.0,0,0,4.0,0,0
17.577800000000014,0.0,0,0,4.0,0,0
17.877800000000015,0.0,0,0,4.0,0,0
17.881550000000015,0.0,0,0,4.0,0,0
18.181550000000016,0.0,0,0,4.0,0,0
18.185300000000016,0.0,0,0,4.0,0,0
18.485300000000016,0.0,0,0,4.0,0,0
18.489050000000017,0.0,0,0,2.0,0,1.0
18.789050000000017,0.0,0,0,2.0,0,1.0
18.795050000000018,0.0,0,0,2.0,0,1.0
19.09505000000002,0.0,0,0,2.0,0,1.0
19.10105000000002,0.0,0,0,2.0,0,1.0
19.40105000000002,0.0,0,0,2.0,0,1.0
19.40705000000002,0.0,0,0,2.0,0,1.0
19.70705000000002,0.0,0,0,2.0,0,1.0
19.71305000000002,0.0,0,0,2.0,0,1.0
20.01305000000002,0.0,0,0,2.0,0,1.0
20.01905000000002,0.0,0,0,2.0,0,1.0
20.319050000000022,0.0,0,0,2.0,0,1.0
20.325050000000022,0.0,0,0,2.0,0,1.0
20.625050000000023,0.0,0,0,2.0,0,1.0
20.631050000000023,0.0,0,0,2.0,0,1.0
20.931050000000024,0.0,0,0,2.0,0,1.0
20.937050000000024,0.0,0,0,2.0,0,1.0
21.237050000000025,0.0,0,0,2.0,0,1.0
21.243050000000025,0.0,0,0,2.0,0,1.0
21.543050000000026,0.0,0,0,2.0,0,1.0
21.549050000000026,0.0,0,0,2.0,0,1.0
21.849050000000027,0.0,0,0,2.0,0,1.0
21.855050000000027,0.0,0,0,2.0,0,1.0
22.155050000000028,0.0,0,0,2.0,0,1.0
22.161050000000028,0.0,0,0,2.0,0,1.0
22.46105000000003,0.0,0,0,2.0,0,1.0
22.46705000000003,0.0,0,0,2.0,0,1.0
22.76705000000003,0.0,0,0,2.0,0,1.0
22.77305000000003,0.0,0,0,2.0,0,1.0
23.07305000000003,0.0,0,0,2.0,0,1.0
23.07905000000003,0.0,0,0,2.0,0,1.0
23.37905000000003,0.0,0,0,2.0,0,1.0
23.38505000000003,0.0,0,0,2.0,0,1.0
23.685050000000032,0.0,0,0,2.0,0,1.0
