time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
0.5,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
0.5012,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
1.0011999999999999,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
1.0024,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
1.5024,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
1.5036,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
2.0036,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
2.0048,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
2.5048,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
2.506,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
3.006,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
3.0071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
3.5071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
3.5083999999999995,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
4.0084,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
4.0096,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
4.5096,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
4.5108,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
5.0108,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
5.012,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
5.512,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
5.513199999999999,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
6.013199999999999,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
6.014399999999999,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
6.514399999999999,50.0,0,0,2.0,4.0,1,0,0,0,1360,354
6.515599999999999,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
7.015599999999999,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
7.0165999999999995,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
7.5165999999999995,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
7.5176,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
8.0176,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
8.0186,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
8.5186,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
8.519599999999999,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
9.019599999999999,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
9.020599999999998,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
9.520599999999998,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
9.521599999999998,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
10.021599999999998,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
10.022599999999997,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
10.522599999999997,60.0,0,0,2.0,4.0,1,0,0,0,1360,354
