time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,3520,898
0.5,50.0,0,0,2.0,4.0,1,0,0,0,3520,898
0.5012,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
1.0011999999999999,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
1.0027,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
1.5027,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
1.5042,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
2.0042,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
2.0057,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
2.5057,40.0,0,0,2.0,4.0,1,0,0,0,3520,898
2.5072,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
3.0072,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
3.0092,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
3.5092,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
3.5111999999999997,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
4.0112,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
4.013199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
4.513199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,898
4.515199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
5.015199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
5.017199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
5.517199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
5.519199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
6.019199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
6.0211999999999986,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
6.5211999999999986,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
6.523199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
7.023199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
7.025199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
7.525199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
7.527199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
8.027199999999997,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
8.029199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
8.529199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
8.531199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
9.031199999999998,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
9.033199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
9.533199999999999,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
9.5352,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
10.0352,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
10.0372,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
10.5372,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
10.539200000000001,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
11.039200000000001,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
11.041200000000002,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
11.541200000000002,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
11.543200000000002,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
12.043200000000002,30.0,0,0,2.0,4.0,1,0,0,0,3520,900
