time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
0.5,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
0.5012,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
1.0011999999999999,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
1.0024,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
1.5024,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
1.5036,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
2.0036,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
2.0048,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
2.5048,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
2.506,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
3.006,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
3.0071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
3.5071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
3.5083999999999995,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
4.0084,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
4.0096,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
4.5096,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
4.5108,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
5.0108,50.0,0,0,2.0,4.0,1,0,0,0,5714,1688
5.012,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
5.512,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
5.5135,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
6.0135,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
6.015,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
6.515,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
6.5165,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
7.0165,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
7.018,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
7.518,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
7.5195,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
8.0195,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
8.021,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
8.521,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
8.5225,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
9.0225,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
9.024000000000001,40.0,0,0,2.0,4.0,1,0,0,0,5714,1688
