time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
0.5,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
0.5012,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
1.0011999999999999,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
1.0024,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
1.5024,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
1.5036,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
2.0036,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
2.0048,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
2.5048,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
2.506,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
3.006,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
3.0071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
3.5071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
3.5083999999999995,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
4.0084,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
4.0096,60.0,0,0,2.0,4.0,1,0,0,0,2356,392
4.5096,60.0,0,0,2.0,4.0,1,0,0,0,2356,392
4.5106,60.0,0,0,2.0,4.0,1,0,0,0,2356,392
5.0106,60.0,0,0,2.0,4.0,1,0,0,0,2356,392
5.0116000000000005,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
5.5116000000000005,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
5.5128,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
6.0128,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
6.014,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
6.514,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
6.5152,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
7.0152,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
7.0164,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
7.5164,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
7.5176,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
8.0176,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
8.0188,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
8.5188,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
8.520000000000001,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
9.020000000000001,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
9.021200000000002,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
9.521200000000002,50.0,0,0,2.0,4.0,1,0,0,0,2356,392
9.522400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
10.022400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
10.023900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
10.523900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
10.525400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
11.025400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
11.026900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
11.526900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
11.528400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
12.028400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
12.029900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
12.529900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
12.531400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
13.031400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
13.032900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
13.532900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
13.534400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
14.034400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,392
14.035900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
14.535900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
14.537400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
15.037400000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
15.038900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
15.538900000000003,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
15.540400000000004,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
16.040400000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
16.041900000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
16.541900000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
16.543400000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
17.043400000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
17.044900000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
17.544900000000005,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
17.546400000000006,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
18.046400000000006,40.0,0,0,2.0,4.0,1,0,0,0,2356,394
