time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
0.5,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
0.5012,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
1.0011999999999999,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
1.0024,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
1.5024,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
1.5036,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
2.0036,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
2.0048,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
2.5048,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
2.5058,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
3.0058,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
3.0067999999999997,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
3.5067999999999997,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
3.5077999999999996,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
4.0078,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
4.0088,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
4.5088,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
4.5098,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
5.0098,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
5.010800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
5.510800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
5.511800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
6.011800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
6.012800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
6.512800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
6.513800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
7.013800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
7.014800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
7.514800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
7.515800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
8.015800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
8.016800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
8.516800000000002,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
8.517800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
9.017800000000001,60.0,0,0,2.0,4.0,1,0,0,0,2186,372
9.0188,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
9.5188,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
9.520000000000001,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
10.020000000000001,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
10.021200000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
10.521200000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
10.522400000000003,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
11.022400000000003,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
11.023600000000004,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
11.523600000000004,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
11.524800000000004,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
12.024800000000004,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
12.026000000000005,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
12.526000000000005,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
12.527200000000006,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
13.027200000000006,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
13.028400000000007,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
13.528400000000007,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
13.529600000000007,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
14.029600000000007,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
14.030800000000008,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
14.530800000000008,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
14.532000000000009,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
15.032000000000009,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
15.03320000000001,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
15.53320000000001,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
15.53440000000001,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
16.034400000000012,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
16.035600000000013,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
16.535600000000013,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
16.536800000000014,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
17.036800000000014,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
17.038000000000014,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
17.538000000000014,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
17.539200000000015,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
18.039200000000015,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
18.040400000000016,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
18.540400000000016,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
18.541600000000017,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
19.041600000000017,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
19.042800000000017,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
19.542800000000017,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
19.54400000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
20.04400000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
20.04520000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
20.54520000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
20.54640000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
21.04640000000002,50.0,0,0,2.0,4.0,1,0,0,0,2186,372
21.04760000000002,40.0,0,0,2.0,4.0,1,0,0,0,2186,372
21.54760000000002,40.0,0,0,2.0,4.0,1,0,0,0,2186,372
21.54910000000002,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
22.04910000000002,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
22.05110000000002,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
22.55110000000002,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
22.55310000000002,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
23.05310000000002,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
23.055100000000017,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
23.555100000000017,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
23.557100000000016,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
24.057100000000016,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
24.059100000000015,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
24.559100000000015,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
24.561100000000014,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
25.061100000000014,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
25.063100000000013,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
25.563100000000013,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
25.56510000000001,30.0,0,0,2.0,4.0,1,0,0,0,2186,372
