time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,320,58
0.5,50.0,0,0,2.0,4.0,1,0,0,0,320,58
0.5012,50.0,0,0,2.0,4.0,1,0,0,0,320,58
1.0011999999999999,50.0,0,0,2.0,4.0,1,0,0,0,320,58
1.0024,50.0,0,0,2.0,4.0,1,0,0,0,320,58
1.5024,50.0,0,0,2.0,4.0,1,0,0,0,320,58
1.5036,50.0,0,0,2.0,4.0,1,0,0,0,320,58
2.0036,50.0,0,0,2.0,4.0,1,0,0,0,320,58
2.0048,50.0,0,0,2.0,4.0,1,0,0,0,320,58
2.5048,50.0,0,0,2.0,4.0,1,0,0,0,320,58
2.506,50.0,0,0,2.0,4.0,1,0,0,0,320,58
3.006,50.0,0,0,2.0,4.0,1,0,0,0,320,58
3.0071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,320,58
3.5071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,320,58
3.5083999999999995,50.0,0,0,2.0,4.0,1,0,0,0,320,58
4.0084,50.0,0,0,2.0,4.0,1,0,0,0,320,58
4.0096,50.0,0,0,2.0,4.0,1,0,0,0,320,58
4.5096,50.0,0,0,2.0,4.0,1,0,0,0,320,58
4.5108,50.0,0,0,2.0,4.0,1,0,0,0,320,58
5.0108,50.0,0,0,2.0,4.0,1,0,0,0,320,58
5.012,50.0,0,0,2.0,4.0,1,0,0,0,320,58
5.512,50.0,0,0,2.0,4.0,1,0,0,0,320,58
5.513199999999999,50.0,0,0,2.0,4.0,1,0,0,0,320,58
6.013199999999999,50.0,0,0,2.0,4.0,1,0,0,0,320,58
6.014399999999999,60.0,0,0,2.0,4.0,1,0,0,0,320,58
6.514399999999999,60.0,0,0,2.0,4.0,1,0,0,0,320,58
6.5154,60.0,0,0,2.0,4.0,1,0,0,0,320,58
7.0154,60.0,0,0,2.0,4.0,1,0,0,0,320,58
7.0164,60.0,0,0,2.0,4.0,1,0,0,0,320,58
7.5164,60.0,0,0,2.0,4.0,1,0,0,0,320,58
7.5174,60.0,0,0,2.0,4.0,1,0,0,0,320,58
8.0174,60.0,0,0,2.0,4.0,1,0,0,0,320,58
8.0184,60.0,0,0,2.0,4.0,1,0,0,0,320,58
8.5184,60.0,0,0,2.0,4.0,1,0,0,0,320,58
8.5194,60.0,0,0,2.0,4.0,1,0,0,0,320,58
9.0194,60.0,0,0,2.0,4.0,1,0,0,0,320,58
9.020399999999999,60.0,0,0,2.0,4.0,1,0,0,0,320,58
9.520399999999999,60.0,0,0,2.0,4.0,1,0,0,0,320,58
9.521399999999998,60.0,0,0,2.0,4.0,1,0,0,0,320,58
10.021399999999998,60.0,0,0,2.0,4.0,1,0,0,0,320,58
10.022399999999998,60.0,0,0,2.0,4.0,1,0,0,0,320,58
10.522399999999998,60.0,0,0,2.0,4.0,1,0,0,0,320,58
10.523399999999997,60.0,0,0,2.0,4.0,1,0,0,0,320,58
11.023399999999997,60.0,0,0,2.0,4.0,1,0,0,0,320,58
11.024399999999996,60.0,0,0,2.0,4.0,1,0,0,0,320,58
11.524399999999996,60.0,0,0,2.0,4.0,1,0,0,0,320,58
11.525399999999996,60.0,0,0,2.0,4.0,1,0,0,0,320,58
12.025399999999996,60.0,0,0,2.0,4.0,1,0,0,0,320,58
12.026399999999995,60.0,0,0,2.0,4.0,1,0,0,0,320,58
12.526399999999995,60.0,0,0,2.0,4.0,1,0,0,0,320,58
12.527399999999995,60.0,0,0,2.0,4.0,1,0,0,0,320,58
13.027399999999995,60.0,0,0,2.0,4.0,1,0,0,0,320,58
13.028399999999994,60.0,0,0,2.0,4.0,1,0,0,0,320,58
13.528399999999994,60.0,0,0,2.0,4.0,1,0,0,0,320,58
13.529399999999994,60.0,0,0,2.0,4.0,1,0,0,0,320,58
14.029399999999994,60.0,0,0,2.0,4.0,1,0,0,0,320,58
14.030399999999993,60.0,0,0,2.0,4.0,1,0,0,0,320,58
14.530399999999993,60.0,0,0,2.0,4.0,1,0,0,0,320,58
14.531399999999993,60.0,0,0,2.0,4.0,1,0,0,0,320,58
15.031399999999993,60.0,0,0,2.0,4.0,1,0,0,0,320,58
15.032399999999992,60.0,0,0,2.0,4.0,1,0,0,0,320,58
15.532399999999992,60.0,0,0,2.0,4.0,1,0,0,0,320,58
15.533399999999991,60.0,0,0,2.0,4.0,1,0,0,0,320,58
16.033399999999993,60.0,0,0,2.0,4.0,1,0,0,0,320,58
16.034399999999994,70.0,0,0,2.0,4.0,1,0,0,0,320,58
16.534399999999994,70.0,0,0,2.0,4.0,1,0,0,0,320,58
16.535257142857137,70.0,0,0,2.0,4.0,1,0,0,0,320,58
17.035257142857137,70.0,0,0,2.0,4.0,1,0,0,0,320,58
17.03611428571428,70.0,0,0,2.0,4.0,1,0,0,0,320,58
17.53611428571428,70.0,0,0,2.0,4.0,1,0,0,0,320,58
17.536971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
18.036971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
18.037721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
18.537721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
18.538471428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
19.038471428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
19.039221428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
19.539221428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
19.539971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
20.039971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
20.040721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
20.540721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
20.541471428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
21.041471428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
21.042221428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
21.542221428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
21.542971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
22.042971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
22.043721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
22.543721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
22.544471428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
23.044471428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
23.045221428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
23.545221428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
23.545971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
24.045971428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
24.046721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
24.546721428571423,80.0,0,0,2.0,4.0,1,0,0,0,320,58
24.547471428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
25.047471428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
25.048221428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
25.548221428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
25.548971428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
26.048971428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
26.049721428571424,80.0,0,0,2.0,4.0,1,0,0,0,320,58
