time,P12,P14,P21,P24,P27,P3,P6,P7,P8,T1,T6
0.0,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
0.5,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
0.5012,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
1.0011999999999999,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
1.0024,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
1.5024,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
1.5036,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
2.0036,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
2.0048,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
2.5048,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
2.506,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
3.006,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
3.0071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
3.5071999999999997,50.0,0,0,2.0,4.0,1,0,0,0,3318,584
3.5083999999999995,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
4.0084,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
4.0099,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
4.5099,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
4.5114,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
5.0114,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
5.0129,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
5.5129,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
5.5144,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
6.0144,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
6.0159,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
6.5159,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
6.5174,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
7.0174,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
7.0189,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
7.5189,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
7.5204,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
8.0204,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
8.0219,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
8.5219,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
8.5234,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
9.0234,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
9.0249,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
9.5249,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
9.5264,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
10.0264,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
10.0279,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
10.5279,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
10.5294,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
11.0294,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
11.0309,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
11.5309,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
11.5324,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
12.0324,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
12.033900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
12.533900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
12.535400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
13.035400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
13.036900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
13.536900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
13.538400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
14.038400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
14.039900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
14.539900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
14.541400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
15.041400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
15.042900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
15.542900000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
15.544400000000001,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
16.044400000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
16.045900000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
16.545900000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
16.547400000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
17.047400000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
17.048900000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
17.548900000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
17.550400000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
18.050400000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
18.051900000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
18.551900000000003,40.0,0,0,2.0,4.0,1,0,0,0,3318,584
18.553400000000003,30.0,0,0,2.0,4.0,1,0,0,0,3318,584
19.053400000000003,30.0,0,0,2.0,4.0,1,0,0,0,3318,584
19.055400000000002,30.0,0,0,2.0,4.0,1,0,0,0,3318,584
19.555400000000002,30.0,0,0,2.0,4.0,1,0,0,0,3318,584
19.5574,30.0,0,0,2.0,4.0,1,0,0,0,3318,584
20.0574,30.0,0,0,2.0,4.0,1,0,0,0,3318,584
20.0594,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
20.5594,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
20.5614,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
21.0614,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
21.063399999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
21.563399999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
21.565399999999997,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
22.065399999999997,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
22.067399999999996,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
22.567399999999996,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
22.569399999999995,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
23.069399999999995,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
23.071399999999993,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
23.571399999999993,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
23.573399999999992,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
24.073399999999992,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
24.07539999999999,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
24.57539999999999,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
24.57739999999999,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
25.07739999999999,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
25.07939999999999,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
25.57939999999999,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
25.581399999999988,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
26.081399999999988,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
26.083399999999987,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
26.583399999999987,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
26.585399999999986,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
27.085399999999986,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
27.087399999999985,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
27.587399999999985,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
27.589399999999983,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
28.089399999999983,30.0,0,0,2.0,5.0,1,0,0,0,3318,584
28.091399999999982,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
28.591399999999982,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
28.59339999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
29.09339999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
29.09539999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
29.59539999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
29.59739999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
30.09739999999998,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
30.099399999999978,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
30.599399999999978,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
30.601399999999977,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
31.101399999999977,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
31.103399999999976,30.0,0,0,2.0,5.0,1,0,0,0,3318,586
