time,P3,P6,P7,P8
0.0,0,0,0,0
0.3,0,0,0,0
0.31,0,0,0,0
0.61,0,0,0,0
0.62,0,0,0,0
0.9199999999999999,0,0,0,0
0.9299999999999999,0,0,0,0
1.23,0,0,0,0
1.24,0,0,0,0
1.54,0,0,0,0
1.55,0,0,0,0
1.85,0,0,0,0
1.86,0,0,0,0
2.16,0,0,0,0
2.17,0,0,0,0
2.4699999999999998,0,0,0,0
2.4799999999999995,0,0,0,0
2.7799999999999994,0,0,0,0
2.789999999999999,0,0,0,0
3.089999999999999,0,0,0,0
3.0999999999999988,0,0,0,0
3.3999999999999986,0,0,0,0
3.4099999999999984,0,0,0,0
3.709999999999998,0,0,0,0
3.719999999999998,0,0,0,0
4.019999999999998,0,0,0,0
4.029999999999998,0,0,0,0
4.329999999999997,0,0,0,0
4.333999999999997,0,0,0,0
4.633999999999997,0,0,0,0
4.637999999999996,0,0,0,0
4.937999999999996,0,0,0,0
4.940399999999996,0,0,0,0
5.240399999999996,0,0,0,0
5.2427999999999955,0,0,0,0
5.542799999999995,0,0,0,0
5.545199999999995,0,0,0,0
5.845199999999995,0,0,0,0
5.847599999999995,0,0,0,0
6.147599999999994,0,0,0,0
6.149999999999994,0,0,0,0
6.449999999999994,0,0,0,0
6.452399999999994,0,0,0,0
6.7523999999999935,0,0,0,0
6.754799999999993,0,0,0,0
7.054799999999993,0,0,0,0
7.057199999999993,0,0,0,0
7.357199999999993,0,0,0,0
7.359599999999992,0,0,0,0
7.659599999999992,0,0,0,0
7.661999999999992,0,0,0,0
7.961999999999992,0,0,0,0
7.9643999999999915,0,0,0,0
8.264399999999991,0,0,0,0
8.266799999999991,0,0,0,0
8.566799999999992,0,0,0,0
8.569199999999991,0,0,0,0
8.869199999999992,0,0,0,0
8.871599999999992,0,0,0,0
9.171599999999993,0,0,0,0
9.173999999999992,0,0,0,0
9.473999999999993,0,0,0,0
9.476399999999993,0,0,0,0
9.776399999999994,0,0,0,0
9.778799999999993,0,0,0,0
10.078799999999994,0,0,0,0
10.081199999999994,0,0,0,0
10.381199999999994,0,0,0,0
10.383599999999994,0,0,0,0
10.683599999999995,0,0,0,0
10.685999999999995,0,0,0,0
10.985999999999995,0,0,0,0
10.988399999999995,0,0,0,0
11.288399999999996,0,0,0,0
11.290799999999996,0,0,0,0
11.590799999999996,0,0,0,0
11.593199999999996,0,0,0,0
11.893199999999997,0,0,0,0
11.895599999999996,0,0,0,0
12.195599999999997,0,0,0,0
12.197999999999997,0,0,0,0
12.497999999999998,0,0,0,0
12.500399999999997,0,0,0,0
12.800399999999998,0,0,0,0
12.802799999999998,0,0,0,0
13.102799999999998,0,0,0,0
13.105199999999998,0,0,0,0
13.405199999999999,0,0,0,0
13.407599999999999,0,0,0,0
13.7076,0,0,0,0
13.709999999999999,0,0,0,0
14.01,0,0,0,0
14.0124,0,0,0,0
14.3124,0,0,0,0
14.3148,0,0,0,0
14.6148,0,0,0,0
14.6172,0,0,0,0
14.917200000000001,0,0,0,0
14.9196,0,0,0,0
15.219600000000002,0,0,0,0
15.222000000000001,0,0,0,0
15.522000000000002,0,0,0,0
15.524400000000002,0,0,0,0
15.824400000000002,0,0,0,0
15.826800000000002,0,0,0,0
16.126800000000003,0,0,0,0
16.129200000000004,0,0,0,0
16.429200000000005,0,0,0,0
16.431600000000007,0,0,0,0
16.731600000000007,0,0,0,0
16.73400000000001,0,0,0,0
17.03400000000001,0,0,0,0
17.03640000000001,0,5.0,0,0
17.336400000000012,0,5.0,0,0
17.338800000000013,0,5.0,0,0
17.638800000000014,0,5.0,0,0
17.641200000000016,0,5.0,0,0
17.941200000000016,0,5.0,0,0
17.943600000000018,0,5.0,0,0
18.24360000000002,0,5.0,0,0
18.24600000000002,0,5.0,0,0
18.54600000000002,0,5.0,0,0
18.548400000000022,0,5.0,0,0
18.848400000000023,0,5.0,0,0
18.850800000000024,0,5.0,0,0
19.150800000000025,0,5.0,0,0
19.153200000000027,0,5.0,0,0
19.453200000000027,0,5.0,0,0
19.45560000000003,0,5.0,0,0
19.75560000000003,0,5.0,0,0
19.75800000000003,0,5.0,0,0
20.058000000000032,0,5.0,0,0
20.060400000000033,0,5.0,0,0
20.360400000000034,0,5.0,0,0
20.362800000000036,0,5.0,0,0
20.662800000000036,0,5.0,0,0
20.665200000000038,0,10.0,0,0
20.96520000000004,0,10.0,0,0
20.965800000000037,0,10.0,0,0
21.265800000000038,0,10.0,0,0
21.266400000000036,0,10.0,0,0
21.566400000000037,0,10.0,0,0
21.567000000000036,0,10.0,0,0
21.867000000000036,0,10.0,0,0
21.867600000000035,0,10.0,0,0
22.167600000000036,0,10.0,0,0
22.168200000000034,0,10.0,0,0
22.468200000000035,0,10.0,0,0
22.468800000000034,0,10.0,0,0
22.768800000000034,0,10.0,0,0
22.769400000000033,0,10.0,0,0
23.069400000000034,0,10.0,0,0
23.070000000000032,0,8.0,0,1.0
23.370000000000033,0,8.0,0,1.0
23.370937500000032,0,8.0,0,1.0
23.670937500000033,0,8.0,0,1.0
23.671875000000032,0,8.0,0,1.0
23.971875000000033,0,8.0,0,1.0
23.972812500000032,0,8.0,0,1.0
24.272812500000033,0,8.0,0,1.0
24.27375000000003,0,8.0,0,1.0
24.573750000000032,0,8.0,0,1.0
24.57468750000003,0,8.0,0,1.0
24.874687500000032,0,8.0,0,1.0
24.87562500000003,0,8.0,0,1.0
25.175625000000032,0,8.0,0,1.0
25.17656250000003,0,8.0,0,1.0
25.476562500000032,0,8.0,0,1.0
25.47750000000003,0,8.0,0,1.0
25.777500000000032,0,8.0,0,1.0
25.77843750000003,0,8.0,0,1.0
26.07843750000003,0,8.0,0,1.0
26.07937500000003,0,8.0,0,1.0
26.37937500000003,0,8.0,0,1.0
26.38031250000003,0,8.0,0,1.0
26.68031250000003,0,8.0,0,1.0
26.68125000000003,0,8.0,0,1.0
26.98125000000003,0,8.0,0,1.0
26.98218750000003,0,8.0,0,1.0
27.28218750000003,0,8.0,0,1.0
27.28312500000003,0,8.0,0,1.0
27.58312500000003,0,8.0,0,1.0
27.58406250000003,0,8.0,0,1.0
27.88406250000003,0,8.0,0,1.0
27.88500000000003,0,8.0,0,1.0
28.18500000000003,0,8.0,0,1.0
28.18593750000003,0,8.0,0,1.0
28.48593750000003,0,8.0,0,1.0
28.48687500000003,0,8.0,0,1.0
28.78687500000003,0,8.0,0,1.0
28.78781250000003,0,8.0,0,1.0
29.08781250000003,0,8.0,0,1.0
29.08875000000003,0,8.0,0,1.0
29.38875000000003,0,8.0,0,1.0
29.38968750000003,0,8.0,0,1.0
29.68968750000003,0,8.0,0,1.0
29.69062500000003,0,8.0,0,1.0
29.99062500000003,0,8.0,0,1.0
29.99156250000003,0,8.0,0,1.0
30.29156250000003,0,8.0,0,1.0
30.29250000000003,0,8.0,0,1.0
30.59250000000003,0,8.0,0,1.0
30.59343750000003,0,8.0,0,1.0
30.89343750000003,0,8.0,0,1.0
30.89437500000003,0,8.0,0,1.0
31.19437500000003,0,8.0,0,1.0
31.19531250000003,0,8.0,0,1.0
31.49531250000003,0,8.0,0,1.0
31.49625000000003,0,8.0,0,1.0
31.79625000000003,0,8.0,0,1.0
31.797187500000028,0,8.0,0,1.0
32.097187500000025,0,8.0,0,1.0
32.098125000000024,0,8.0,0,1.0
32.39812500000002,0,8.0,0,1.0
32.39906250000002,0,8.0,0,1.0
32.69906250000002,0,8.0,0,1.0
32.70000000000002,0,8.0,0,1.0
33.000000000000014,0,8.0,0,1.0
33.00093750000001,0,8.0,0,1.0
33.30093750000001,0,8.0,0,1.0
33.30187500000001,0,8.0,0,1.0
33.60187500000001,0,8.0,0,1.0
33.602812500000006,0,8.0,0,1.0
33.9028125,0,8.0,0,1.0
33.90375,0,8.0,0,1.0
34.20375,0,8.0,0,1.0
34.2046875,0,8.0,0,1.0
34.504687499999996,0,8.0,0,1.0
34.505624999999995,0,8.0,0,1.0
34.80562499999999,0,8.0,0,1.0
34.80656249999999,0,8.0,0,1.0
35.10656249999999,0,8.0,0,1.0
35.10749999999999,0,8.0,0,1.0
35.407499999999985,0,8.0,0,1.0
35.408437499999984,0,8.0,0,1.0
35.70843749999998,0,8.0,0,1.0
35.70937499999998,0,6.0,0,2.0
36.00937499999998,0,6.0,0,2.0
36.01104166666664,0,6.0,0,2.0
36.31104166666664,0,6.0,0,2.0
36.312708333333305,0,6.0,0,2.0
36.6127083333333,0,6.0,0,2.0
36.61437499999997,0,6.0,0,2.0
36.914374999999964,0,6.0,0,2.0
36.91604166666663,0,6.0,0,2.0
37.21604166666663,0,6.0,0,2.0
37.21770833333329,0,6.0,0,2.0
37.51770833333329,0,6.0,0,2.0
37.519374999999954,0,6.0,0,2.0
37.81937499999995,0,6.0,0,2.0
37.821041666666616,0,6.0,0,2.0
38.12104166666661,0,6.0,0,2.0
38.12270833333328,0,6.0,0,2.0
38.422708333333276,0,6.0,0,2.0
38.42437499999994,0,6.0,0,2.0
38.72437499999994,0,6.0,0,2.0
38.7260416666666,0,6.0,0,2.0
39.0260416666666,0,6.0,0,2.0
39.027708333333266,0,4.0,0,3.0
39.32770833333326,0,4.0,0,3.0
39.33145833333326,0,4.0,0,3.0
39.631458333333256,0,4.0,0,3.0
39.63520833333325,0,4.0,0,3.0
39.93520833333325,0,4.0,0,3.0
39.93895833333325,0,4.0,0,3.0
40.238958333333244,0,4.0,0,3.0
