time
0.0
0.4
0.4012
0.8012
0.8024
1.2024
1.2036
1.6036000000000001
1.6048000000000002
2.0048000000000004
2.0060000000000002
2.406
2.4072
2.8072
2.8084
3.2083999999999997
3.2095999999999996
3.6095999999999995
3.6107999999999993
4.0108
4.012
4.412
4.4132
4.8132
4.8144
5.2144
5.2156
5.615600000000001
5.6168000000000005
6.016800000000001
6.018000000000001
6.418000000000001
6.419200000000001
6.819200000000001
6.820400000000001
7.2204000000000015
7.221600000000001
7.621600000000002
7.622800000000002
8.022800000000002
8.024000000000003
8.424000000000003
8.425200000000004
8.825200000000004
8.826400000000005
9.226400000000005
9.227600000000006
9.627600000000006
9.628800000000007
10.028800000000007
10.030000000000008
10.430000000000009
10.43120000000001
10.83120000000001
10.83240000000001
11.23240000000001
11.233600000000012
11.633600000000012
11.634800000000013
12.034800000000013
12.035800000000012
12.435800000000013
12.436800000000012
12.836800000000013
12.837800000000012
13.237800000000012
13.238800000000012
13.638800000000012
13.639800000000012
14.039800000000012
14.040800000000011
14.440800000000012
14.441800000000011
14.841800000000012
14.842800000000011
15.242800000000011
15.243800000000011
15.643800000000011
15.64480000000001
16.04480000000001
16.04580000000001
16.44580000000001
16.44680000000001
16.84680000000001
16.84780000000001
17.24780000000001
17.24880000000001
17.64880000000001
17.64980000000001
18.04980000000001
18.05080000000001
18.450800000000008
18.45180000000001
18.851800000000008
18.85280000000001
19.252800000000008
19.25380000000001
19.653800000000007
19.65480000000001
20.054800000000007
20.05580000000001
20.455800000000007
20.45680000000001
20.856800000000007
20.857800000000008
21.257800000000007
21.258800000000008
21.658800000000006
21.659800000000008
22.059800000000006
22.060800000000008
22.460800000000006
22.462000000000007
22.862000000000005
22.863200000000006
23.263200000000005
23.264400000000006
23.664400000000004
23.665600000000005
24.065600000000003
24.066800000000004
24.466800000000003
24.468000000000004
24.868000000000002
24.869200000000003
25.2692
25.270400000000002
25.6704
25.6716
26.0716
26.0728
26.4728
26.474
26.874
26.8752
27.275199999999998
27.2764
27.676399999999997
27.677899999999998
28.077899999999996
28.079399999999996
28.479399999999995
28.480899999999995
28.880899999999993
28.882399999999993
29.282399999999992
29.283899999999992
29.68389999999999
29.68539999999999
30.08539999999999
30.08689999999999
30.486899999999988
30.488399999999988
30.888399999999987
30.889899999999987
31.289899999999985
31.291399999999985
