time,P14,P21,P3,P6,P7,P8
0.0,0.0,0,0,0,0,0
0.3,0.0,0,0,0,0,0
0.306,0.0,0,0,0,0,0
0.606,0.0,0,0,0,0,0
0.612,0.0,0,0,0,0,0
0.9119999999999999,0.0,0,0,0,0,0
0.9179999999999999,0.0,0,0,0,0,0
1.218,0.0,0,0,0,0,0
1.224,0.0,0,0,0,0,0
1.524,0.0,0,0,0,0,0
1.53,0.0,0,0,0,0,0
1.83,0.0,0,0,0,0,0
1.836,0.0,0,0,0,0,0
2.136,0.0,0,0,0,0,0
2.142,0.0,0,0,0,0,0
2.4419999999999997,0.0,0,0,0,0,0
2.4479999999999995,0.0,0,0,0,0,0
2.7479999999999993,0.0,0,0,0,0,0
2.753999999999999,0.0,0,0,0,0,0
3.053999999999999,0.0,0,0,0,0,0
3.0599999999999987,0.0,0,0,0,0,0
3.3599999999999985,0.0,0,0,0,0,0
3.3659999999999983,0.0,0,0,0,0,0
3.665999999999998,0.0,0,0,0,0,0
3.671999999999998,0.0,0,0,0,0,0
3.9719999999999978,0.0,0,0,0,0,0
3.9759999999999978,0.0,0,0,0,0,0
4.275999999999998,0.0,0,0,0,0,0
4.279999999999998,0.0,0,0,0,0,0
4.579999999999997,0.0,0,0,0,0,0
4.583999999999997,0.0,0,0,0,0,0
4.883999999999997,0.0,0,0,0,0,0
4.887999999999996,0.0,0,0,0,0,0
5.187999999999996,0.0,0,0,0,0,0
5.191999999999996,0.0,0,0,0,0,0
5.4919999999999956,0.0,0,0,0,0,0
5.495999999999995,0.0,0,0,0,0,0
5.795999999999995,0.0,0,0,0,0,0
5.7999999999999945,0.0,0,0,0,0,0
6.099999999999994,0.0,0,0,0,0,0
6.103999999999994,0.0,0,0,0,0,0
6.403999999999994,0.0,0,0,0,0,0
6.407999999999993,0.0,0,0,0,0,0
6.707999999999993,0.0,0,0,0,0,0
6.711999999999993,0.0,0,0,0,0,0
7.0119999999999925,0.0,0,0,0,0,0
7.015999999999992,0.0,0,0,0,0,0
7.315999999999992,0.0,0,0,0,0,0
7.319999999999991,0.0,0,0,5.0,0,0
7.619999999999991,0.0,0,0,5.0,0,0
7.622399999999991,0.0,0,0,5.0,0,0
7.922399999999991,0.0,0,0,5.0,0,0
7.9247999999999905,0.0,0,0,5.0,0,0
8.224799999999991,0.0,0,0,5.0,0,0
8.227199999999991,0.0,0,0,5.0,0,0
8.527199999999992,0.0,0,0,5.0,0,0
8.529599999999991,0.0,0,0,3.0,0,1.0
8.829599999999992,0.0,0,0,3.0,0,1.0
8.835599999999992,0.0,0,0,3.0,0,1.0
9.135599999999993,0.0,0,0,3.0,0,1.0
9.141599999999993,0.0,0,0,3.0,0,1.0
9.441599999999994,0.0,0,0,3.0,0,1.0
9.447599999999994,0.0,0,0,3.0,0,1.0
9.747599999999995,0.0,0,0,3.0,0,1.0
9.753599999999995,0.0,0,0,3.0,0,1.0
10.053599999999996,0.0,0,0,3.0,0,1.0
10.059599999999996,0.0,0,0,3.0,0,1.0
10.359599999999997,0.0,0,0,3.0,0,1.0
10.365599999999997,0.0,0,0,3.0,0,1.0
10.665599999999998,0.0,0,0,3.0,0,1.0
10.671599999999998,0.0,0,0,3.0,0,1.0
10.971599999999999,0.0,0,0,3.0,0,1.0
10.977599999999999,0.0,0,0,3.0,0,1.0
11.2776,0.0,0,0,3.0,0,1.0
11.2836,0.0,0,0,3.0,0,1.0
11.5836,0.0,0,0,3.0,0,1.0
11.5896,0.0,0,0,3.0,0,1.0
11.889600000000002,0.0,0,0,3.0,0,1.0
11.895600000000002,0.0,0,0,3.0,0,1.0
12.195600000000002,0.0,0,0,3.0,0,1.0
12.201600000000003,0.0,0,0,3.0,0,1.0
12.501600000000003,0.0,0,0,3.0,0,1.0
12.507600000000004,0.0,0,0,3.0,0,1.0
12.807600000000004,0.0,0,0,3.0,0,1.0
12.813600000000005,0.0,0,0,3.0,0,1.0
13.113600000000005,0.0,0,0,3.0,0,1.0
13.119600000000005,0.0,0,0,3.0,0,1.0
13.419600000000006,0.0,0,0,3.0,0,1.0
13.425600000000006,0.0,0,0,3.0,0,1.0
13.725600000000007,0.0,0,0,3.0,0,1.0
13.731600000000007,0.0,0,0,3.0,0,1.0
14.031600000000008,0.0,0,0,3.0,0,1.0
14.035600000000008,0.0,0,5.0,3.0,0,1.0
14.335600000000008,0.0,0,5.0,3.0,0,1.0
14.338000000000008,0.0,0,5.0,3.0,0,1.0
14.638000000000009,0.0,0,5.0,3.0,0,1.0
14.640400000000009,0.0,0,5.0,3.0,0,1.0
14.94040000000001,0.0,0,5.0,3.0,0,1.0
14.942800000000009,0.0,0,5.0,3.0,0,1.0
15.24280000000001,0.0,0,5.0,3.0,0,1.0
15.24520000000001,0.0,0,5.0,3.0,0,1.0
15.54520000000001,0.0,0,5.0,3.0,0,1.0
15.54760000000001,0.0,0,5.0,3.0,0,1.0
15.84760000000001,0.0,0,5.0,3.0,0,1.0
15.85000000000001,0.0,0,5.0,3.0,0,1.0
16.15000000000001,0.0,0,5.0,3.0,0,1.0
16.15240000000001,0.0,0,5.0,3.0,0,1.0
16.45240000000001,0.0,0,5.0,3.0,0,1.0
16.454800000000013,0.0,0,3.0,3.0,1.0,1.0
16.754800000000014,0.0,0,3.0,3.0,1.0,1.0
16.760800000000014,0.0,0,3.0,3.0,1.0,1.0
17.060800000000015,0.0,0,3.0,3.0,1.0,1.0
17.066800000000015,0.0,0,3.0,3.0,1.0,1.0
17.366800000000016,0.0,0,3.0,3.0,1.0,1.0
17.372800000000016,0.0,0,3.0,3.0,1.0,1.0
17.672800000000016,0.0,0,3.0,3.0,1.0,1.0
17.678800000000017,0.0,0,3.0,3.0,1.0,1.0
17.978800000000017,0.0,0,3.0,3.0,1.0,1.0
17.984800000000018,0.0,0,3.0,3.0,1.0,1.0
18.28480000000002,0.0,0,3.0,3.0,1.0,1.0
18.29080000000002,0.0,0,3.0,3.0,1.0,1.0
18.59080000000002,0.0,0,3.0,3.0,1.0,1.0
18.59680000000002,0.0,0,3.0,3.0,1.0,1.0
18.89680000000002,0.0,0,3.0,3.0,1.0,1.0
18.90280000000002,0.0,0,3.0,3.0,1.0,1.0
19.20280000000002,0.0,0,3.0,3.0,1.0,1.0
19.20880000000002,0.0,0,3.0,3.0,1.0,1.0
19.508800000000022,0.0,0,3.0,3.0,1.0,1.0
19.514800000000022,0.0,0,3.0,3.0,1.0,1.0
19.814800000000023,0.0,0,3.0,3.0,1.0,1.0
19.820800000000023,0.0,0,3.0,3.0,1.0,1.0
20.120800000000024,0.0,0,3.0,3.0,1.0,1.0
20.126800000000024,0.0,0,3.0,3.0,1.0,1.0
20.426800000000025,0.0,0,3.0,3.0,1.0,1.0
20.432800000000025,0.0,0,3.0,3.0,1.0,1.0
20.732800000000026,0.0,0,3.0,3.0,1.0,1.0
20.738800000000026,0.0,0,3.0,3.0,1.0,1.0
21.038800000000027,0.0,0,3.0,3.0,1.0,1.0
21.044800000000027,0.0,0,3.0,3.0,1.0,1.0
21.344800000000028,0.0,0,3.0,3.0,1.0,1.0
21.350800000000028,0.0,0,3.0,3.0,1.0,1.0
21.65080000000003,0.0,0,3.0,3.0,1.0,1.0
21.65680000000003,0.0,0,3.0,3.0,1.0,1.0
21.95680000000003,0.0,0,3.0,3.0,1.0,1.0
21.96280000000003,0.0,0,3.0,3.0,1.0,1.0
