time,P12,P14,P21,P24,P27,P7,P8
0.0,50.0,0,0,2.0,4.0,0,0
0.5,50.0,0,0,2.0,4.0,0,0
0.5012,50.0,0,0,2.0,4.0,0,0
1.0011999999999999,50.0,0,0,2.0,4.0,0,0
1.0024,50.0,0,0,2.0,4.0,0,0
1.5024,50.0,0,0,2.0,4.0,0,0
1.5036,50.0,0,0,2.0,4.0,0,0
2.0036,50.0,0,0,2.0,4.0,0,0
2.0048,50.0,0,0,2.0,4.0,0,0
2.5048,50.0,0,0,2.0,4.0,0,0
2.506,50.0,0,0,2.0,4.0,0,0
3.006,50.0,0,0,2.0,4.0,0,0
3.0071999999999997,50.0,0,0,2.0,5.0,0,0
3.5071999999999997,50.0,0,0,2.0,5.0,0,0
3.5083999999999995,50.0,0,0,2.0,5.0,0,0
4.0084,50.0,0,0,2.0,5.0,0,0
4.0096,50.0,0,0,2.0,5.0,0,0
4.5096,50.0,0,0,2.0,5.0,0,0
4.5108,50.0,0,0,2.0,5.0,0,0
5.0108,50.0,0,0,2.0,5.0,0,0
5.012,40.0,0,0,2.0,5.0,0,0
5.512,40.0,0,0,2.0,5.0,0,0
5.5135,40.0,0,0,2.0,5.0,0,0
6.0135,40.0,0,0,2.0,5.0,0,0
6.015,40.0,0,0,2.0,6.0,0,0
6.515,40.0,0,0,2.0,6.0,0,0
6.5165,40.0,0,0,2.0,6.0,0,0
7.0165,40.0,0,0,2.0,6.0,0,0
7.018,40.0,0,0,2.0,6.0,0,0
7.518,40.0,0,0,2.0,6.0,0,0
7.5195,40.0,0,0,2.0,6.0,0,0
8.0195,40.0,0,0,2.0,6.0,0,0
8.021,40.0,0,0,2.0,6.0,0,0
8.521,40.0,0,0,2.0,6.0,0,0
8.5225,40.0,0,0,2.0,6.0,0,0
9.0225,40.0,0,0,2.0,6.0,0,0
9.024000000000001,40.0,0,0,2.0,6.0,0,0
9.524000000000001,40.0,0,0,2.0,6.0,0,0
9.525500000000001,40.0,0,0,2.0,6.0,0,0
10.025500000000001,40.0,0,0,2.0,6.0,0,0
10.027000000000001,40.0,0,0,2.0,6.0,0,0
10.527000000000001,40.0,0,0,2.0,6.0,0,0
10.528500000000001,40.0,0,0,2.0,6.0,0,0
11.028500000000001,40.0,0,0,2.0,6.0,0,0
11.030000000000001,40.0,0,0,2.0,6.0,0,0
11.530000000000001,40.0,0,0,2.0,6.0,0,0
11.531500000000001,40.0,0,0,2.0,6.0,0,0
12.031500000000001,40.0,0,0,2.0,6.0,0,0
12.033000000000001,40.0,0,0,2.0,6.0,0,0
12.533000000000001,40.0,0,0,2.0,6.0,0,0
12.534500000000001,40.0,0,0,2.0,6.0,0,0
13.034500000000001,40.0,0,0,2.0,6.0,0,0
13.036000000000001,40.0,0,0,2.0,6.0,0,0
13.536000000000001,40.0,0,0,2.0,6.0,0,0
13.537500000000001,40.0,0,0,2.0,6.0,0,0
14.037500000000001,40.0,0,0,2.0,6.0,0,0
14.039000000000001,40.0,0,0,2.0,6.0,0,0
14.539000000000001,40.0,0,0,2.0,6.0,0,0
14.540500000000002,40.0,0,0,2.0,6.0,0,0
15.040500000000002,40.0,0,0,2.0,6.0,0,0
15.042000000000002,40.0,0,0,2.0,6.0,0,0
15.542000000000002,40.0,0,0,2.0,6.0,0,0
15.543500000000002,40.0,0,0,2.0,6.0,0,0
16.0435,40.0,0,0,2.0,6.0,0,0
16.045,40.0,0,0,2.0,6.0,0,0
16.545,40.0,0,0,2.0,6.0,0,0
16.5465,40.0,0,0,2.0,6.0,0,0
17.0465,40.0,0,0,2.0,6.0,0,0
17.048000000000002,40.0,0,0,2.0,6.0,0,0
17.548000000000002,40.0,0,0,2.0,6.0,0,0
17.549500000000002,40.0,0,0,2.0,6.0,0,0
18.049500000000002,40.0,0,0,2.0,6.0,0,0
