time,P12,P14,P21,P24,P27,P7,P8
0.0,50.0,0,0,2.0,4.0,0,0
0.5,50.0,0,0,2.0,4.0,0,0
0.5012,50.0,0,0,2.0,4.0,0,0
1.0011999999999999,50.0,0,0,2.0,4.0,0,0
1.0024,50.0,0,0,2.0,4.0,0,0
1.5024,50.0,0,0,2.0,4.0,0,0
1.5036,50.0,0,0,2.0,4.0,0,0
2.0036,50.0,0,0,2.0,4.0,0,0
2.0048,50.0,0,0,2.0,4.0,0,0
2.5048,50.0,0,0,2.0,4.0,0,0
2.506,50.0,0,0,2.0,4.0,0,0
3.006,50.0,0,0,2.0,4.0,0,0
3.0071999999999997,50.0,0,0,2.0,4.0,0,0
3.5071999999999997,50.0,0,0,2.0,4.0,0,0
3.5083999999999995,50.0,0,0,2.0,4.0,0,0
4.0084,50.0,0,0,2.0,4.0,0,0
4.0096,50.0,0,0,2.0,4.0,0,0
4.5096,50.0,0,0,2.0,4.0,0,0
4.5108,60.0,0,0,2.0,4.0,0,0
5.0108,60.0,0,0,2.0,4.0,0,0
5.0118,60.0,0,0,2.0,4.0,0,0
5.5118,60.0,0,0,2.0,4.0,0,0
5.5128,60.0,0,0,2.0,4.0,0,0
6.0128,60.0,0,0,2.0,4.0,0,0
6.013800000000001,60.0,0,0,2.0,4.0,0,0
6.513800000000001,60.0,0,0,2.0,4.0,0,0
6.514800000000001,60.0,0,0,2.0,4.0,0,0
7.014800000000001,60.0,0,0,2.0,4.0,0,0
7.015800000000001,60.0,0,0,2.0,4.0,0,0
7.515800000000001,60.0,0,0,2.0,4.0,0,0
7.516800000000002,60.0,0,0,2.0,4.0,0,0
8.016800000000002,60.0,0,0,2.0,4.0,0,0
8.017800000000001,60.0,0,0,2.0,4.0,0,0
8.517800000000001,60.0,0,0,2.0,4.0,0,0
8.5188,60.0,0,0,2.0,4.0,0,0
9.0188,60.0,0,0,2.0,4.0,0,0
9.0198,60.0,0,0,2.0,4.0,0,0
9.5198,60.0,0,0,2.0,4.0,0,0
9.5208,60.0,0,0,2.0,4.0,0,0
10.0208,60.0,0,0,2.0,4.0,0,0
10.021799999999999,60.0,0,0,2.0,4.0,0,0
10.521799999999999,60.0,0,0,2.0,4.0,0,0
10.522799999999998,60.0,0,0,2.0,4.0,0,0
11.022799999999998,60.0,0,0,2.0,4.0,0,0
11.023799999999998,60.0,0,0,2.0,4.0,0,0
11.523799999999998,60.0,0,0,2.0,4.0,0,0
11.524799999999997,60.0,0,0,2.0,4.0,0,0
12.024799999999997,60.0,0,0,2.0,4.0,0,0
12.025799999999997,60.0,0,0,2.0,4.0,0,0
12.525799999999997,60.0,0,0,2.0,4.0,0,0
12.526799999999996,60.0,0,0,2.0,4.0,0,0
13.026799999999996,60.0,0,0,2.0,4.0,0,0
13.027799999999996,60.0,0,0,2.0,4.0,0,0
13.527799999999996,60.0,0,0,2.0,4.0,0,0
13.528799999999995,60.0,0,0,2.0,4.0,0,0
14.028799999999995,60.0,0,0,2.0,4.0,0,0
14.029799999999994,60.0,0,0,2.0,4.0,0,0
14.529799999999994,60.0,0,0,2.0,4.0,0,0
14.530799999999994,60.0,0,0,2.0,4.0,0,0
15.030799999999994,60.0,0,0,2.0,4.0,0,0
15.031799999999993,60.0,0,0,2.0,4.0,0,0
15.531799999999993,60.0,0,0,2.0,4.0,0,0
15.532799999999993,60.0,0,0,2.0,4.0,0,0
16.032799999999995,60.0,0,0,2.0,4.0,0,0
16.033799999999996,60.0,0,0,2.0,4.0,0,0
16.533799999999996,60.0,0,0,2.0,4.0,0,0
16.534799999999997,60.0,0,0,2.0,4.0,0,0
17.034799999999997,60.0,0,0,2.0,4.0,0,0
17.0358,60.0,0,0,2.0,4.0,0,0
17.5358,60.0,0,0,2.0,4.0,0,0
17.5368,50.0,0,0,2.0,4.0,0,0
