time,P12,P14,P21,P24,P27,P7,P8
0.0,50.0,0,0,2.0,4.0,0,0
0.5,50.0,0,0,2.0,4.0,0,0
0.5012,50.0,0,0,2.0,4.0,0,0
1.0011999999999999,50.0,0,0,2.0,4.0,0,0
1.0024,50.0,0,0,2.0,4.0,0,0
1.5024,50.0,0,0,2.0,4.0,0,0
1.5036,50.0,0,0,2.0,4.0,0,0
2.0036,50.0,0,0,2.0,4.0,0,0
2.0048,60.0,0,0,2.0,4.0,0,0
2.5048,60.0,0,0,2.0,4.0,0,0
2.5058,60.0,0,0,2.0,4.0,0,0
3.0058,60.0,0,0,2.0,4.0,0,0
3.0067999999999997,60.0,0,0,2.0,4.0,0,0
3.5067999999999997,60.0,0,0,2.0,4.0,0,0
3.5077999999999996,60.0,0,0,2.0,4.0,0,0
4.0078,60.0,0,0,2.0,4.0,0,0
4.0088,60.0,0,0,2.0,4.0,0,0
4.5088,60.0,0,0,2.0,4.0,0,0
4.5098,60.0,0,0,2.0,4.0,0,0
5.0098,60.0,0,0,2.0,4.0,0,0
5.010800000000001,60.0,0,0,2.0,4.0,0,0
5.510800000000001,60.0,0,0,2.0,4.0,0,0
5.511800000000001,60.0,0,0,2.0,4.0,0,0
6.011800000000001,60.0,0,0,2.0,4.0,0,0
6.012800000000001,60.0,0,0,2.0,4.0,0,0
6.512800000000001,60.0,0,0,2.0,4.0,0,0
6.513800000000002,60.0,0,0,2.0,4.0,0,0
7.013800000000002,60.0,0,0,2.0,4.0,0,0
7.014800000000002,60.0,0,0,2.0,4.0,0,0
7.514800000000002,60.0,0,0,2.0,4.0,0,0
7.515800000000002,60.0,0,0,2.0,4.0,0,0
8.015800000000002,60.0,0,0,2.0,4.0,0,0
8.016800000000002,60.0,0,0,2.0,4.0,0,0
8.516800000000002,60.0,0,0,2.0,4.0,0,0
8.517800000000001,60.0,0,0,2.0,4.0,0,0
9.017800000000001,60.0,0,0,2.0,4.0,0,0
9.0188,60.0,0,0,2.0,4.0,0,0
9.5188,60.0,0,0,2.0,4.0,0,0
9.5198,60.0,0,0,2.0,4.0,0,0
10.0198,60.0,0,0,2.0,4.0,0,0
10.0208,60.0,0,0,2.0,4.0,0,0
10.5208,60.0,0,0,2.0,4.0,0,0
10.521799999999999,70.0,0,0,2.0,4.0,0,0
11.021799999999999,70.0,0,0,2.0,4.0,0,0
11.022657142857142,70.0,0,0,2.0,4.0,0,0
11.522657142857142,70.0,0,0,2.0,4.0,0,0
11.523514285714285,70.0,0,0,2.0,4.0,0,0
12.023514285714285,70.0,0,0,2.0,4.0,0,0
12.024371428571428,70.0,0,0,2.0,4.0,0,0
12.524371428571428,70.0,0,0,2.0,4.0,0,0
12.52522857142857,70.0,0,0,2.0,4.0,0,0
13.02522857142857,70.0,0,0,2.0,4.0,0,0
13.026085714285713,70.0,0,0,2.0,4.0,0,0
13.526085714285713,70.0,0,0,2.0,4.0,0,0
13.526942857142856,70.0,0,0,2.0,4.0,0,0
14.026942857142856,70.0,0,0,2.0,4.0,0,0
14.0278,70.0,0,0,2.0,4.0,0,0
14.5278,70.0,0,0,2.0,4.0,0,0
14.528657142857142,70.0,0,0,2.0,4.0,0,0
15.028657142857142,70.0,0,0,2.0,4.0,0,0
15.029514285714285,70.0,0,0,2.0,4.0,0,0
15.529514285714285,70.0,0,0,2.0,4.0,0,0
15.530371428571428,70.0,0,0,2.0,4.0,0,0
16.030371428571428,70.0,0,0,2.0,4.0,0,0
16.03122857142857,70.0,0,0,2.0,4.0,0,0
16.53122857142857,70.0,0,0,2.0,4.0,0,0
16.532085714285714,70.0,0,0,2.0,4.0,0,0
17.032085714285714,70.0,0,0,2.0,4.0,0,0
17.032942857142856,70.0,0,0,2.0,4.0,0,0
17.532942857142856,70.0,0,0,2.0,4.0,0,0
