time,P3,P6,P7,P8
0.0,0,0,0,0
0.1,0,0,0,0
0.11,0,0,0,0
0.21000000000000002,0,0,0,0
0.2106,0,0,0,0
0.3106,0,0,0,0
0.3112,0,0,0,0
0.4112,0,0,0,0
0.4118,0,0,0,0
0.5118,0,0,0,0
0.5124000000000001,0,0,0,0
0.6124,0,0,0,0
0.6130000000000001,0,0,0,0
0.7130000000000001,0,0,0,0
0.7136000000000001,0,0,0,0
0.8136000000000001,0,0,0,0
0.8142000000000001,0,0,0,0
0.9142000000000001,0,0,0,0
0.9148000000000002,0,0,0,0
1.0148000000000001,0,0,0,0
1.0154,0,0,0,0
1.1154000000000002,0,0,0,0
1.116,0,0,0,0
1.2160000000000002,0,0,0,0
1.2166000000000001,0,0,0,0
1.3166000000000002,0,0,0,0
1.3172000000000001,0,0,0,0
1.4172000000000002,0,0,0,0
1.4178000000000002,0,0,0,0
1.5178000000000003,0,0,0,0
1.5184000000000002,0,0,0,0
1.6184000000000003,0,0,0,0
1.6190000000000002,0,0,0,0
1.7190000000000003,0,0,0,0
1.7196000000000002,0,0,0,0
1.8196000000000003,0,0,0,0
1.8202000000000003,0,0,0,0
1.9202000000000004,0,0,0,0
1.9208000000000003,0,0,0,0
2.0208000000000004,0,0,0,0
2.0214000000000003,0,0,0,0
2.1214000000000004,0,0,0,0
2.1220000000000003,0,0,0,0
2.2220000000000004,0,0,0,0
2.2226000000000004,0,0,0,0
2.3226000000000004,0,0,0,0
2.3232000000000004,0,0,0,0
2.4232000000000005,0,0,0,0
2.4238000000000004,0,0,0,0
2.5238000000000005,0,0,0,0
2.5244000000000004,0,0,0,0
2.6244000000000005,0,0,0,0
2.6250000000000004,0,0,0,0
2.7250000000000005,0,0,0,0
2.7256000000000005,0,0,0,0
2.8256000000000006,0,0,0,0
2.8262000000000005,0,0,0,0
2.9262000000000006,0,0,0,0
2.9268000000000005,0,0,0,0
3.0268000000000006,0,0,0,0
3.0274000000000005,0,0,0,0
3.1274000000000006,0,0,0,0
3.1280000000000006,0,0,0,0
3.2280000000000006,0,0,0,0
3.2286000000000006,0,0,0,0
3.3286000000000007,0,0,0,0
3.3292000000000006,0,0,0,0
3.4292000000000007,0,0,0,0
3.4298000000000006,0,0,0,0
3.5298000000000007,0,0,0,0
3.5304000000000006,0,0,0,0
3.6304000000000007,0,0,0,0
3.6310000000000007,0,0,0,0
3.7310000000000008,0,0,0,0
3.7316000000000007,0,0,0,0
3.831600000000001,0,0,0,0
3.8322000000000007,0,0,0,0
3.932200000000001,0,0,0,0
3.9328000000000007,0,0,0,0
4.032800000000001,0,0,0,0
4.033400000000001,0,0,0,0
4.133400000000001,0,0,0,0
4.134000000000001,0,0,0,0
4.234000000000001,0,0,0,0
4.234600000000001,0,0,0,0
4.334600000000001,0,0,0,0
4.335200000000001,0,0,0,0
4.435200000000001,0,0,0,0
4.435800000000001,0,0,0,0
4.535800000000001,0,0,0,0
4.536400000000001,0,0,0,0
4.636400000000001,0,0,0,0
4.637000000000001,0,0,0,0
4.737000000000001,0,0,0,0
4.737600000000001,0,0,0,0
4.837600000000001,0,0,0,0
4.838200000000001,0,0,0,0
4.938200000000001,0,0,0,0
4.938800000000001,0,0,0,0
5.038800000000001,0,0,0,0
5.039400000000001,0,0,0,0
5.139400000000001,0,0,0,0
5.1400000000000015,0,0,0,0
5.240000000000001,0,0,0,0
5.2406000000000015,0,0,0,0
5.340600000000001,0,0,0,0
5.3412000000000015,0,0,0,0
5.441200000000001,0,0,0,0
5.4418000000000015,0,0,0,0
5.541800000000001,0,0,0,0
5.5424000000000015,0,0,0,0
5.642400000000001,0,0,0,0
5.643000000000002,0,0,0,0
5.743000000000001,0,0,0,0
5.743600000000002,0,0,0,0
5.843600000000001,0,0,0,0
5.844200000000002,0,0,0,0
5.944200000000001,0,0,0,0
5.944800000000002,0,0,0,0
6.044800000000001,0,0,0,0
6.045400000000002,0,0,0,0
6.145400000000001,0,0,0,0
6.146000000000002,0,0,0,0
6.246000000000001,0,0,0,0
6.246600000000002,0,0,0,0
6.346600000000001,0,0,0,0
6.347200000000002,0,0,0,0
6.447200000000001,0,0,0,0
6.447800000000002,0,0,0,0
6.547800000000001,0,0,0,0
6.548400000000002,0,0,0,0
6.648400000000001,0,0,0,0
6.649000000000002,0,0,0,0
6.749000000000001,0,0,0,0
6.749600000000002,0,0,0,0
6.8496000000000015,0,0,0,0
6.850200000000002,0,0,0,0
6.9502000000000015,0,0,0,0
6.950800000000002,0,0,0,0
7.0508000000000015,0,0,0,0
7.051400000000002,0,0,0,0
7.1514000000000015,0,0,0,0
7.152000000000002,0,0,0,0
7.252000000000002,0,0,0,0
7.252600000000002,0,0,0,0
7.352600000000002,0,0,0,0
7.353200000000002,0,0,0,0
7.453200000000002,0,0,0,0
7.453800000000002,0,0,0,0
7.553800000000002,0,0,0,0
7.554400000000002,0,0,0,0
7.654400000000002,0,0,0,0
7.655000000000002,0,0,0,0
