time,P12,P14,P21,P24,P27,P3,P6,P7,P8
0.0,50.0,0.0,0,2.0,4.0,0.5,0,0,0
0.4,50.0,0.0,0,2.0,4.0,0.5,0,0,0
0.4012,50.0,0.0,0,2.0,4.0,0.5,0,0,0
0.8012,50.0,0.0,0,2.0,4.0,0.5,0,0,0
0.8024,50.0,0.0,0,2.0,4.0,0.5,0,0,0
1.2024,50.0,0.0,0,2.0,4.0,0.5,0,0,0
1.2036,40.0,0.0,0,2.0,4.0,0.5,0,0,0
1.6036000000000001,40.0,0.0,0,2.0,4.0,0.5,0,0,0
1.6051000000000002,40.0,0.0,0,2.0,4.0,0.5,0,0,0
2.0051,40.0,0.0,0,2.0,4.0,0.5,0,0,0
2.0066,40.0,0.0,0,2.0,4.0,0.5,0,0,0
2.4066,40.0,0.0,0,2.0,4.0,0.5,0,0,0
2.4081,40.0,0.0,0,2.0,4.0,0.5,0,0,0
2.8081,40.0,0.0,0,2.0,4.0,0.5,0,0,0
2.8096,40.0,0.0,0,2.0,4.0,0.5,0,0,0
3.2096,40.0,0.0,0,2.0,4.0,0.5,0,0,0
3.2111,40.0,0.0,0,2.0,4.0,0.5,0,0,0
3.6111,40.0,0.0,0,2.0,4.0,0.5,0,0,0
3.6126,40.0,0.0,0,2.0,4.0,0.5,0,0,0
4.0126,40.0,0.0,0,2.0,4.0,0.5,0,0,0
4.0141,40.0,0.0,0,2.0,4.0,0.5,0,0,0
4.4141,40.0,0.0,0,2.0,4.0,0.5,0,0,0
4.4156,40.0,0.0,0,2.0,4.0,0.5,0,0,0
4.815600000000001,40.0,0.0,0,2.0,4.0,0.5,0,0,0
4.817100000000001,40.0,0.0,0,2.0,4.0,0.5,0,0,0
5.217100000000001,40.0,0.0,0,2.0,4.0,0.5,0,0,0
5.218600000000001,40.0,0.0,0,2.0,4.0,0.5,0,0,0
5.618600000000002,40.0,0.0,0,2.0,4.0,0.5,0,0,0
5.620100000000002,40.0,0.0,0,2.0,4.0,0.5,0,0,0
6.020100000000002,40.0,0.0,0,2.0,4.0,0.5,0,0,0
